id,split,source,source_for_model,reference,prediction_raw,prediction_clean,prediction_normalized,prediction,normalization_used,entities
TCM_TEST_0033,test,小肠的化物功能，是将经胃初步消化的饮食物，进一步进行消化，将水谷化为精微。,小肠的化物功能，是将经胃初步消化的饮食物，进一步进行消化，将水谷化为精微。,"On the other hand, the function of the small intestine in digesting means that this organ further digests the foodstuff partially digested in the stomach and converts it into refined nutritious substances.","The function of the small intestines is the further digestion of dietary products that are initially digested through the stomach, and the conversion of water valleys into Qi.","The function of the small intestines is the further digestion of dietary products that are initially digested through the stomach, and the conversion of water valleys into Qi.","The function of the small intestines is the further digestion of dietary products that are initially digested through the stomach, and the conversion of water valleys into Qi. Terminology: foodstuff; food and drink; essence.","The function of the small intestines is the further digestion of dietary products that are initially digested through the stomach, and the conversion of water valleys into Qi.",False,"[{""zh"": ""小肠"", ""en"": ""small intestine"", ""type"": ""ORGAN""}, {""zh"": ""胃"", ""en"": ""stomach"", ""type"": ""ORGAN""}, {""zh"": ""饮食物"", ""en"": ""foodstuff"", ""type"": ""SUBSTANCE""}, {""zh"": ""水谷"", ""en"": ""food and drink"", ""type"": ""SUBSTANCE""}, {""zh"": ""精"", ""en"": ""essence"", ""type"": ""SUBSTANCE""}]"
TCM_TEST_0034,test,因此，小肠泌别清浊功能异常，即可引起“清气在下”的泄泻病证。,因此，小肠泌别清浊功能异常，即可引起“清气在下”的泄泻病证。,"For this reason, dysfunction of the small intestine may cause diarrhea resulting from ""sinking of clearQi.""","As a result, an abnormal function of the Qi in the small intestines can give rise to symptoms of Qi due to the “deepness of the Qi” Qi.","As a result, an abnormal function of the Qi in the small intestines can give rise to symptoms of Qi due to the “deepness of the Qi” Qi.","As a result, an abnormal function of the Qi in the small intestines can give rise to symptoms of Qi due to the “deepness of the Qi” Qi. Terminology: diarrhea; syndrome.","As a result, an abnormal function of the Qi in the small intestines can give rise to symptoms of Qi due to the “deepness of the Qi” Qi.",False,"[{""zh"": ""小肠"", ""en"": ""small intestine"", ""type"": ""ORGAN""}, {""zh"": ""气"", ""en"": ""Qi"", ""type"": ""SUBSTANCE""}, {""zh"": ""泄泻"", ""en"": ""diarrhea"", ""type"": ""SYMPTOM""}, {""zh"": ""证"", ""en"": ""syndrome"", ""type"": ""SYNDROME""}]"
TCM_TEST_0035,test,膀胱的病变，主要表现为尿频、尿急、尿痛；或小便不利，尿有余汤，甚则尿闭；或遗尿，甚则小便失禁等。,膀胱的病变，主要表现为尿频、尿急、尿痛；或小便不利，尿有余汤，甚则尿闭；或遗尿，甚则小便失禁等。,"The disorder of the urinary bladder usually manifests itself by frequency and urgency of urination, urodynia, oliguria, dysuria, dribbling urination, even anuresis, enuresis. or incontinence of urine, and so on.","The urinary condition of the urinary urinary urinary urinary urinary ailment is manifested mainly in the urinary frequency, urinary urinary ailment, or in the adverse condition of urinary urinary urinary urinary urinary urinary urinary urinary urinary incontinence, or incontinence of the urinous urinary urinary urinary urinary urinary urinary urinary urinary urinary urinary urinary urinary urinary urinary urinary urinary urinary urinary urinary urin","The urinary condition of the urinary urinary urinary urinary urinary ailment is manifested mainly in the urinary frequency, urinary urinary ailment, or in the adverse condition of urinary urinary urinary urinary urinary urinary urinary urinary urinary incontinence, or incontinence of the urinous urinary urinary urinary urinary urinary urinary urinary urinary urinary urinary urinary urinary urinary urinary urinary urinary urinary urinary urinary urin","The urinary condition of the urinary urinary urinary urinary urinary ailment is manifested mainly in the urinary frequency, urinary urinary ailment, or in the adverse condition of urinary urinary urinary urinary urinary urinary urinary urinary urinary incontinence, or incontinence of the urinous urinary urinary urinary urinary urinary urinary urinary urinary urinary urinary urinary urinary urinary urinary urinary urinary urinary urinary urinary urine. Terminology: urinary bladder.","The urinary condition of the urinary urinary urinary urinary urinary ailment is manifested mainly in the urinary frequency, urinary urinary ailment, or in the adverse condition of urinary urinary urinary urinary urinary urinary urinary urinary urinary incontinence, or incontinence of the urinous urinary urinary urinary urinary urinary urinary urinary urinary urinary urinary urinary urinary urinary urinary urinary urinary urinary urinary urinary urin",False,"[{""zh"": ""膀胱"", ""en"": ""urinary bladder"", ""type"": ""ORGAN""}, {""zh"": ""尿"", ""en"": ""urine"", ""type"": ""FLUID""}, {""zh"": ""小便"", ""en"": ""urine"", ""type"": ""DIAGNOSIS""}]"
TCM_TEST_0036,test,焦与心包，经脉相互络属、构成表里关系。,焦与心包，经脉相互络属、构成表里关系。,It is exterior-interiorly related to the pericardium by their channels.,"The Qi and the Heart Pack, which are connected by pulses, form a relationship between the tables.","The Qi and the Heart Pack, which are connected by pulses, form a relationship between the tables.","The Qi and the Heart Pack, which are connected by pulses, form a relationship between the tables. Terminology: pericardium; channels.","The Qi and the Heart Pack, which are connected by pulses, form a relationship between the tables.",False,"[{""zh"": ""心包"", ""en"": ""pericardium"", ""type"": ""ORGAN""}, {""zh"": ""经脉"", ""en"": ""channels"", ""type"": ""MERIDIAN""}]"
TCM_TEST_0037,test,如三焦水道不够通利，则肺、脾、肾等脏输布、调节水液的功能也难以实现。,如三焦水道不够通利，则肺、脾、肾等脏输布、调节水液的功能也难以实现。,"If the water passages namely, Tri-Jiao, are blocked, the distributive and regulative functions of the lungs, spleen, kidneys and others are hard to fulfil.","For example, in the case of a three-correed watercourse, the functioning of the lungs, spleen, kidneys etc., etc., is also difficult to achieve.","For example, in the case of a three-correed watercourse, the functioning of the lungs, spleen, kidneys etc., etc., is also difficult to achieve.","For example, in the case of a three-correed watercourse, the functioning of the lungs, spleen, kidneys etc., etc., is also difficult to achieve. Terminology: triple energizer; Zang.","For example, in the case of a three-correed watercourse, the functioning of the lungs, spleen, kidneys etc., etc., is also difficult to achieve.",False,"[{""zh"": ""三焦"", ""en"": ""triple energizer"", ""type"": ""ORGAN""}, {""zh"": ""水"", ""en"": ""water"", ""type"": ""ELEMENT""}, {""zh"": ""肺"", ""en"": ""lungs"", ""type"": ""ORGAN""}, {""zh"": ""脾"", ""en"": ""spleen"", ""type"": ""ORGAN""}, {""zh"": ""肾"", ""en"": ""kidneys"", ""type"": ""ORGAN""}, {""zh"": ""脏"", ""en"": ""Zang"", ""type"": ""ORGAN""}]"
TCM_TEST_0038,test,中焦，一般是指膈以下至脐以上的上腹部，包括脾、胃、肝、胆等脏腑。,中焦，一般是指膈以下至脐以上的上腹部，包括脾、胃、肝、胆等脏腑。,"The middle-Jiao refers usually to the epigastrium below the diaphragm and above the umbilicus, including such viscera as the spleen, stomach, liver and gallbladder.","It is generally referred to as the upper and upper stomachs below the spleen and above the umbilical cord, including the spleen, stomach, liver, gall, etc.","It is generally referred to as the upper and upper stomachs below the spleen and above the umbilical cord, including the spleen, stomach, liver, gall, etc.","It is generally referred to as the upper and upper stomachs below the spleen and above the umbilical cord, including the spleen, stomach, liver, gall, etc. Terminology: middle energizer; gallbladder; Zang-Fu organs.","It is generally referred to as the upper and upper stomachs below the spleen and above the umbilical cord, including the spleen, stomach, liver, gall, etc.",False,"[{""zh"": ""中焦"", ""en"": ""middle energizer"", ""type"": ""LOCATION""}, {""zh"": ""脾"", ""en"": ""spleen"", ""type"": ""ORGAN""}, {""zh"": ""胃"", ""en"": ""stomach"", ""type"": ""ORGAN""}, {""zh"": ""肝"", ""en"": ""liver"", ""type"": ""ORGAN""}, {""zh"": ""胆"", ""en"": ""gallbladder"", ""type"": ""ORGAN""}, {""zh"": ""脏腑"", ""en"": ""Zang-Fu organs"", ""type"": ""ORGAN_SYSTEM""}]"
TCM_TEST_0039,test,在病理上，如心有实火，可移热于小肠，引起尿少、尿热、尿痛等症；反之，如小肠有热，亦可循经上炎于心，可见心烦、舌赤，口质生疮等症。,在病理上，如心有实火，可移热于小肠，引起尿少、尿热、尿痛等症；反之，如小肠有热，亦可循经上炎于心，可见心烦、舌赤，口质生疮等症。,"Conversely, the pathogenic heat of the small intestine may bring about flaring-up of the heart-fire along its own channel, manifested by dysphoria, crimson tongue, oral ulceration and so on.","In pathologically, it causes diseases such as low urine, hot urine, pain in urine, etc., and, conversely, inflammation in the heart, which can be observed in the heart by heart disease, flat tongue, mouth, etc.","In pathologically, it causes diseases such as low urine, hot urine, pain in urine, etc., and, conversely, inflammation in the heart, which can be observed in the heart by heart disease, flat tongue, mouth, etc.","In pathologically, it causes diseases such as low urine, hot urine, pain in urine, etc., and, conversely, inflammation in the heat, which can be observed in the heart by heart disease, flat tongue, mouth, etc. Terminology: fire; small intestine.","In pathologically, it causes diseases such as low urine, hot urine, pain in urine, etc., and, conversely, inflammation in the heart, which can be observed in the heart by heart disease, flat tongue, mouth, etc.",False,"[{""zh"": ""病理"", ""en"": ""pathological"", ""type"": ""PATHOLOGY""}, {""zh"": ""心"", ""en"": ""heart"", ""type"": ""ORGAN""}, {""zh"": ""火"", ""en"": ""fire"", ""type"": ""ELEMENT""}, {""zh"": ""热"", ""en"": ""heat"", ""type"": ""PATHOGEN""}, {""zh"": ""小肠"", ""en"": ""small intestine"", ""type"": ""ORGAN""}, {""zh"": ""尿"", ""en"": ""urine"", ""type"": ""FLUID""}, {""zh"": ""舌"", ""en"": ""tongue"", ""type"": ""DIAGNOSIS""}, {""zh"": ""口"", ""en"": ""mouth"", ""type"": ""LOCATION""}]"
TCM_TEST_0040,test,胃属燥，脾属湿，胃喜润恶燥，脾喜燥恶湿。,胃属燥，脾属湿，胃喜润恶燥，脾喜燥恶湿。,"The spleen corresponds to dampness, while the stomach to dryness.","The stomach is dry, the spleen is wet, the stomach is damp, and the spleen is damp and damp.","The stomach is dry, the spleen is wet, the stomach is damp, and the spleen is damp and damp.","The stomach is dry, the spleen is wet, the stomach is damp, and the spleen is damp and damp. Terminology: dryness; dampness.","The stomach is dry, the spleen is wet, the stomach is damp, and the spleen is damp and damp.",False,"[{""zh"": ""胃"", ""en"": ""stomach"", ""type"": ""ORGAN""}, {""zh"": ""燥"", ""en"": ""dryness"", ""type"": ""PATHOGEN""}, {""zh"": ""脾"", ""en"": ""spleen"", ""type"": ""ORGAN""}, {""zh"": ""湿"", ""en"": ""dampness"", ""type"": ""PATHOGEN""}]"
TCM_TEST_0042,test,若肾气不足，气化失常，固摄无权，则膀胱之开合失度，可出现小便不利，或失禁，或遗尿、尿频等病症。,若肾气不足，气化失常，固摄无权，则膀胱之开合失度，可出现小便不利，或失禁，或遗尿、尿频等病症。,"In case of sufficiency of the kidney-Qi, the kidneys fulfil their reserving function normally and the urinary bladder functions to open and close at the right moment. However, in case of insufficiency of the kidney-Qi, disturbance in Qi transformation will occur, followed by failure of the kidneys to fulfil their reserving function and by abnormal opening-closing of the urinary bladder, marked by oliguria or incontinence of urine, or enuresis, frequent urination, etc.","If the kidney Qi is inadequate, the Qi is abnormal and the Qi is not competent, the opening of the bladder is impaired, the urinal is impaired, or incontinence, or the urinary urinary urinary urinary urinary urinary urinary urinary urinary urinary urinary urinary urinary urinary urinary urinary urinary urinary urinary urinary urinary urinary urinary urinary disease can occur.","If the kidney Qi is inadequate, the Qi is abnormal and the Qi is not competent, the opening of the bladder is impaired, the urinal is impaired, or incontinence, or the urinary urinary urinary urinary urinary urinary urinary urinary urinary urinary urinary urinary urinary urinary urinary urinary urinary urinary urinary urinary urinary urinary urinary urinary disease can occur.","If the kidney Qi is inadequate, the Qi is abnormal and the Qi is not competent, the opening of the bladder is impaired, the urine is impaired, or incontinence, or the urinary urinary urinary urinary urinary urinary urinary urinary urinary urinary urinary urinary urinary urinary urinary urinary urinary urinary urinary urinary urinary urinary urinary urinary disease can occur. Terminology: urinary bladder.","If the kidney Qi is inadequate, the Qi is abnormal and the Qi is not competent, the opening of the bladder is impaired, the urinal is impaired, or incontinence, or the urinary urinary urinary urinary urinary urinary urinary urinary urinary urinary urinary urinary urinary urinary urinary urinary urinary urinary urinary urinary urinary urinary urinary urinary disease can occur.",False,"[{""zh"": ""肾气"", ""en"": ""kidney-Qi"", ""type"": ""SUBSTANCE""}, {""zh"": ""气"", ""en"": ""Qi"", ""type"": ""SUBSTANCE""}, {""zh"": ""膀胱"", ""en"": ""urinary bladder"", ""type"": ""ORGAN""}, {""zh"": ""小便"", ""en"": ""urine"", ""type"": ""DIAGNOSIS""}, {""zh"": ""尿"", ""en"": ""urine"", ""type"": ""FLUID""}]"
TCM_TEST_0043,test,心主血与肺主气的关系，即是气和血相互依存、相互为用的关系。,心主血与肺主气的关系，即是气和血相互依存、相互为用的关系。,The link between these two Zang-organs embodies the interdependence and interaction between Qi and blood.,"The relationship between the heart and blood and the lungs and Qi is the relationship between the Qi and the blood, which are interdependent and used for each other.","The relationship between the heart and blood and the lungs and Qi is the relationship between the Qi and the blood, which are interdependent and used for each other.","The relationship between the heart and blood and the lungs and Qi is the relationship between the Qi and the blood, which are interdependent and used for each other. Terminology: govern Qi.","The relationship between the heart and blood and the lungs and Qi is the relationship between the Qi and the blood, which are interdependent and used for each other.",False,"[{""zh"": ""心"", ""en"": ""heart"", ""type"": ""ORGAN""}, {""zh"": ""血"", ""en"": ""blood"", ""type"": ""SUBSTANCE""}, {""zh"": ""肺"", ""en"": ""lungs"", ""type"": ""ORGAN""}, {""zh"": ""主气"", ""en"": ""govern Qi"", ""type"": ""FUNCTION""}, {""zh"": ""气"", ""en"": ""Qi"", ""type"": ""SUBSTANCE""}]"
TCM_TEST_0044,test,在血液的生成方面：脾运正常，化生旺盛，血液充盈，则心有所主。,在血液的生成方面：脾运正常，化生旺盛，血液充盈，则心有所主。,"Therefore, the relation between the heart and the spleen can be manifested chiefly in two aspects: formation of blood and its circulation.","With regard to the production of blood, the spleen is normal, the spleen is dynamic, the blood is abundant and the heart is dominant.","With regard to the production of blood, the spleen is normal, the spleen is dynamic, the blood is abundant and the heart is dominant.","With regard to the production of blood, the spleen is normal, the spleen is dynamic, the blood is abundant and the heart is dominant.","With regard to the production of blood, the spleen is normal, the spleen is dynamic, the blood is abundant and the heart is dominant.",False,"[{""zh"": ""血液"", ""en"": ""blood"", ""type"": ""SUBSTANCE""}, {""zh"": ""脾"", ""en"": ""spleen"", ""type"": ""ORGAN""}, {""zh"": ""心"", ""en"": ""heart"", ""type"": ""ORGAN""}]"
TCM_TEST_0045,test,同时，肝之疏泄正常，气机调畅，方能推动血液运行正常。,同时，肝之疏泄正常，气机调畅，方能推动血液运行正常。,"Meanwhile, only when the liver functions properly in controlling normal flow of Qi, accompanied by regular functioning of Qi, can the blood flow smoothly.","At the same time, the normal flow of the liver and the fluid flow of Qi can contribute to the normal functioning of the blood.","At the same time, the normal flow of the liver and the fluid flow of Qi can contribute to the normal functioning of the blood.","At the same time, the normal flow of the liver and the fluid flow of Qi can contribute to the normal functioning of the blood. Terminology: free flow; functional activities of Qi.","At the same time, the normal flow of the liver and the fluid flow of Qi can contribute to the normal functioning of the blood.",False,"[{""zh"": ""肝"", ""en"": ""liver"", ""type"": ""ORGAN""}, {""zh"": ""疏泄"", ""en"": ""free flow"", ""type"": ""FUNCTION""}, {""zh"": ""气机"", ""en"": ""functional activities of Qi"", ""type"": ""PHYSIOLOGY""}, {""zh"": ""血液"", ""en"": ""blood"", ""type"": ""SUBSTANCE""}]"
TCM_TEST_0046,test,在病理关系上，若肝不藏血，则心无所主，血液的运行必致失常。,在病理关系上，若肝不藏血，则心无所主，血液的运行必致失常。,"Pathologically, inability of the liver to store blood leads to failure of the heart to govern blood, thus resulting in irregular flow of blood.","In the case of pathological relations, if the liver does not contain blood, the heart is absent and the flow of blood is irregular.","In the case of pathological relations, if the liver does not contain blood, the heart is absent and the flow of blood is irregular.","In the case of pathological relations, if the liver does not contain blood, the heart is absent and the flow of blood is irregular. Terminology: storing blood.","In the case of pathological relations, if the liver does not contain blood, the heart is absent and the flow of blood is irregular.",False,"[{""zh"": ""病理"", ""en"": ""pathological"", ""type"": ""PATHOLOGY""}, {""zh"": ""肝"", ""en"": ""liver"", ""type"": ""ORGAN""}, {""zh"": ""藏血"", ""en"": ""storing blood"", ""type"": ""FUNCTION""}, {""zh"": ""心"", ""en"": ""heart"", ""type"": ""ORGAN""}, {""zh"": ""血液"", ""en"": ""blood"", ""type"": ""SUBSTANCE""}]"
TCM_TEST_0047,test,在气的生成方面：依赖于肺的呼吸功能和脾的运化功能，肺所吸入的清气和脾胃所运化的水谷精气，是组成气的主要物质基础。,在气的生成方面：依赖于肺的呼吸功能和脾的运化功能，肺所吸入的清气和脾胃所运化的水谷精气，是组成气的主要物质基础。,"In the former case, owing to respiratory function of the lungs and transporting-transforming function of the spleen, fresh air inhaled in the lungs and food essence derived from the spleen and stomach provide the main material basis for the formation of vital Qi of the body.","With regard to the generation of Qi, the dependence on the respiratory function of the lung and the transport of the spleen, the cleanness of Qi by the lung and the Qi by the spleen and stomach are the main material basis for the formation of the Qi.","With regard to the generation of Qi, the dependence on the respiratory function of the lung and the transport of the spleen, the cleanness of Qi by the lung and the Qi by the spleen and stomach are the main material basis for the formation of the Qi.","With regard to the generation of Qi, the dependence on the respiratory function of the lungs and the transport of the spleen, the cleanness of Qi by the lung and the Qi by the spleen and stomach are the main material basis for the formation of the Qi. Terminology: breath; transportation and transformation; food and drink; essence Qi.","With regard to the generation of Qi, the dependence on the respiratory function of the lung and the transport of the spleen, the cleanness of Qi by the lung and the Qi by the spleen and stomach are the main material basis for the formation of the Qi.",False,"[{""zh"": ""气"", ""en"": ""Qi"", ""type"": ""SUBSTANCE""}, {""zh"": ""肺"", ""en"": ""lungs"", ""type"": ""ORGAN""}, {""zh"": ""呼吸"", ""en"": ""breath"", ""type"": ""DIAGNOSIS""}, {""zh"": ""脾"", ""en"": ""spleen"", ""type"": ""ORGAN""}, {""zh"": ""运化"", ""en"": ""transportation and transformation"", ""type"": ""FUNCTION""}, {""zh"": ""胃"", ""en"": ""stomach"", ""type"": ""ORGAN""}, {""zh"": ""水谷"", ""en"": ""food and drink"", ""type"": ""SUBSTANCE""}, {""zh"": ""精气"", ""en"": ""essence Qi"", ""type"": ""SUBSTANCE""}]"
TCM_TEST_0048,test,在病理上，脾气虚损时，常可导致肺气不足；脾失健运，津液代谢障碍，水液停滞，则聚而生痰、成饮，多影响肺的宣降，而出现喘咳多痰的病变。,在病理上，脾气虚损时，常可导致肺气不足；脾失健运，津液代谢障碍，水液停滞，则聚而生痰、成饮，多影响肺的宣降，而出现喘咳多痰的病变。,"As for pathological connections, insufficiency of the spleen-Qi usually brings about insufficiency of the lung-Qi; dysfunction of the spleen in transport leads to disorder of water metabolism and stagnancy of fluids, accumulated into phlegm and fluid-retention which mostly impair the dispersing and descending functions of the lungs, resulting in a morbid condition marked by dyspnea and cough with copious sputum.","In pathologically, the defection of the spleen and spleen can often lead to inadequate lung and Qi; the insufficiency of the spleen, the inactivity of the Qin fluids, the stagnation of the fluids, the accumulation of the spleen and the drinking of the fluids, which tends to affect the prosecution of the lungs, and the emergence of symptoms of the Qi and cough.","In pathologically, the defection of the spleen and spleen can often lead to inadequate lung and Qi; the insufficiency of the spleen, the inactivity of the Qin fluids, the stagnation of the fluids, the accumulation of the spleen and the drinking of the fluids, which tends to affect the prosecution of the lungs, and the emergence of symptoms of the Qi and cough.","In pathologically, the defection of the spleen and spleen can often lead to inadequate lung-Qi; the insufficiency of the spleen, the inactivity of the Qin body fluids, the stagnation of the fluids, the accumulation of the spleen and the drinking of the fluids, which tends to affect the prosecution of the lungs, and the emergence of symptoms of the Qi and cough. Terminology: deficiency of Qi; water; phlegm; dyspnea.","In pathologically, the defection of the spleen and spleen can often lead to inadequate lung and Qi; the insufficiency of the spleen, the inactivity of the Qin fluids, the stagnation of the fluids, the accumulation of the spleen and the drinking of the fluids, which tends to affect the prosecution of the lungs, and the emergence of symptoms of the Qi and cough.",False,"[{""zh"": ""病理"", ""en"": ""pathological"", ""type"": ""PATHOLOGY""}, {""zh"": ""脾"", ""en"": ""spleen"", ""type"": ""ORGAN""}, {""zh"": ""气虚"", ""en"": ""deficiency of Qi"", ""type"": ""PATHOLOGY""}, {""zh"": ""肺气"", ""en"": ""lung-Qi"", ""type"": ""SUBSTANCE""}, {""zh"": ""津液"", ""en"": ""body fluids"", ""type"": ""SUBSTANCE""}, {""zh"": ""水"", ""en"": ""water"", ""type"": ""ELEMENT""}, {""zh"": ""痰"", ""en"": ""phlegm"", ""type"": ""PATHOLOGY""}, {""zh"": ""肺"", ""en"": ""lungs"", ""type"": ""ORGAN""}, {""zh"": ""喘"", ""en"": ""dyspnea"", ""type"": ""SYMPTOM""}]"
TCM_TEST_0049,test,"在水液代谢方面：肺为“水之上源”,肺通调水道的动能，有赖于肾的蒸腾气化；肾主水，亦有赖于肺的宣降和通调水道。","在水液代谢方面：肺为“水之上源”,肺通调水道的动能，有赖于肾的蒸腾气化；肾主水，亦有赖于肺的宣降和通调水道。","In regard to water metabolism the lungs, as ""the upper source of fluid"" rely upon the kidney-Qi for support (especially its steaming activity). Conversely, the kidneys which dominate metabolism of body fluids also require support from the lungs (especially their function in descending Qi and clearing water passages).","In the case of hydrolysis, the lungs are the source of the water, and the fluids of the lungs are dependent on the evaporation of the kidneys, and the main water of the kidneys is also dependent on the prognosis of the lungs and the flow of the water.","In the case of hydrolysis, the lungs are the source of the water, and the fluids of the lungs are dependent on the evaporation of the kidneys, and the main water of the kidneys is also dependent on the prognosis of the lungs and the flow of the water.","In the case of hydrolysis, the lungs are the source of the water, and the fluids of the lungs are dependent on the evaporation of the kidneys, and the main water of the kidneys is also dependent on the prognosis of the lungs and the flow of the water. Terminology: water metabolism; regulating water metabolism; Qi.","In the case of hydrolysis, the lungs are the source of the water, and the fluids of the lungs are dependent on the evaporation of the kidneys, and the main water of the kidneys is also dependent on the prognosis of the lungs and the flow of the water.",False,"[{""zh"": ""水液代谢"", ""en"": ""water metabolism"", ""type"": ""PHYSIOLOGY""}, {""zh"": ""肺"", ""en"": ""lungs"", ""type"": ""ORGAN""}, {""zh"": ""水"", ""en"": ""water"", ""type"": ""ELEMENT""}, {""zh"": ""通调水道"", ""en"": ""regulating water metabolism"", ""type"": ""FUNCTION""}, {""zh"": ""肾"", ""en"": ""kidneys"", ""type"": ""ORGAN""}, {""zh"": ""气"", ""en"": ""Qi"", ""type"": ""SUBSTANCE""}]"
TCM_TEST_0050,test,在病理上，肺失宣肃，通调水道失职，必累及于肾，而至尿少、甚则水肿；肾的气化失司，水气上泛，可见喘呼，或咳逆倚息不得平卧。,在病理上，肺失宣肃，通调水道失职，必累及于肾，而至尿少、甚则水肿；肾的气化失司，水气上泛，可见喘呼，或咳逆倚息不得平卧。,"As to pathological changes, impairment of the dispersing and descending function of the lungs and their failure to clear and regulate water passages must affect the kidneys, thus giving rise to oliguria and even edema; while disturbance in functioning of the kidney-Qi with the retained fluid overflowing upward results in dyspnea, or gasping cough with inability to lie flat.","In pathologically, the pulmonary failure of the lungs and the failure of the Qi to function of the Qi is bound to the kidneys, to the point where the urinary urinary urinary Qi is low or even swollen; the Qi of the kidneys is dissipated, the Qi is spread over the water and Qi, which can be seen as breathing and breathing, or the cough is inverted and dependent.","In pathologically, the pulmonary failure of the lungs and the failure of the Qi to function of the Qi is bound to the kidneys, to the point where the urinary urinary urinary Qi is low or even swollen; the Qi of the kidneys is dissipated, the Qi is spread over the water and Qi, which can be seen as breathing and breathing, or the cough is inverted and dependent.","In pathologically, the pulmonary failure of the lungs and the failure of the Qi to function of the Qi is bound to the kidneys, to the point where the urinary urinary urinary Qi is low or even swollen; the Qi of the kidneys is dissipated, the Qi is spread over the water and Qi, which can be seen as breathing and breathing, or the cough is inverted and dependent. Terminology: regulating water metabolism; urine; edema; dyspnea.","In pathologically, the pulmonary failure of the lungs and the failure of the Qi to function of the Qi is bound to the kidneys, to the point where the urinary urinary urinary Qi is low or even swollen; the Qi of the kidneys is dissipated, the Qi is spread over the water and Qi, which can be seen as breathing and breathing, or the cough is inverted and dependent.",False,"[{""zh"": ""病理"", ""en"": ""pathological"", ""type"": ""PATHOLOGY""}, {""zh"": ""肺"", ""en"": ""lungs"", ""type"": ""ORGAN""}, {""zh"": ""通调水道"", ""en"": ""regulating water metabolism"", ""type"": ""FUNCTION""}, {""zh"": ""肾"", ""en"": ""kidneys"", ""type"": ""ORGAN""}, {""zh"": ""尿"", ""en"": ""urine"", ""type"": ""FLUID""}, {""zh"": ""水肿"", ""en"": ""edema"", ""type"": ""SYMPTOM""}, {""zh"": ""气"", ""en"": ""Qi"", ""type"": ""SUBSTANCE""}, {""zh"": ""水"", ""en"": ""water"", ""type"": ""ELEMENT""}, {""zh"": ""喘"", ""en"": ""dyspnea"", ""type"": ""SYMPTOM""}]"
TCM_TEST_0051,test,此外，肝脾在血的生成、贮藏及运行等方面亦有密切关系。,此外，肝脾在血的生成、贮藏及运行等方面亦有密切关系。,"Moreover, there is a close relation between the liver and spleen as far as formation, storage and circulation of blood are concerned.","In addition, the liver and spleen are closely related to the generation, storage and operation of blood.","In addition, the liver and spleen are closely related to the generation, storage and operation of blood.","In addition, the liver and spleen are closely related to the generation, storage and operation of blood.","In addition, the liver and spleen are closely related to the generation, storage and operation of blood.",False,"[{""zh"": ""肝"", ""en"": ""liver"", ""type"": ""ORGAN""}, {""zh"": ""脾"", ""en"": ""spleen"", ""type"": ""ORGAN""}, {""zh"": ""血"", ""en"": ""blood"", ""type"": ""SUBSTANCE""}]"
TCM_TEST_0052,test,肝主疏泄，肾主封藏，两者相互制约、相反相成，此主要表现在月经和泄精等生理功能方面。,肝主疏泄，肾主封藏，两者相互制约、相反相成，此主要表现在月经和泄精等生理功能方面。,"The liver governs normal flow of Qi and the kidneys, storage of essence, so both restrain and oppose each other and yet complement each other, all mainly manifested by such physiological functions as menstruation and seminal emission.","The Qi of the liver and the Qi of the kidneys, which control each other and are in contrast to each other, are mainly characterized by physiological functions such as menstruation and Qi.","The Qi of the liver and the Qi of the kidneys, which control each other and are in contrast to each other, are mainly characterized by physiological functions such as menstruation and Qi.","The Qi of the liver and the Qi of the kidneys, which control each other and are in contrast to each other, are mainly characterized by physiological functions such as menstruation and Qi. Terminology: govern free flow of Qi; essence.","The Qi of the liver and the Qi of the kidneys, which control each other and are in contrast to each other, are mainly characterized by physiological functions such as menstruation and Qi.",False,"[{""zh"": ""肝"", ""en"": ""liver"", ""type"": ""ORGAN""}, {""zh"": ""主疏泄"", ""en"": ""govern free flow of Qi"", ""type"": ""FUNCTION""}, {""zh"": ""肾"", ""en"": ""kidneys"", ""type"": ""ORGAN""}, {""zh"": ""月经"", ""en"": ""menstruation"", ""type"": ""DIAGNOSIS""}, {""zh"": ""精"", ""en"": ""essence"", ""type"": ""SUBSTANCE""}, {""zh"": ""生理"", ""en"": ""physiological"", ""type"": ""PHYSIOLOGY""}]"
TCM_TEST_0053,test,"在生理上，脾为后天之本，气血生化之源；肾为先天之本，,藏精气。","在生理上，脾为后天之本，气血生化之源；肾为先天之本，,藏精气。","Consequently, production of Qi-blood by the spleen depends on the warming-invigorating action of the kidneys.","Physically, the spleen is the origin of the Qi and blood, and the kidney is the source of the birth of the Qi, which hides the Qi.","Physically, the spleen is the origin of the Qi and blood, and the kidney is the source of the birth of the Qi, which hides the Qi.","Physically, the spleen is the origin of the Qi and blood, and the kidneys is the source of the birth of the Qi, which hides the Qi. Terminology: physiological; essence Qi.","Physically, the spleen is the origin of the Qi and blood, and the kidney is the source of the birth of the Qi, which hides the Qi.",False,"[{""zh"": ""生理"", ""en"": ""physiological"", ""type"": ""PHYSIOLOGY""}, {""zh"": ""脾"", ""en"": ""spleen"", ""type"": ""ORGAN""}, {""zh"": ""气血"", ""en"": ""Qi and blood"", ""type"": ""SUBSTANCE""}, {""zh"": ""肾"", ""en"": ""kidneys"", ""type"": ""ORGAN""}, {""zh"": ""精气"", ""en"": ""essence Qi"", ""type"": ""SUBSTANCE""}]"
