id,split,source,source_for_model,reference,prediction_raw,prediction_clean,prediction_normalized,prediction,normalization_used,entities
TCM_TEST_0044,test,在血液的生成方面：脾运正常，化生旺盛，血液充盈，则心有所主。,在血液的生成方面：脾运正常，化生旺盛，血液充盈，则心有所主。,"Therefore, the relation between the heart and the spleen can be manifested chiefly in two aspects: formation of blood and its circulation.","In the production of blood, the spleen is normal, the chemistry is strong and the blood is abundant and the heart is dominant.","In the production of blood, the spleen is normal, the chemistry is strong and the blood is abundant and the heart is dominant.","In the production of blood, the spleen is normal, the chemistry is strong and the blood is abundant and the heart is dominant.","In the production of blood, the spleen is normal, the chemistry is strong and the blood is abundant and the heart is dominant.",False,"[{""zh"": ""血液"", ""en"": ""blood"", ""type"": ""SUBSTANCE""}, {""zh"": ""脾"", ""en"": ""spleen"", ""type"": ""ORGAN""}, {""zh"": ""心"", ""en"": ""heart"", ""type"": ""ORGAN""}]"
TCM_TEST_0045,test,同时，肝之疏泄正常，气机调畅，方能推动血液运行正常。,同时，肝之疏泄正常，气机调畅，方能推动血液运行正常。,"Meanwhile, only when the liver functions properly in controlling normal flow of Qi, accompanied by regular functioning of Qi, can the blood flow smoothly.","At the same time, hepatic discharge is normal and the air is smooth so that blood can function properly.","At the same time, hepatic discharge is normal and the air is smooth so that blood can function properly.","At the same time, hepatic discharge is normal and the air is smooth so that blood can function properly. Terminology: liver; free flow; functional activities of Qi.","At the same time, hepatic discharge is normal and the air is smooth so that blood can function properly.",False,"[{""zh"": ""肝"", ""en"": ""liver"", ""type"": ""ORGAN""}, {""zh"": ""疏泄"", ""en"": ""free flow"", ""type"": ""FUNCTION""}, {""zh"": ""气机"", ""en"": ""functional activities of Qi"", ""type"": ""PHYSIOLOGY""}, {""zh"": ""血液"", ""en"": ""blood"", ""type"": ""SUBSTANCE""}]"
TCM_TEST_0046,test,在病理关系上，若肝不藏血，则心无所主，血液的运行必致失常。,在病理关系上，若肝不藏血，则心无所主，血液的运行必致失常。,"Pathologically, inability of the liver to store blood leads to failure of the heart to govern blood, thus resulting in irregular flow of blood.","In a pathological relationship, if the liver does not contain blood, there is no choice and the flow of blood is irregular.","In a pathological relationship, if the liver does not contain blood, there is no choice and the flow of blood is irregular.","In a pathological relationship, if the liver does not contain blood, there is no choice and the flow of blood is irregular. Terminology: storing blood; heart.","In a pathological relationship, if the liver does not contain blood, there is no choice and the flow of blood is irregular.",False,"[{""zh"": ""病理"", ""en"": ""pathological"", ""type"": ""PATHOLOGY""}, {""zh"": ""肝"", ""en"": ""liver"", ""type"": ""ORGAN""}, {""zh"": ""藏血"", ""en"": ""storing blood"", ""type"": ""FUNCTION""}, {""zh"": ""心"", ""en"": ""heart"", ""type"": ""ORGAN""}, {""zh"": ""血液"", ""en"": ""blood"", ""type"": ""SUBSTANCE""}]"
TCM_TEST_0047,test,在气的生成方面：依赖于肺的呼吸功能和脾的运化功能，肺所吸入的清气和脾胃所运化的水谷精气，是组成气的主要物质基础。,在气的生成方面：依赖于肺的呼吸功能和脾的运化功能，肺所吸入的清气和脾胃所运化的水谷精气，是组成气的主要物质基础。,"In the former case, owing to respiratory function of the lungs and transporting-transforming function of the spleen, fresh air inhaled in the lungs and food essence derived from the spleen and stomach provide the main material basis for the formation of vital Qi of the body.","In terms of gas generation: Respiratory and spleen-carrying functions dependent on the lung, fresh air from the lung and gas from the gas from the spleen, are the main material basis for the formation of the gas.","In terms of gas generation: Respiratory and spleen-carrying functions dependent on the lung, fresh air from the lung and gas from the gas from the spleen, are the main material basis for the formation of the gas.","In terms of gas generation: Respiratory and spleen-carrying functions dependent on the lungs, fresh air from the lung and gas from the gas from the spleen, are the main material basis for the formation of the gas. Terminology: Qi; breath; transportation and transformation; stomach; food and drink; essence Qi.","In terms of gas generation: Respiratory and spleen-carrying functions dependent on the lung, fresh air from the lung and gas from the gas from the spleen, are the main material basis for the formation of the gas.",False,"[{""zh"": ""气"", ""en"": ""Qi"", ""type"": ""SUBSTANCE""}, {""zh"": ""肺"", ""en"": ""lungs"", ""type"": ""ORGAN""}, {""zh"": ""呼吸"", ""en"": ""breath"", ""type"": ""DIAGNOSIS""}, {""zh"": ""脾"", ""en"": ""spleen"", ""type"": ""ORGAN""}, {""zh"": ""运化"", ""en"": ""transportation and transformation"", ""type"": ""FUNCTION""}, {""zh"": ""胃"", ""en"": ""stomach"", ""type"": ""ORGAN""}, {""zh"": ""水谷"", ""en"": ""food and drink"", ""type"": ""SUBSTANCE""}, {""zh"": ""精气"", ""en"": ""essence Qi"", ""type"": ""SUBSTANCE""}]"
TCM_TEST_0048,test,在病理上，脾气虚损时，常可导致肺气不足；脾失健运，津液代谢障碍，水液停滞，则聚而生痰、成饮，多影响肺的宣降，而出现喘咳多痰的病变。,在病理上，脾气虚损时，常可导致肺气不足；脾失健运，津液代谢障碍，水液停滞，则聚而生痰、成饮，多影响肺的宣降，而出现喘咳多痰的病变。,"As for pathological connections, insufficiency of the spleen-Qi usually brings about insufficiency of the lung-Qi; dysfunction of the spleen in transport leads to disorder of water metabolism and stagnancy of fluids, accumulated into phlegm and fluid-retention which mostly impair the dispersing and descending functions of the lungs, resulting in a morbid condition marked by dyspnea and cough with copious sputum.","The pathologically, a lack of temper can often lead to a lack of lung gas; a failure of the spleen, a lack of metabolism, a stagnation of water, a build-up of stubble and drinking, which can affect the declaration of lung decline, and a change in asthma and cough.","The pathologically, a lack of temper can often lead to a lack of lung gas; a failure of the spleen, a lack of metabolism, a stagnation of water, a build-up of stubble and drinking, which can affect the declaration of lung decline, and a change in asthma and cough.","The pathologically, a lack of temper can often lead to a lack of lung-Qi gas; a failure of the spleen, a lack of metabolism, a stagnation of water, a build-up of stubble and drinking, which can affect the declaration of lungs decline, and a change in asthma and cough. Terminology: deficiency of Qi; body fluids; phlegm; dyspnea.","The pathologically, a lack of temper can often lead to a lack of lung gas; a failure of the spleen, a lack of metabolism, a stagnation of water, a build-up of stubble and drinking, which can affect the declaration of lung decline, and a change in asthma and cough.",False,"[{""zh"": ""病理"", ""en"": ""pathological"", ""type"": ""PATHOLOGY""}, {""zh"": ""脾"", ""en"": ""spleen"", ""type"": ""ORGAN""}, {""zh"": ""气虚"", ""en"": ""deficiency of Qi"", ""type"": ""PATHOLOGY""}, {""zh"": ""肺气"", ""en"": ""lung-Qi"", ""type"": ""SUBSTANCE""}, {""zh"": ""津液"", ""en"": ""body fluids"", ""type"": ""SUBSTANCE""}, {""zh"": ""水"", ""en"": ""water"", ""type"": ""ELEMENT""}, {""zh"": ""痰"", ""en"": ""phlegm"", ""type"": ""PATHOLOGY""}, {""zh"": ""肺"", ""en"": ""lungs"", ""type"": ""ORGAN""}, {""zh"": ""喘"", ""en"": ""dyspnea"", ""type"": ""SYMPTOM""}]"
TCM_TEST_0049,test,"在水液代谢方面：肺为“水之上源”,肺通调水道的动能，有赖于肾的蒸腾气化；肾主水，亦有赖于肺的宣降和通调水道。","在水液代谢方面：肺为“水之上源”,肺通调水道的动能，有赖于肾的蒸腾气化；肾主水，亦有赖于肺的宣降和通调水道。","In regard to water metabolism the lungs, as ""the upper source of fluid"" rely upon the kidney-Qi for support (especially its steaming activity). Conversely, the kidneys which dominate metabolism of body fluids also require support from the lungs (especially their function in descending Qi and clearing water passages).","In the case of hydrolysis: the lung is a “water source”, the kinetic energy of the pulmonary modem is dependent on the evaporation of the kidneys, and the main renal water is also dependent on the promotion and transmission of the lungs.","In the case of hydrolysis: the lung is a “water source”, the kinetic energy of the pulmonary modem is dependent on the evaporation of the kidneys, and the main renal water is also dependent on the promotion and transmission of the lungs.","In the case of hydrolysis: the lung is a “water source”, the kinetic energy of the pulmonary modem is dependent on the evaporation of the kidneys, and the main renal water is also dependent on the promotion and transmission of the lungs. Terminology: water metabolism; regulating water metabolism; Qi.","In the case of hydrolysis: the lung is a “water source”, the kinetic energy of the pulmonary modem is dependent on the evaporation of the kidneys, and the main renal water is also dependent on the promotion and transmission of the lungs.",False,"[{""zh"": ""水液代谢"", ""en"": ""water metabolism"", ""type"": ""PHYSIOLOGY""}, {""zh"": ""肺"", ""en"": ""lungs"", ""type"": ""ORGAN""}, {""zh"": ""水"", ""en"": ""water"", ""type"": ""ELEMENT""}, {""zh"": ""通调水道"", ""en"": ""regulating water metabolism"", ""type"": ""FUNCTION""}, {""zh"": ""肾"", ""en"": ""kidneys"", ""type"": ""ORGAN""}, {""zh"": ""气"", ""en"": ""Qi"", ""type"": ""SUBSTANCE""}]"
TCM_TEST_0050,test,在病理上，肺失宣肃，通调水道失职，必累及于肾，而至尿少、甚则水肿；肾的气化失司，水气上泛，可见喘呼，或咳逆倚息不得平卧。,在病理上，肺失宣肃，通调水道失职，必累及于肾，而至尿少、甚则水肿；肾的气化失司，水气上泛，可见喘呼，或咳逆倚息不得平卧。,"As to pathological changes, impairment of the dispersing and descending function of the lungs and their failure to clear and regulate water passages must affect the kidneys, thus giving rise to oliguria and even edema; while disturbance in functioning of the kidney-Qi with the retained fluid overflowing upward results in dyspnea, or gasping cough with inability to lie flat.","In the case of pathology, pulmonary incompetence and incompetence of the pipe, it is bound to the kidneys to the point where the urine is small or even swollen; in the case of renal inflammation, the water is general, the breathing is visible, or coughing is not allowed.","In the case of pathology, pulmonary incompetence and incompetence of the pipe, it is bound to the kidneys to the point where the urine is small or even swollen; in the case of renal inflammation, the water is general, the breathing is visible, or coughing is not allowed.","In the case of pathological, pulmonary incompetence and incompetence of the pipe, it is bound to the kidneys to the point where the urine is small or even swollen; in the case of renal inflammation, the water is general, the breathing is visible, or coughing is not allowed. Terminology: lungs; regulating water metabolism; edema; Qi; dyspnea.","In the case of pathology, pulmonary incompetence and incompetence of the pipe, it is bound to the kidneys to the point where the urine is small or even swollen; in the case of renal inflammation, the water is general, the breathing is visible, or coughing is not allowed.",False,"[{""zh"": ""病理"", ""en"": ""pathological"", ""type"": ""PATHOLOGY""}, {""zh"": ""肺"", ""en"": ""lungs"", ""type"": ""ORGAN""}, {""zh"": ""通调水道"", ""en"": ""regulating water metabolism"", ""type"": ""FUNCTION""}, {""zh"": ""肾"", ""en"": ""kidneys"", ""type"": ""ORGAN""}, {""zh"": ""尿"", ""en"": ""urine"", ""type"": ""FLUID""}, {""zh"": ""水肿"", ""en"": ""edema"", ""type"": ""SYMPTOM""}, {""zh"": ""气"", ""en"": ""Qi"", ""type"": ""SUBSTANCE""}, {""zh"": ""水"", ""en"": ""water"", ""type"": ""ELEMENT""}, {""zh"": ""喘"", ""en"": ""dyspnea"", ""type"": ""SYMPTOM""}]"
TCM_TEST_0051,test,此外，肝脾在血的生成、贮藏及运行等方面亦有密切关系。,此外，肝脾在血的生成、贮藏及运行等方面亦有密切关系。,"Moreover, there is a close relation between the liver and spleen as far as formation, storage and circulation of blood are concerned.","In addition, the liver spleen is closely related to the generation, storage and operation of blood.","In addition, the liver spleen is closely related to the generation, storage and operation of blood.","In addition, the liver spleen is closely related to the generation, storage and operation of blood.","In addition, the liver spleen is closely related to the generation, storage and operation of blood.",False,"[{""zh"": ""肝"", ""en"": ""liver"", ""type"": ""ORGAN""}, {""zh"": ""脾"", ""en"": ""spleen"", ""type"": ""ORGAN""}, {""zh"": ""血"", ""en"": ""blood"", ""type"": ""SUBSTANCE""}]"
TCM_TEST_0052,test,肝主疏泄，肾主封藏，两者相互制约、相反相成，此主要表现在月经和泄精等生理功能方面。,肝主疏泄，肾主封藏，两者相互制约、相反相成，此主要表现在月经和泄精等生理功能方面。,"The liver governs normal flow of Qi and the kidneys, storage of essence, so both restrain and oppose each other and yet complement each other, all mainly manifested by such physiological functions as menstruation and seminal emission.","Hepastoral excretion and kidney sealing, both of which are mutually constraining and opposite, are reflected mainly in physiological functions such as menstruation and emulsion.","Hepastoral excretion and kidney sealing, both of which are mutually constraining and opposite, are reflected mainly in physiological functions such as menstruation and emulsion.","Hepastoral excretion and kidneys sealing, both of which are mutually constraining and opposite, are reflected mainly in physiological functions such as menstruation and emulsion. Terminology: liver; govern free flow of Qi; essence.","Hepastoral excretion and kidney sealing, both of which are mutually constraining and opposite, are reflected mainly in physiological functions such as menstruation and emulsion.",False,"[{""zh"": ""肝"", ""en"": ""liver"", ""type"": ""ORGAN""}, {""zh"": ""主疏泄"", ""en"": ""govern free flow of Qi"", ""type"": ""FUNCTION""}, {""zh"": ""肾"", ""en"": ""kidneys"", ""type"": ""ORGAN""}, {""zh"": ""月经"", ""en"": ""menstruation"", ""type"": ""DIAGNOSIS""}, {""zh"": ""精"", ""en"": ""essence"", ""type"": ""SUBSTANCE""}, {""zh"": ""生理"", ""en"": ""physiological"", ""type"": ""PHYSIOLOGY""}]"
TCM_TEST_0053,test,"在生理上，脾为后天之本，气血生化之源；肾为先天之本，,藏精气。","在生理上，脾为后天之本，气血生化之源；肾为先天之本，,藏精气。","Consequently, production of Qi-blood by the spleen depends on the warming-invigorating action of the kidneys.","Physically, the spleen is the birthright of the future, the blood of the flesh is the source, and the kidney is the birthright of the birth, the hider of the spirit.","Physically, the spleen is the birthright of the future, the blood of the flesh is the source, and the kidney is the birthright of the birth, the hider of the spirit.","Physically, the spleen is the birthright of the future, the blood of the flesh is the source, and the kidneys is the birthright of the birth, the hider of the spirit. Terminology: physiological; Qi and blood; essence Qi.","Physically, the spleen is the birthright of the future, the blood of the flesh is the source, and the kidney is the birthright of the birth, the hider of the spirit.",False,"[{""zh"": ""生理"", ""en"": ""physiological"", ""type"": ""PHYSIOLOGY""}, {""zh"": ""脾"", ""en"": ""spleen"", ""type"": ""ORGAN""}, {""zh"": ""气血"", ""en"": ""Qi and blood"", ""type"": ""SUBSTANCE""}, {""zh"": ""肾"", ""en"": ""kidneys"", ""type"": ""ORGAN""}, {""zh"": ""精气"", ""en"": ""essence Qi"", ""type"": ""SUBSTANCE""}]"
TCM_TEST_0054,test,另外，脾的运化水液与肾的主水，两者相互配合，协同其他脏腑的功能，共同维持水液代谢的平衡。,另外，脾的运化水液与肾的主水，两者相互配合，协同其他脏腑的功能，共同维持水液代谢的平衡。,"In addition, aided by other Zang-Fu organs, the spleen and the kidneys coordinate their respective functions (in conveying fluid and dominating water) so as to maintain the balance in metabolism of body fluids.","In addition, the spleen fluids and the main water of the kidneys combine to maintain the water metabolic balance in conjunction with other inside functions.","In addition, the spleen fluids and the main water of the kidneys combine to maintain the water metabolic balance in conjunction with other inside functions.","In addition, the spleen fluids and the main water of the kidneys combine to maintain the water metabolism balance in conjunction with other inside functions. Terminology: transporting-transforming action on water; Zang-Fu organs.","In addition, the spleen fluids and the main water of the kidneys combine to maintain the water metabolic balance in conjunction with other inside functions.",False,"[{""zh"": ""脾"", ""en"": ""spleen"", ""type"": ""ORGAN""}, {""zh"": ""运化水液"", ""en"": ""transporting-transforming action on water"", ""type"": ""FUNCTION""}, {""zh"": ""肾"", ""en"": ""kidneys"", ""type"": ""ORGAN""}, {""zh"": ""水"", ""en"": ""water"", ""type"": ""ELEMENT""}, {""zh"": ""脏腑"", ""en"": ""Zang-Fu organs"", ""type"": ""ORGAN_SYSTEM""}, {""zh"": ""水液代谢"", ""en"": ""water metabolism"", ""type"": ""PHYSIOLOGY""}]"
TCM_TEST_0055,test,"如先天不足，肾的温煦蒸腾作用虚弱，可影响脾的化生气血；后天失养，脾化生气血不足，则肾不能正常地“受五脏六腑之精而藏之”,可致肾中精气亏虚。","如先天不足，肾的温煦蒸腾作用虚弱，可影响脾的化生气血；后天失养，脾化生气血不足，则肾不能正常地“受五脏六腑之精而藏之”,可致肾中精气亏虚。","For example, congenital defect and weakness of the warming-invigorating action of the kidneys may impair the function of the spleen in generating Qi-blood, whereas lack of proper care after. birth and deficiency of Qi-blood produced by the spleen may lead to deficiency of the kidney-essence caused by failure of the kidneys to store the essence from other Zang-Fu-organs.","In the event of a lack of birth and a weak evaporation of the kidney, it can affect the spleen's virulent blood, and in the event of a lack of nutrients and a lack of spleen, the kidney is not normally “hidden by five fingers” and can cause a loss of gluten in the kidneys.","In the event of a lack of birth and a weak evaporation of the kidney, it can affect the spleen's virulent blood, and in the event of a lack of nutrients and a lack of spleen, the kidney is not normally “hidden by five fingers” and can cause a loss of gluten in the kidneys.","In the event of a lack of birth and a weak evaporation of the kidney, it can affect the spleen's virulent blood, and in the event of a lack of nutrients and a lack of spleen, the kidney is not normally “hidden by five fingers” and can cause a loss of gluten in the kidneys. Terminology: Qi and blood; five Zang-organs; six Fu-organs; essence; essence Qi.","In the event of a lack of birth and a weak evaporation of the kidney, it can affect the spleen's virulent blood, and in the event of a lack of nutrients and a lack of spleen, the kidney is not normally “hidden by five fingers” and can cause a loss of gluten in the kidneys.",False,"[{""zh"": ""肾"", ""en"": ""kidneys"", ""type"": ""ORGAN""}, {""zh"": ""脾"", ""en"": ""spleen"", ""type"": ""ORGAN""}, {""zh"": ""气血"", ""en"": ""Qi and blood"", ""type"": ""SUBSTANCE""}, {""zh"": ""五脏"", ""en"": ""five Zang-organs"", ""type"": ""ORGAN_GROUP""}, {""zh"": ""六腑"", ""en"": ""six Fu-organs"", ""type"": ""ORGAN_GROUP""}, {""zh"": ""精"", ""en"": ""essence"", ""type"": ""SUBSTANCE""}, {""zh"": ""精气"", ""en"": ""essence Qi"", ""type"": ""SUBSTANCE""}]"
TCM_TEST_0056,test,从气的来源或气的生成来看，除与先天禀赋、后天饮食营养，以及自然环境等状况有关之外，均与肾、脾胃、肺的生理功能密切相关。,从气的来源或气的生成来看，除与先天禀赋、后天饮食营养，以及自然环境等状况有关之外，均与肾、脾胃、肺的生理功能密切相关。,"As regards the source or formation of Qi, it is closely related to the physiological functions of the kidneys, spleen, stomach and lungs in addition to innate andowment, acquired diet nutrition, and natural environment.","From the source of the gas or its generation, apart from conditions related to natural endowments, dietary nutrition and the natural environment, it is closely related to the physiological function of kidneys, spleen stomachs and lungs.","From the source of the gas or its generation, apart from conditions related to natural endowments, dietary nutrition and the natural environment, it is closely related to the physiological function of kidneys, spleen stomachs and lungs.","From the source of the gas or its generation, apart from conditions related to natural endowments, dietary nutrition and the natural environment, it is closely related to the physiological function of kidneys, spleen stomachs and lungs. Terminology: Qi.","From the source of the gas or its generation, apart from conditions related to natural endowments, dietary nutrition and the natural environment, it is closely related to the physiological function of kidneys, spleen stomachs and lungs.",False,"[{""zh"": ""气"", ""en"": ""Qi"", ""type"": ""SUBSTANCE""}, {""zh"": ""肾"", ""en"": ""kidneys"", ""type"": ""ORGAN""}, {""zh"": ""脾"", ""en"": ""spleen"", ""type"": ""ORGAN""}, {""zh"": ""胃"", ""en"": ""stomach"", ""type"": ""ORGAN""}, {""zh"": ""肺"", ""en"": ""lungs"", ""type"": ""ORGAN""}, {""zh"": ""生理"", ""en"": ""physiological"", ""type"": ""PHYSIOLOGY""}]"
TCM_TEST_0057,test,气的防御作用，主要体现于护卫全身的肌表，防御外邪的入侵。,气的防御作用，主要体现于护卫全身的肌表，防御外邪的入侵。,The defensive function of Qi is reflected mainly in protecting the body surface against external pathogens.,The defensive role of the gas is mainly in protecting the entire body of the body against the perversion of the invasion.,The defensive role of the gas is mainly in protecting the entire body of the body against the perversion of the invasion.,The defensive role of the gas is mainly in protecting the entire body of the body against the perversion of the invasion. Terminology: Qi; exogenous pathogens.,The defensive role of the gas is mainly in protecting the entire body of the body against the perversion of the invasion.,False,"[{""zh"": ""气"", ""en"": ""Qi"", ""type"": ""SUBSTANCE""}, {""zh"": ""外邪"", ""en"": ""exogenous pathogens"", ""type"": ""PATHOGEN""}]"
TCM_TEST_0058,test,如气、血、津液的生成，都需要将饮食物转化成水谷之精气，然后再化生成气、血、津液等；津液经过代谢，转化成汗液和尿液；饮食物经过消化和吸收后，其残渣转化成糟粕等，都是气化作用的具体表现。,如气、血、津液的生成，都需要将饮食物转化成水谷之精气，然后再化生成气、血、津液等；津液经过代谢，转化成汗液和尿液；饮食物经过消化和吸收后，其残渣转化成糟粕等，都是气化作用的具体表现。,"For instance, the essence derived from the food and drink is transformed into Qi, blood and body fluids, the body fluids after being metabolized are converted into sweat and urine, and the residues of food after digestion and absorption are turned into feces, etc. All these processes are concrete manifestations of the transforming action of Qi.","The generation of gas, blood, zillion, etc., requires the transformation of the diet into the fine gas of the valley and then the generation of gas, blood, zillion, etc.; the metabolism of the zillion into sweat and urine; and the digestion and absorption of the dietary residues into bad zillion are all specific manifestations of the gasification effect.","The generation of gas, blood, zillion, etc., requires the transformation of the diet into the fine gas of the valley and then the generation of gas, blood, zillion, etc.; the metabolism of the zillion into sweat and urine; and the digestion and absorption of the dietary residues into bad zillion are all specific manifestations of the gasification effect.","The generation of gas, blood, zillion, etc., requires the transformation of the diet into the fine gas of the valley and then the generation of gas, blood, zillion, etc.; the metabolism of the zillion into sweat and urine; and the digestion and absorption of the dietary residues into bad zillion are all specific manifestations of the gasification effect. Terminology: Qi; body fluids; foodstuff; food and drink; essence Qi.","The generation of gas, blood, zillion, etc., requires the transformation of the diet into the fine gas of the valley and then the generation of gas, blood, zillion, etc.; the metabolism of the zillion into sweat and urine; and the digestion and absorption of the dietary residues into bad zillion are all specific manifestations of the gasification effect.",False,"[{""zh"": ""气"", ""en"": ""Qi"", ""type"": ""SUBSTANCE""}, {""zh"": ""血"", ""en"": ""blood"", ""type"": ""SUBSTANCE""}, {""zh"": ""津液"", ""en"": ""body fluids"", ""type"": ""SUBSTANCE""}, {""zh"": ""饮食物"", ""en"": ""foodstuff"", ""type"": ""SUBSTANCE""}, {""zh"": ""水谷"", ""en"": ""food and drink"", ""type"": ""SUBSTANCE""}, {""zh"": ""精气"", ""en"": ""essence Qi"", ""type"": ""SUBSTANCE""}, {""zh"": ""汗"", ""en"": ""sweat"", ""type"": ""FLUID""}, {""zh"": ""尿"", ""en"": ""urine"", ""type"": ""FLUID""}]"
TCM_TEST_0059,test,元气具存推动人体的生长和发育，温煦和激发各个脏腑、经络等组织器官的生理活动的作用。,元气具存推动人体的生长和发育，温煦和激发各个脏腑、经络等组织器官的生理活动的作用。,"The primordial Qi possesses the functions of promoting growth and development of the body, warming and activating all Zang-Fu organs, channels and collaterals and other structures.","The physiology of the body ' s growth and development is facilitated by the presence of the elemental apparatus, which is temperate and stimulates the physiological activity of tissue organs, such as the organs of the flesh, the circulation, etc.","The physiology of the body ' s growth and development is facilitated by the presence of the elemental apparatus, which is temperate and stimulates the physiological activity of tissue organs, such as the organs of the flesh, the circulation, etc.","The physiology of the body ' s growth and development is facilitated by the presence of the elemental apparatus, which is temperate and stimulates the physiological activity of tissue organs, such as the organs of the flesh, the circulation, etc. Terminology: primordial Qi; Zang-Fu organs; meridians and collaterals.","The physiology of the body ' s growth and development is facilitated by the presence of the elemental apparatus, which is temperate and stimulates the physiological activity of tissue organs, such as the organs of the flesh, the circulation, etc.",False,"[{""zh"": ""元气"", ""en"": ""primordial Qi"", ""type"": ""SUBSTANCE""}, {""zh"": ""脏腑"", ""en"": ""Zang-Fu organs"", ""type"": ""ORGAN_SYSTEM""}, {""zh"": ""经络"", ""en"": ""meridians and collaterals"", ""type"": ""MERIDIAN""}, {""zh"": ""生理"", ""en"": ""physiological"", ""type"": ""PHYSIOLOGY""}]"
TCM_TEST_0060,test,营气分布于脉中，成为血液的组成部分。,营气分布于脉中，成为血液的组成部分。,It is distributed in the vessels as the component parts of blood.,Camp gas is distributed in the veins and forms part of the blood.,Camp gas is distributed in the veins and forms part of the blood.,Camp gas is distributed in the veins and forms part of the blood. Terminology: nutritive Qi; pulse.,Camp gas is distributed in the veins and forms part of the blood.,False,"[{""zh"": ""营气"", ""en"": ""nutritive Qi"", ""type"": ""SUBSTANCE""}, {""zh"": ""脉"", ""en"": ""pulse"", ""type"": ""DIAGNOSIS""}, {""zh"": ""血液"", ""en"": ""blood"", ""type"": ""SUBSTANCE""}]"
TCM_TEST_0061,test,”真气对于致病邪气而言，即是人体之正气。,”真气对于致病邪气而言，即是人体之正气。,"As opposed to pathogens, the vital Qi is the healthy Qi of the body.","""True gas is positive for the sick and evil.","""True gas is positive for the sick and evil.","""True gas is positive for the sick and evil. Terminology: Qi; pathogenic factor; vital Qi.","""True gas is positive for the sick and evil.",False,"[{""zh"": ""气"", ""en"": ""Qi"", ""type"": ""SUBSTANCE""}, {""zh"": ""邪气"", ""en"": ""pathogenic factor"", ""type"": ""PATHOGEN""}, {""zh"": ""正气"", ""en"": ""vital Qi"", ""type"": ""CONCEPT""}]"
TCM_TEST_0062,test,营气和津液都源干水谷精气，所以饮食营养的优劣和脾胃运化的强弱、直接影响着血液的化生。,营气和津液都源干水谷精气，所以饮食营养的优劣和脾胃运化的强弱、直接影响着血液的化生。,"Since they both are derived from the food essence, the quality of the nutrients taken in and the functional state of the spleen and stomach directly influence the formation of blood.",The nutrients of the diet and the spleen are weak and directly affect the chemosynthetic life of the blood.,The nutrients of the diet and the spleen are weak and directly affect the chemosynthetic life of the blood.,The nutrients of the diet and the spleen are weak and directly affect the chemosynthetic life of the blood. Terminology: nutritive Qi; body fluids; food and drink; essence Qi; stomach; transportation and transformation.,The nutrients of the diet and the spleen are weak and directly affect the chemosynthetic life of the blood.,False,"[{""zh"": ""营气"", ""en"": ""nutritive Qi"", ""type"": ""SUBSTANCE""}, {""zh"": ""津液"", ""en"": ""body fluids"", ""type"": ""SUBSTANCE""}, {""zh"": ""水谷"", ""en"": ""food and drink"", ""type"": ""SUBSTANCE""}, {""zh"": ""精气"", ""en"": ""essence Qi"", ""type"": ""SUBSTANCE""}, {""zh"": ""脾"", ""en"": ""spleen"", ""type"": ""ORGAN""}, {""zh"": ""胃"", ""en"": ""stomach"", ""type"": ""ORGAN""}, {""zh"": ""运化"", ""en"": ""transportation and transformation"", ""type"": ""FUNCTION""}, {""zh"": ""血液"", ""en"": ""blood"", ""type"": ""SUBSTANCE""}]"
TCM_TEST_0063,test,此外，精气可以化生血。,此外，精气可以化生血。,"Moreover, the essence can also be transformed into blood.","In addition, it can be chemically and biologically.","In addition, it can be chemically and biologically.","In addition, it can be chemically and biologically. Terminology: essence Qi; blood.","In addition, it can be chemically and biologically.",False,"[{""zh"": ""精气"", ""en"": ""essence Qi"", ""type"": ""SUBSTANCE""}, {""zh"": ""血"", ""en"": ""blood"", ""type"": ""SUBSTANCE""}]"
TCM_TEST_0064,test,故《难经二十二难》说：“血主濡。,故《难经二十二难》说：“血主濡。,"As is said inNan Jing:""The blood is responsible for nourishing the body"".","So the twenty-second tragedy says, ""Blood of blood.""","So the twenty-second tragedy says, ""Blood of blood.""","So the twenty-second tragedy says, ""Blood of blood.""","So the twenty-second tragedy says, ""Blood of blood.""",False,"[{""zh"": ""血"", ""en"": ""blood"", ""type"": ""SUBSTANCE""}]"
TCM_TEST_0065,test,此外，脉道是否通利，血的寒温情况，都与血的运行有着密切的关系。,此外，脉道是否通利，血的寒温情况，都与血的运行有着密切的关系。,"In addition, unobstructed flow of Qi through the vessels and the temperature of blood are closely related to the circulation of blood.","In addition, pulsation and cold blood conditions are closely related to the operation of blood.","In addition, pulsation and cold blood conditions are closely related to the operation of blood.","In addition, pulsation and cold blood conditions are closely related to the operation of blood. Terminology: pulse.","In addition, pulsation and cold blood conditions are closely related to the operation of blood.",False,"[{""zh"": ""脉"", ""en"": ""pulse"", ""type"": ""DIAGNOSIS""}, {""zh"": ""血"", ""en"": ""blood"", ""type"": ""SUBSTANCE""}, {""zh"": ""寒"", ""en"": ""cold"", ""type"": ""PATHOGEN""}]"
