id,split,source,source_for_model,reference,prediction_raw,prediction_clean,prediction_normalized,prediction,normalization_used,entities
TCM_TEST_0063,test,此外，精气可以化生血。,此外，精气可以化生血。,"Moreover, the essence can also be transformed into blood.","In addition, sperm can synthesize blood.","In addition, sperm can synthesize blood.","In addition, sperm can synthesize blood. Terminology: essence Qi.","In addition, sperm can synthesize blood.",False,"[{""zh"": ""精气"", ""en"": ""essence Qi"", ""type"": ""SUBSTANCE""}, {""zh"": ""血"", ""en"": ""blood"", ""type"": ""SUBSTANCE""}]"
TCM_TEST_0064,test,故《难经二十二难》说：“血主濡。,故《难经二十二难》说：“血主濡。,"As is said inNan Jing:""The blood is responsible for nourishing the body"".","And he said, ""Blood and blood"".","And he said, ""Blood and blood"".","And he said, ""Blood and blood"".","And he said, ""Blood and blood"".",False,"[{""zh"": ""血"", ""en"": ""blood"", ""type"": ""SUBSTANCE""}]"
TCM_TEST_0065,test,此外，脉道是否通利，血的寒温情况，都与血的运行有着密切的关系。,此外，脉道是否通利，血的寒温情况，都与血的运行有着密切的关系。,"In addition, unobstructed flow of Qi through the vessels and the temperature of blood are closely related to the circulation of blood.","In addition, whether the pulmonary arteries are open and the cold temperature of the blood are closely related to the circulation of the blood.","In addition, whether the pulmonary arteries are open and the cold temperature of the blood are closely related to the circulation of the blood.","In addition, whether the pulmonary arteries are open and the cold temperature of the blood are closely related to the circulation of the blood. Terminology: pulse.","In addition, whether the pulmonary arteries are open and the cold temperature of the blood are closely related to the circulation of the blood.",False,"[{""zh"": ""脉"", ""en"": ""pulse"", ""type"": ""DIAGNOSIS""}, {""zh"": ""血"", ""en"": ""blood"", ""type"": ""SUBSTANCE""}, {""zh"": ""寒"", ""en"": ""cold"", ""type"": ""PATHOGEN""}]"
TCM_TEST_0066,test,《素问经脉别论》说：“饮入于胃，游溢精气，上输于脾，脾气散精，上归于肺，通调水道，下输膀胱，水精四布，五经并行”。,《素问经脉别论》说：“饮入于胃，游溢精气，上输于脾，脾气散精，上归于肺，通调水道，下输膀胱，水精四布，五经并行”。,"A passage from the chapter Jing Mai Bie Lun in Suwen says:""The nutritious part of the drink taken is absorbed in the stomach, then transported upward into the lungs by the spleen, afterwards dispersed to the whole body and partly sent down to the urinary bladder by the action of the lungs in regulating water metabolism, and in so doing the body fluid can be extensively spread out and flow in all channels"".","He said: ""The urine enters the stomach, the urine flows, the urine is lost, the urine is scattered, the urine goes to the lungs, the urethra is drained, the bladder is drained, the urine is drained, and the urine passes in parallel with the urine"".","He said: ""The urine enters the stomach, the urine flows, the urine is lost, the urine is scattered, the urine goes to the lungs, the urethra is drained, the bladder is drained, the urine is drained, and the urine passes in parallel with the urine"".","He said: ""The urine enters the stomach, the urine flows, the urine is lost, the urine is scattered, the urine goes to the lungs, the urethra is drained, the bladder is drained, the urine is drained, and the urine passes in parallel with the urine"". Terminology: channels; essence Qi; spleen; spleen-Qi; essence; regulating water metabolism; urinary bladder; water.","He said: ""The urine enters the stomach, the urine flows, the urine is lost, the urine is scattered, the urine goes to the lungs, the urethra is drained, the bladder is drained, the urine is drained, and the urine passes in parallel with the urine"".",False,"[{""zh"": ""经脉"", ""en"": ""channels"", ""type"": ""MERIDIAN""}, {""zh"": ""胃"", ""en"": ""stomach"", ""type"": ""ORGAN""}, {""zh"": ""精气"", ""en"": ""essence Qi"", ""type"": ""SUBSTANCE""}, {""zh"": ""脾"", ""en"": ""spleen"", ""type"": ""ORGAN""}, {""zh"": ""脾气"", ""en"": ""spleen-Qi"", ""type"": ""SUBSTANCE""}, {""zh"": ""精"", ""en"": ""essence"", ""type"": ""SUBSTANCE""}, {""zh"": ""肺"", ""en"": ""lungs"", ""type"": ""ORGAN""}, {""zh"": ""通调水道"", ""en"": ""regulating water metabolism"", ""type"": ""FUNCTION""}, {""zh"": ""膀胱"", ""en"": ""urinary bladder"", ""type"": ""ORGAN""}, {""zh"": ""水"", ""en"": ""water"", ""type"": ""ELEMENT""}]"
TCM_TEST_0067,test,津液的输布和排泄，主要是通过脾的转输、肺的宣降和肾的蒸腾气化等脏腑功能的共同作用而完成的。,津液的输布和排泄，主要是通过脾的转输、肺的宣降和肾的蒸腾气化等脏腑功能的共同作用而完成的。,"The distribution and excretion of the body fluid are accomplished by the joint action of many Zang-Fu organs, chiefly the transportation of the spleen, dispersion and descent of the lungs, and warming-steaming and lifting clear-lowering turbid of the kidneys.","The discharge and excretion of zinc fluid is accomplished mainly through the joint action of zinc functions such as zinc transfer, lung decomposition, and zinc distillation.","The discharge and excretion of zinc fluid is accomplished mainly through the joint action of zinc functions such as zinc transfer, lung decomposition, and zinc distillation.","The discharge and excretion of zinc fluid is accomplished mainly through the joint action of zinc functions such as zinc transfer, lungs decomposition, and zinc distillation. Terminology: body fluids; spleen; kidneys; Qi; Zang-Fu organs.","The discharge and excretion of zinc fluid is accomplished mainly through the joint action of zinc functions such as zinc transfer, lung decomposition, and zinc distillation.",False,"[{""zh"": ""津液"", ""en"": ""body fluids"", ""type"": ""SUBSTANCE""}, {""zh"": ""脾"", ""en"": ""spleen"", ""type"": ""ORGAN""}, {""zh"": ""肺"", ""en"": ""lungs"", ""type"": ""ORGAN""}, {""zh"": ""肾"", ""en"": ""kidneys"", ""type"": ""ORGAN""}, {""zh"": ""气"", ""en"": ""Qi"", ""type"": ""SUBSTANCE""}, {""zh"": ""脏腑"", ""en"": ""Zang-Fu organs"", ""type"": ""ORGAN_SYSTEM""}]"
TCM_TEST_0068,test,津液的输布与排泄，又以三焦为通道。,津液的输布与排泄，又以三焦为通道。,The body fluid takes the Tri-Jiao as its passageway for distribution and excretion.,It is also used as a conduit for discharging and excretion of Zinc liquids.,It is also used as a conduit for discharging and excretion of Zinc liquids.,It is also used as a conduit for discharging and excretion of Zinc liquids. Terminology: body fluids; triple energizer.,It is also used as a conduit for discharging and excretion of Zinc liquids.,False,"[{""zh"": ""津液"", ""en"": ""body fluids"", ""type"": ""SUBSTANCE""}, {""zh"": ""三焦"", ""en"": ""triple energizer"", ""type"": ""ORGAN""}]"
TCM_TEST_0069,test,气能摄血，是指血在脉中循行而不逸出脉外，主要依赖气对血的固摄作用。,气能摄血，是指血在脉中循行而不逸出脉外，主要依赖气对血的固摄作用。,And lastly by the control of blood circulation is meant that the flow of blood within the vessels instead of extravasating depends mainly upon the dominant action of Qi.,"Air is capable of absorbing blood, meaning that blood circulates in the arteries without leaving the arteries, and depends mainly on the action of air on the blood.","Air is capable of absorbing blood, meaning that blood circulates in the arteries without leaving the arteries, and depends mainly on the action of air on the blood.","Air is capable of absorbing blood, meaning that blood circulates in the arteries without leaving the arteries, and depends mainly on the action of air on the blood. Terminology: Qi; pulse.","Air is capable of absorbing blood, meaning that blood circulates in the arteries without leaving the arteries, and depends mainly on the action of air on the blood.",False,"[{""zh"": ""气"", ""en"": ""Qi"", ""type"": ""SUBSTANCE""}, {""zh"": ""血"", ""en"": ""blood"", ""type"": ""SUBSTANCE""}, {""zh"": ""脉"", ""en"": ""pulse"", ""type"": ""DIAGNOSIS""}]"
TCM_TEST_0070,test,故称“血为气之母”。,故称“血为气之母”。,"Thus blood is said to be ""the mother of Qi"".",This is why it's called the motherfucker of air.,This is why it's called the motherfucker of air.,This is why it's called the motherfucker of air. Terminology: blood; Qi.,This is why it's called the motherfucker of air.,False,"[{""zh"": ""血"", ""en"": ""blood"", ""type"": ""SUBSTANCE""}, {""zh"": ""气"", ""en"": ""Qi"", ""type"": ""SUBSTANCE""}]"
TCM_TEST_0071,test,经脉有一定的循行径路，而络脉则纵横交错，网络全身，把人体所有的脏腑、器官、孔窍以及皮肉筋骨等组织联结成一个统一的有机整体。,经脉有一定的循行径路，而络脉则纵横交错，网络全身，把人体所有的脏腑、器官、孔窍以及皮肉筋骨等组织联结成一个统一的有机整体。,"The channels take a definite route, but the collaterals are widely distributed throughout the body like an interlacing network which combines all such structures of the body as the Zang-Fu organs, body orifices, skin, muscles, tendons and bones, into an integral whole.","There is a certain pathway through the pulmonary vein, whereas the retina runs along the intersection, networking the entire body, connecting all the organs, organs, conjunctival tissues and musculoskeletal tissues of the human body into a unified organic whole.","There is a certain pathway through the pulmonary vein, whereas the retina runs along the intersection, networking the entire body, connecting all the organs, organs, conjunctival tissues and musculoskeletal tissues of the human body into a unified organic whole.","There is a certain pathway through the pulmonary vein, whereas the retina runs along the intersection, networking the entire body, connecting all the organs, organs, conjunctival tissues and musculoskeletal tissues of the human body into a unified organic whole. Terminology: channels; collaterals; Zang-Fu organs; tendons; bone.","There is a certain pathway through the pulmonary vein, whereas the retina runs along the intersection, networking the entire body, connecting all the organs, organs, conjunctival tissues and musculoskeletal tissues of the human body into a unified organic whole.",False,"[{""zh"": ""经脉"", ""en"": ""channels"", ""type"": ""MERIDIAN""}, {""zh"": ""络脉"", ""en"": ""collaterals"", ""type"": ""MERIDIAN""}, {""zh"": ""脏腑"", ""en"": ""Zang-Fu organs"", ""type"": ""ORGAN_SYSTEM""}, {""zh"": ""筋"", ""en"": ""tendons"", ""type"": ""TISSUE""}, {""zh"": ""骨"", ""en"": ""bone"", ""type"": ""TISSUE""}]"
TCM_TEST_0072,test,别络具有加强相为表里两条经脉之间在体表的联系。,别络具有加强相为表里两条经脉之间在体表的联系。,The superficial collaterals are those which are located superficially and often emerge on the skin.,Other networks have strengthened connections between the two veins in the table.,Other networks have strengthened connections between the two veins in the table.,Other networks have strengthened connections between the two veins in the table. Terminology: channels.,Other networks have strengthened connections between the two veins in the table.,False,"[{""zh"": ""经脉"", ""en"": ""channels"", ""type"": ""MERIDIAN""}]"
TCM_TEST_0073,test,浮络是循于人体浅表部位而常浮现的络脉。,浮络是循于人体浅表部位而常浮现的络脉。,And the minute collaterals refer to all the tiny collaterals.,A network of connections is a network of connections that is often found in shallow areas of the human body.,A network of connections is a network of connections that is often found in shallow areas of the human body.,A network of connections is a network of connections that is often found in shallow areas of the human body. Terminology: superficial collaterals; collaterals.,A network of connections is a network of connections that is often found in shallow areas of the human body.,False,"[{""zh"": ""浮络"", ""en"": ""superficial collaterals"", ""type"": ""MERIDIAN""}, {""zh"": ""络脉"", ""en"": ""collaterals"", ""type"": ""MERIDIAN""}]"
TCM_TEST_0074,test,其脉起于脉中，与女子妊娠有关，故有“任主胞胎”之说。,其脉起于脉中，与女子妊娠有关，故有“任主胞胎”之说。,"As the saying goes:""The Ren channel is responsible for the supply to fetus in the uterus"".","It originates in the lungs and is associated with female pregnancies, so there is some speculation that it is the mother of the fetus.","It originates in the lungs and is associated with female pregnancies, so there is some speculation that it is the mother of the fetus.","It originates in the lungs and is associated with female pregnancies, so there is some speculation that it is the mother of the fetus. Terminology: pulse.","It originates in the lungs and is associated with female pregnancies, so there is some speculation that it is the mother of the fetus.",False,"[{""zh"": ""脉"", ""en"": ""pulse"", ""type"": ""DIAGNOSIS""}]"
TCM_TEST_0075,test,"从别络分出的细小络脉称为“孙络”,即《灵枢腹度》所谓“络之别者为孙”。","从别络分出的细小络脉称为“孙络”,即《灵枢腹度》所谓“络之别者为孙”。","The tiny collaterals branching off from the big ones are named""minute collaterals"". As is described in the chapter Mai Du of Lingshu,""The little branches of the collaterals"" are called minute collaterals.","A small network separated from another network is called a clenbuterol, which is called a clenbuterol, or a clenbuterol.","A small network separated from another network is called a clenbuterol, which is called a clenbuterol, or a clenbuterol.","A small network separated from another network is called a clenbuterol, which is called a clenbuterol, or a clenbuterol. Terminology: collaterals.","A small network separated from another network is called a clenbuterol, which is called a clenbuterol, or a clenbuterol.",False,"[{""zh"": ""络脉"", ""en"": ""collaterals"", ""type"": ""MERIDIAN""}]"
TCM_TEST_0076,test,如六淫、疠气、七情内伤、饮食不节、劳逸失度、各种外伤，以及痰饮、瘀血等病理产物，都可导致疾病的发生，因而都属致病因素。,如六淫、疠气、七情内伤、饮食不节、劳逸失度、各种外伤，以及痰饮、瘀血等病理产物，都可导致疾病的发生，因而都属致病因素。,"For instance, a disease can be caused by such pathological products as six climate conditions in excess (wind, cold, summer-heat, dampness, dryness and fire), epidemic pathogenic factors, impairment due to seven emotions (joy, anger, melancholy, anxiety, grief, fear and terror).improper diet, overwork, various kinds of traumatic injuries, phlegm retention and blood stasis, all of which, therefore, constitute pathogenic factors.","Sexually transmitted diseases (STDs) such as nausea, vomiting, internal injuries, eating disorders, labor disorders, various injuries, and pathological products such as drinking and bleeding can cause disease and are therefore pathogenic factors.","Sexually transmitted diseases (STDs) such as nausea, vomiting, internal injuries, eating disorders, labor disorders, various injuries, and pathological products such as drinking and bleeding can cause disease and are therefore pathogenic factors.","Sexually transmitted diseases (STDs) such as nausea, vomiting, internal injuries, eating disorders, labor disorders, various injuries, and pathological products such as drinking and bleeding can cause disease and are therefore pathogenic factors. Terminology: six climatic conditions in excess; Qi; seven emotions; imbalance between work and rest; traumatic injury; phlegm retention; blood stasis.","Sexually transmitted diseases (STDs) such as nausea, vomiting, internal injuries, eating disorders, labor disorders, various injuries, and pathological products such as drinking and bleeding can cause disease and are therefore pathogenic factors.",False,"[{""zh"": ""六淫"", ""en"": ""six climatic conditions in excess"", ""type"": ""PATHOGEN""}, {""zh"": ""气"", ""en"": ""Qi"", ""type"": ""SUBSTANCE""}, {""zh"": ""七情"", ""en"": ""seven emotions"", ""type"": ""ETIOLOGY""}, {""zh"": ""劳逸失度"", ""en"": ""imbalance between work and rest"", ""type"": ""ETIOLOGY""}, {""zh"": ""外伤"", ""en"": ""traumatic injury"", ""type"": ""ETIOLOGY""}, {""zh"": ""痰饮"", ""en"": ""phlegm retention"", ""type"": ""PATHOLOGY""}, {""zh"": ""瘀血"", ""en"": ""blood stasis"", ""type"": ""PATHOLOGY""}, {""zh"": ""病理"", ""en"": ""pathological"", ""type"": ""PATHOLOGY""}, {""zh"": ""疾病"", ""en"": ""disease"", ""type"": ""DISEASE""}, {""zh"": ""病因"", ""en"": ""cause"", ""type"": ""ETIOLOGY""}]"
TCM_TEST_0077,test,风气太过，伤人致病，即称为风邪。,风气太过，伤人致病，即称为风邪。,"Wind in excess, called wind pathogen, can cause disease.","The wind is too strong, and it causes sickness, which is called the common cold.","The wind is too strong, and it causes sickness, which is called the common cold.","The wind is too strong, and it causes sickness, which is called the common cold. Terminology: Qi; wind pathogen.","The wind is too strong, and it causes sickness, which is called the common cold.",False,"[{""zh"": ""风"", ""en"": ""wind"", ""type"": ""PATHOGEN""}, {""zh"": ""气"", ""en"": ""Qi"", ""type"": ""SUBSTANCE""}, {""zh"": ""风邪"", ""en"": ""wind pathogen"", ""type"": ""PATHOGEN""}]"
TCM_TEST_0078,test,暑热太过，伤人致病，则为暑邪。,暑热太过，伤人致病，则为暑邪。,"Summer-heat in excess, causing disease, is known as pathogenic summer-heat.","Heat is too hot, it hurts people and it's cold.","Heat is too hot, it hurts people and it's cold.","Heat is too hot, it hurts people and it's cold. Terminology: summer-heat; pathogenic summer-heat.","Heat is too hot, it hurts people and it's cold.",False,"[{""zh"": ""暑"", ""en"": ""summer-heat"", ""type"": ""PATHOGEN""}, {""zh"": ""热"", ""en"": ""heat"", ""type"": ""PATHOGEN""}, {""zh"": ""暑邪"", ""en"": ""pathogenic summer-heat"", ""type"": ""PATHOGEN""}]"
TCM_TEST_0079,test,湿邪的这一致病特点，一是指湿病症状多粘滞不爽，如大便粘腻不爽、小便滞涩不畅、舌苔粘腻等；二是指湿邪为病多缠绵难愈、病程较长或反复发作，如湿疹、湿痹等。,湿邪的这一致病特点，一是指湿病症状多粘滞不爽，如大便粘腻不爽、小便滞涩不畅、舌苔粘腻等；二是指湿邪为病多缠绵难愈、病程较长或反复发作，如湿疹、湿痹等。,"This feature of damp disease refers to; a) damp syndrome marked by stickiness such as slimy and greasy stool and urine, greasy fur of the tongue, etc; b) a lingering disease difficult to cure, characterized by longer duration of illness or repeated attack, as often seen in eczema, damp arthralgia, etc.","This consistent characteristic of the disease is that the symptoms of the disease are very sticky and stagnant, such as urinary incontinence, urinary incontinence, tongue sticking, etc.; the second is that the disease is prolonged, the disease has a longer or repeated onset, such as eczema, humidity, etc.","This consistent characteristic of the disease is that the symptoms of the disease are very sticky and stagnant, such as urinary incontinence, urinary incontinence, tongue sticking, etc.; the second is that the disease is prolonged, the disease has a longer or repeated onset, such as eczema, humidity, etc.","This consistent characteristic of the disease is that the symptoms of the disease are very sticky and stagnant, such as urinary incontinence, urinary incontinence, tongue fur sticking, etc.; the second is that the disease is prolonged, the disease has a longer or repeated onset, such as eczema, humidity, etc. Terminology: pathogenic dampness; dampness; stool; urine.","This consistent characteristic of the disease is that the symptoms of the disease are very sticky and stagnant, such as urinary incontinence, urinary incontinence, tongue sticking, etc.; the second is that the disease is prolonged, the disease has a longer or repeated onset, such as eczema, humidity, etc.",False,"[{""zh"": ""湿邪"", ""en"": ""pathogenic dampness"", ""type"": ""PATHOGEN""}, {""zh"": ""湿"", ""en"": ""dampness"", ""type"": ""PATHOGEN""}, {""zh"": ""大便"", ""en"": ""stool"", ""type"": ""DIAGNOSIS""}, {""zh"": ""小便"", ""en"": ""urine"", ""type"": ""DIAGNOSIS""}, {""zh"": ""舌苔"", ""en"": ""tongue fur"", ""type"": ""DIAGNOSIS""}]"
TCM_TEST_0080,test,燥邪的致病特点是：(1)燥性于涩、易伤津液。,燥邪的致病特点是：(1)燥性于涩、易伤津液。,"It possesses the following features:(1) Pathogenic dryness, being dry in nature, is liable to impair body fluid.","The disease is characterized by the following: 1) dryness to salt, ease of fermentation.","The disease is characterized by the following: 1) dryness to salt, ease of fermentation.","The disease is characterized by the following: 1) dryness to salt, ease of fermentation. Terminology: pathogenic dryness; body fluids.","The disease is characterized by the following: 1) dryness to salt, ease of fermentation.",False,"[{""zh"": ""燥邪"", ""en"": ""pathogenic dryness"", ""type"": ""PATHOGEN""}, {""zh"": ""燥"", ""en"": ""dryness"", ""type"": ""PATHOGEN""}, {""zh"": ""津液"", ""en"": ""body fluids"", ""type"": ""SUBSTANCE""}]"
TCM_TEST_0081,test,但热多属外淫，而火常自内生。,但热多属外淫，而火常自内生。,"However, heat is an exogenic pathogenic factor while fire an endogenic one.","But the heat is external, and the fire is internal.","But the heat is external, and the fire is internal.","But the heat is external, and the fire is internal.","But the heat is external, and the fire is internal.",False,"[{""zh"": ""热"", ""en"": ""heat"", ""type"": ""PATHOGEN""}, {""zh"": ""火"", ""en"": ""fire"", ""type"": ""ELEMENT""}]"
TCM_TEST_0082,test,津液外泄，气亦随之而耗，且火邪又易伤人正气、故常使全身机能衰退，疲惫不堪。,津液外泄，气亦随之而耗，且火邪又易伤人正气、故常使全身机能衰退，疲惫不堪。,"The outflow of body fluid also results in consumption of Qi. Moreover, fire-pathogen tends to impair vital Qi, thus leading to general hypofunction and overfatigue.","He is exhausted, exhausted, and easily damaged by a fever. This causes his whole body to weaken and become weary.","He is exhausted, exhausted, and easily damaged by a fever. This causes his whole body to weaken and become weary.","He is exhausted, exhausted, and easily damaged by a fever. This causes his whole body to weaken and become weary. Terminology: body fluids; Qi; pathogenic fire; vital Qi.","He is exhausted, exhausted, and easily damaged by a fever. This causes his whole body to weaken and become weary.",False,"[{""zh"": ""津液"", ""en"": ""body fluids"", ""type"": ""SUBSTANCE""}, {""zh"": ""气"", ""en"": ""Qi"", ""type"": ""SUBSTANCE""}, {""zh"": ""火邪"", ""en"": ""pathogenic fire"", ""type"": ""PATHOGEN""}, {""zh"": ""正气"", ""en"": ""vital Qi"", ""type"": ""CONCEPT""}]"
TCM_TEST_0083,test,(4)易致肿疡。火邪结于局部，易使气血壅滞，火盛则腐肉败血，而成痈肿疮疡，表现为局部红肿热痛，甚至化脓溃烂。,(4)易致肿疡。火邪结于局部，易使气血壅滞，火盛则腐肉败血，而成痈肿疮疡，表现为局部红肿热痛，甚至化脓溃烂。,"Accumulated in a local spot, fire-pathogen is apt to bring about the stagnation of Qi and blood. Meanwhile, excessive fire will damage muscles and blood, thus resulting in large carbuncles and painful swelling on the body surface marked by localized swelling and burning pain in the wound or even suppuration and ulceration in it.","(4) Easy to swallow. Fever is localized, easy to cause gas stagnation, burning and rotting of meat, and addiction, manifested as local red-hot fever, or even paralysis.","(4) Easy to swallow. Fever is localized, easy to cause gas stagnation, burning and rotting of meat, and addiction, manifested as local red-hot fever, or even paralysis.","(4) Easy to swallow. Fever is localized, easy to cause gas stagnation, burning and rotting of heat, and addiction, manifested as local red-hot fever, or even paralysis. Terminology: pathogenic fire; Qi and blood; fire; blood.","(4) Easy to swallow. Fever is localized, easy to cause gas stagnation, burning and rotting of meat, and addiction, manifested as local red-hot fever, or even paralysis.",False,"[{""zh"": ""火邪"", ""en"": ""pathogenic fire"", ""type"": ""PATHOGEN""}, {""zh"": ""气血"", ""en"": ""Qi and blood"", ""type"": ""SUBSTANCE""}, {""zh"": ""火"", ""en"": ""fire"", ""type"": ""ELEMENT""}, {""zh"": ""血"", ""en"": ""blood"", ""type"": ""SUBSTANCE""}, {""zh"": ""热"", ""en"": ""heat"", ""type"": ""PATHOGEN""}]"
TCM_TEST_0084,test,且气血不足则正气虚弱，抵抗力降低，也易继发其它疾病。,且气血不足则正气虚弱，抵抗力降低，也易继发其它疾病。,"Furthermore, insufficiency of Qi and blood gives rise to deficiency of vital Qi and lowered body resistance, easily followed by other disorders.","A lack of oxygen is associated with weakness, decreased resistance, and other diseases.","A lack of oxygen is associated with weakness, decreased resistance, and other diseases.","A lack of oxygen is associated with weakness, decreased resistance, and other diseases. Terminology: Qi and blood; vital Qi.","A lack of oxygen is associated with weakness, decreased resistance, and other diseases.",False,"[{""zh"": ""气血"", ""en"": ""Qi and blood"", ""type"": ""SUBSTANCE""}, {""zh"": ""正气"", ""en"": ""vital Qi"", ""type"": ""CONCEPT""}, {""zh"": ""疾病"", ""en"": ""disease"", ""type"": ""DISEASE""}]"
TCM_TEST_0085,test,劳神过度、是指思虑太过，劳伤心脾而言。,劳神过度、是指思虑太过，劳伤心脾而言。,By undue mental work are meant excessive meditation and anxiety which impair the heart and spleen.,"Overworking means thinking too much, working too hard, and feeling overwhelmed.","Overworking means thinking too much, working too hard, and feeling overwhelmed.","Overworking means thinking too much, working too hard, and feeling overwhelmed. Terminology: mind; heart; spleen.","Overworking means thinking too much, working too hard, and feeling overwhelmed.",False,"[{""zh"": ""神"", ""en"": ""mind"", ""type"": ""SUBSTANCE""}, {""zh"": ""心"", ""en"": ""heart"", ""type"": ""ORGAN""}, {""zh"": ""脾"", ""en"": ""spleen"", ""type"": ""ORGAN""}]"
TCM_TEST_0086,test,长期不活动、易使大体气血不勿，牌胃功能减弱，可出现食少乏力，精神不振，肢体软弱，或发胖壅肿，动则心悸、气喘、汗出等。,长期不活动、易使大体气血不勿，牌胃功能减弱，可出现食少乏力，精神不振，肢体软弱，或发胖壅肿，动则心悸、气喘、汗出等。,"Long-term divorce from physical activities tends to cause retardation of circulation of Qi and blood and hypofunction of the spleen and stomach manifested by anorexia, acratia, lassitude and weakness of the limbs, obesity or palpitation, shortness.of breath and sweating on slight exertion.","Long-term inactivity, easy general bleeding, impaired stomach function, low appetite, mental instability, weakness of the limbs, or obesity, heart failure, asthma, sweating, etc.","Long-term inactivity, easy general bleeding, impaired stomach function, low appetite, mental instability, weakness of the limbs, or obesity, heart failure, asthma, sweating, etc.","Long-term inactivity, easy general bleeding, impaired stomach function, low appetite, mental instability, weakness of the limbs, or obesity, heart failure, asthma, sweating, etc. Terminology: Qi and blood; essence; mind; palpitation; Qi; dyspnea; perspiration.","Long-term inactivity, easy general bleeding, impaired stomach function, low appetite, mental instability, weakness of the limbs, or obesity, heart failure, asthma, sweating, etc.",False,"[{""zh"": ""气血"", ""en"": ""Qi and blood"", ""type"": ""SUBSTANCE""}, {""zh"": ""胃"", ""en"": ""stomach"", ""type"": ""ORGAN""}, {""zh"": ""精"", ""en"": ""essence"", ""type"": ""SUBSTANCE""}, {""zh"": ""神"", ""en"": ""mind"", ""type"": ""SUBSTANCE""}, {""zh"": ""心悸"", ""en"": ""palpitation"", ""type"": ""SYMPTOM""}, {""zh"": ""气"", ""en"": ""Qi"", ""type"": ""SUBSTANCE""}, {""zh"": ""喘"", ""en"": ""dyspnea"", ""type"": ""SYMPTOM""}, {""zh"": ""汗出"", ""en"": ""perspiration"", ""type"": ""SYMPTOM""}]"
TCM_TEST_0087,test,枪惮、企刃、跌打损伤、持重努伤等外伤，可引起皮肤肌肉瘀血肿痛、出血、或筋伤骨折脱臼。,枪惮、企刃、跌打损伤、持重努伤等外伤，可引起皮肤肌肉瘀血肿痛、出血、或筋伤骨折脱臼。,"Such traumatic injuries as gunshot injuries, incised wounds, contusions, sprains and others may lead to blood stasis and painful swelling on the skin and muscles, bleeding or laceration of muscles and tendons, fracture and dislocation.","External injuries such as gunshot wounds, knife blades, falling wounds, severe sores can cause skin muscles to bleed, bleed, or fracture.","External injuries such as gunshot wounds, knife blades, falling wounds, severe sores can cause skin muscles to bleed, bleed, or fracture.","External injuries such as gunshot wounds, knife blades, falling wounds, severe sores can cause skin muscles to bleed, bleed, or fracture. Terminology: traumatic injury; blood stasis; blood; tendons; bone.","External injuries such as gunshot wounds, knife blades, falling wounds, severe sores can cause skin muscles to bleed, bleed, or fracture.",False,"[{""zh"": ""外伤"", ""en"": ""traumatic injury"", ""type"": ""ETIOLOGY""}, {""zh"": ""皮肤"", ""en"": ""skin"", ""type"": ""TISSUE""}, {""zh"": ""肌肉"", ""en"": ""muscles"", ""type"": ""TISSUE""}, {""zh"": ""瘀血"", ""en"": ""blood stasis"", ""type"": ""PATHOLOGY""}, {""zh"": ""血"", ""en"": ""blood"", ""type"": ""SUBSTANCE""}, {""zh"": ""筋"", ""en"": ""tendons"", ""type"": ""TISSUE""}, {""zh"": ""骨"", ""en"": ""bone"", ""type"": ""TISSUE""}]"
TCM_TEST_0088,test,烧烫伤，多由高温物品、沸水，或滚热汕液，或火焰等烧烫后引起。,烧烫伤，多由高温物品、沸水，或滚热汕液，或火焰等烧烫后引起。,"Burns and scalds are usually caused by high temperature objects, boiling water, scorching oil or fire, etc.","Burning wounds, most often caused by burning objects, boiling water, or rolling hot liquid, or flames.","Burning wounds, most often caused by burning objects, boiling water, or rolling hot liquid, or flames.","Burning wounds, most often caused by burning objects, boiling water, or rolling hot liquid, or flames. Terminology: heat; fire.","Burning wounds, most often caused by burning objects, boiling water, or rolling hot liquid, or flames.",False,"[{""zh"": ""水"", ""en"": ""water"", ""type"": ""ELEMENT""}, {""zh"": ""热"", ""en"": ""heat"", ""type"": ""PATHOGEN""}, {""zh"": ""火"", ""en"": ""fire"", ""type"": ""ELEMENT""}]"
