id,split,source,source_for_model,reference,prediction_raw,prediction_clean,prediction_normalized,prediction,normalization_used,entities
TCM_TEST_0149,test,望舌，包括望舌体和舌苔，舌体是舌的肌肉、络脉组织，舌苔是舌体上附着的一层苔状物，由胃气熏蒸而成。,[DIAGNOSIS] observation of the tongue [/DIAGNOSIS]，包括[DIAGNOSIS] observation of the tongue [/DIAGNOSIS]体和[DIAGNOSIS] tongue fur [/DIAGNOSIS]，[DIAGNOSIS] tongue [/DIAGNOSIS]体是[DIAGNOSIS] tongue [/DIAGNOSIS]的[TISSUE] muscles [/TISSUE]、[MERIDIAN] collaterals [/MERIDIAN]组织，[DIAGNOSIS] tongue fur [/DIAGNOSIS]是[DIAGNOSIS] tongue [/DIAGNOSIS]体上附着的一层苔状物，由[SUBSTANCE] stomach-Qi [/SUBSTANCE]熏蒸而成。,"Observation of the tongue includes inspection of the tongue proper, which consists of muscles, vessels, etc and that of the tongue fur, a layer of fur-like substance covering the surface of the tongue and formed by steaming of the stomach-Qi.","The tongue, which consists of the tongue's muscles and collateral tissues, is a layer of material attached to the tongue.","The tongue, which consists of the tongue's muscles and collateral tissues, is a layer of material attached to the tongue.","The tongue fur, which consists of the tongue's muscles and collaterals tissues, is a layer of material attached to the tongue. Terminology: observation of the tongue; stomach-Qi.","The tongue fur, which consists of the tongue's muscles and collaterals tissues, is a layer of material attached to the tongue. Terminology: observation of the tongue; stomach-Qi.",True,"[{""zh"": ""望舌"", ""en"": ""observation of the tongue"", ""type"": ""DIAGNOSIS""}, {""zh"": ""舌苔"", ""en"": ""tongue fur"", ""type"": ""DIAGNOSIS""}, {""zh"": ""舌"", ""en"": ""tongue"", ""type"": ""DIAGNOSIS""}, {""zh"": ""肌肉"", ""en"": ""muscles"", ""type"": ""TISSUE""}, {""zh"": ""络脉"", ""en"": ""collaterals"", ""type"": ""MERIDIAN""}, {""zh"": ""胃气"", ""en"": ""stomach-Qi"", ""type"": ""SUBSTANCE""}]"
TCM_TEST_0150,test,边有齿痕，淡白而湿润者、多属寒湿壅盛；淡红而边有齿痕者，又多属脾虚或气虚。,边有齿痕，淡白而[PATHOGEN] dampness [/PATHOGEN]润者、多属[PATHOGEN] cold [/PATHOGEN][PATHOGEN] dampness [/PATHOGEN]壅盛；淡红而边有齿痕者，又多属[ORGAN] spleen [/ORGAN]虚或[PATHOLOGY] deficiency of Qi [/PATHOLOGY]。,"For instance the pale and moist tongue with tooth prints at its borders usually suggests an excess of cold-dampness whereas the pink tongue with tooth marks on its margin, hypofunction of the spleen or insufficiency of Qi.","It is characterized by pathogenic pathogens such as pathogenic pathogens, pathogenic pathogenic pathogens, pathogenic pathogenic pathogenic pathogens, pathogenic pathogenic pathogenic pathogens, pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pat","It is characterized by pathogenic pathogens such as pathogenic pathogens, pathogenic pathogenic pathogens, pathogenic pathogenic pathogenic pathogens, pathogenic pathogenic pathogenic pathogens, pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pat","It is characterized by pathogenic pathogens such as pathogenic pathogens, pathogenic pathogenic pathogens, pathogenic pathogenic pathogenic pathogens, pathogenic pathogenic pathogenic pathogens, pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pat. Terminology: dampness; cold; spleen; deficiency of Qi.","It is characterized by pathogenic pathogens such as pathogenic pathogens, pathogenic pathogenic pathogens, pathogenic pathogenic pathogenic pathogens, pathogenic pathogenic pathogenic pathogens, pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pat. Terminology: dampness; cold; spleen; deficiency of Qi.",True,"[{""zh"": ""湿"", ""en"": ""dampness"", ""type"": ""PATHOGEN""}, {""zh"": ""寒"", ""en"": ""cold"", ""type"": ""PATHOGEN""}, {""zh"": ""脾"", ""en"": ""spleen"", ""type"": ""ORGAN""}, {""zh"": ""气虚"", ""en"": ""deficiency of Qi"", ""type"": ""PATHOLOGY""}]"
TCM_TEST_0151,test,其中舌紫红势急者，多为肝风发痉；舌淡红势缓者，多为中风偏枯。,其中[DIAGNOSIS] tongue [/DIAGNOSIS]紫红势急者，多为[ORGAN] liver [/ORGAN][PATHOGEN] wind [/PATHOGEN]发痉；[DIAGNOSIS] tongue [/DIAGNOSIS]淡红势缓者，多为中[PATHOGEN] wind [/PATHOGEN]偏枯。,"Pathologically, the purplish-red and wry tongue, associated with acute symptoms, most probably suggests convulsions due to intense liver-wind, while the reddish and wry tongue, accompanied by chronic symptoms, usually indicates hemiplegia due to apoplexy.","Among them, the tongue with purplish-red intensity is predominantly affected by the wind of the liver; the tongue with moderate-red intensity is predominantly affected by moderate-red intensity of the wind.","Among them, the tongue with purplish-red intensity is predominantly affected by the wind of the liver; the tongue with moderate-red intensity is predominantly affected by moderate-red intensity of the wind.","Among them, the tongue with purplish-red intensity is predominantly affected by the wind of the liver; the tongue with moderate-red intensity is predominantly affected by moderate-red intensity of the wind.","Among them, the tongue with purplish-red intensity is predominantly affected by the wind of the liver; the tongue with moderate-red intensity is predominantly affected by moderate-red intensity of the wind.",True,"[{""zh"": ""舌"", ""en"": ""tongue"", ""type"": ""DIAGNOSIS""}, {""zh"": ""肝"", ""en"": ""liver"", ""type"": ""ORGAN""}, {""zh"": ""风"", ""en"": ""wind"", ""type"": ""PATHOGEN""}]"
TCM_TEST_0152,test,黄的程度与热的程度有关，黄色越深，邪热越重。,黄的程度与[PATHOGEN] heat [/PATHOGEN]的程度有关，黄色越深，邪[PATHOGEN] heat [/PATHOGEN]越重。,"The deeper the yellow of the tongue fur, the more intense the pathogenic heat.","The degree of yellowness is related to the degree of heat, and the deeper the yellowness, the heavier the evil heat.","The degree of yellowness is related to the degree of heat, and the deeper the yellowness, the heavier the evil heat.","The degree of yellowness is related to the degree of heat, and the deeper the yellowness, the heavier the evil heat.","The degree of yellowness is related to the degree of heat, and the deeper the yellowness, the heavier the evil heat.",True,"[{""zh"": ""热"", ""en"": ""heat"", ""type"": ""PATHOGEN""}]"
TCM_TEST_0153,test,望排出物、主要是审察其形、色、量、质的变化、以了解脏腑的病变。,望[DIAGNOSIS] discharges [/DIAGNOSIS]、主要是审察其形、色、量、质的变化、以了解[ORGAN_SYSTEM] Zang-Fu organs [/ORGAN_SYSTEM]的病变。,"Observation of discharges aims chiefly at examining their changes in appearance, colour, amount and nature, so as to find out pathological changes of the Zang-Fu organs.","The examination of discharges is primarily concerned with examining changes in their shape, color, quantity and quality in order to understand the pathogenesis of the Zang-Fu organs.","The examination of discharges is primarily concerned with examining changes in their shape, color, quantity and quality in order to understand the pathogenesis of the Zang-Fu organs.","The examination of discharges is primarily concerned with examining changes in their shape, color, quantity and quality in order to understand the pathogenesis of the Zang-Fu organs.","The examination of discharges is primarily concerned with examining changes in their shape, color, quantity and quality in order to understand the pathogenesis of the Zang-Fu organs.",True,"[{""zh"": ""排出物"", ""en"": ""discharges"", ""type"": ""DIAGNOSIS""}, {""zh"": ""脏腑"", ""en"": ""Zang-Fu organs"", ""type"": ""ORGAN_SYSTEM""}]"
TCM_TEST_0154,test,纹色鲜红，多属外感风寒；纹色紫红，多为热证；纹色青，多主风证或痛证；纹色青紫或紫黑，是为血络郁闭，属病危之象；纹色淡白，多为脾虚。,纹色鲜红，多属外感[PATHOGEN] wind-cold [/PATHOGEN]；纹色紫红，多为[SYNDROME] heat syndrome [/SYNDROME]；纹色青，多主[PATHOGEN] wind [/PATHOGEN][SYNDROME] syndrome [/SYNDROME]或痛[SYNDROME] syndrome [/SYNDROME]；纹色青紫或紫黑，是为[SUBSTANCE] blood [/SUBSTANCE]络郁闭，属病危之象；纹色淡白，多为[ORGAN] spleen [/ORGAN]虚。,"For instance, bright-red venules usually indicate attack of exogenous pathogens such as wind and cold; purplish-red venules, heat-syndrome; bluish venules, windsyndrome or pain-syndrome; bluish-purple, or purplish-black venules denote a critical stage due to blockade of superficial venules, and pale venules, deficiency of the spleen.","The pathogens are bright red, multi-pathogenic, wind-cold, purple-red, predominantly due to heat syndrome; blue-red, multi-pathogenic, wind syndrome or pain syndrome; purple-purple or purple-black, due to thickness of the blood vessels, are pathogens of disease; whitish-white, predominantly due to empty spleen.","The pathogens are bright red, multi-pathogenic, wind-cold, purple-red, predominantly due to heat syndrome; blue-red, multi-pathogenic, wind syndrome or pain syndrome; purple-purple or purple-black, due to thickness of the blood vessels, are pathogens of disease; whitish-white, predominantly due to empty spleen.","The pathogens are bright red, multi-pathogenic, wind-cold, purple-red, predominantly due to heat syndrome; blue-red, multi-pathogenic, wind syndrome or pain syndrome; purple-purple or purple-black, due to thickness of the blood vessels, are pathogens of disease; whitish-white, predominantly due to empty spleen.","The pathogens are bright red, multi-pathogenic, wind-cold, purple-red, predominantly due to heat syndrome; blue-red, multi-pathogenic, wind syndrome or pain syndrome; purple-purple or purple-black, due to thickness of the blood vessels, are pathogens of disease; whitish-white, predominantly due to empty spleen.",True,"[{""zh"": ""风寒"", ""en"": ""wind-cold"", ""type"": ""PATHOGEN""}, {""zh"": ""热证"", ""en"": ""heat syndrome"", ""type"": ""SYNDROME""}, {""zh"": ""风"", ""en"": ""wind"", ""type"": ""PATHOGEN""}, {""zh"": ""证"", ""en"": ""syndrome"", ""type"": ""SYNDROME""}, {""zh"": ""血"", ""en"": ""blood"", ""type"": ""SUBSTANCE""}, {""zh"": ""脾"", ""en"": ""spleen"", ""type"": ""ORGAN""}]"
TCM_TEST_0155,test,肺主气、肾纳气，语言受制手心神，故声音与肺、肾，心关系最为密切。,[ORGAN] lungs [/ORGAN][FUNCTION] govern Qi [/FUNCTION]、[ORGAN] kidneys [/ORGAN][FUNCTION] reception of air [/FUNCTION]，语言受制手[ORGAN] heart [/ORGAN][SUBSTANCE] mind [/SUBSTANCE]，故声音与[ORGAN] lungs [/ORGAN]、[ORGAN] kidneys [/ORGAN]，[ORGAN] heart [/ORGAN]关系最为密切。,"Since the lungs control the Qi of the body, the kidneys regulate inspiration and the heart governs speech, the voice is most closely related to the organs mentioned above.","The lungs govern the Qi, the kidneys the reception of air, and the heart is the language-controlled mind, so the sound is most closely related to the lungs, kidneys and heart.","The lungs govern the Qi, the kidneys the reception of air, and the heart is the language-controlled mind, so the sound is most closely related to the lungs, kidneys and heart.","The lungs govern Qi, the kidneys the reception of air, and the heart is the language-controlled mind, so the sound is most closely related to the lungs, kidneys and heart.","The lungs govern Qi, the kidneys the reception of air, and the heart is the language-controlled mind, so the sound is most closely related to the lungs, kidneys and heart.",True,"[{""zh"": ""肺"", ""en"": ""lungs"", ""type"": ""ORGAN""}, {""zh"": ""主气"", ""en"": ""govern Qi"", ""type"": ""FUNCTION""}, {""zh"": ""肾"", ""en"": ""kidneys"", ""type"": ""ORGAN""}, {""zh"": ""纳气"", ""en"": ""reception of air"", ""type"": ""FUNCTION""}, {""zh"": ""心"", ""en"": ""heart"", ""type"": ""ORGAN""}, {""zh"": ""神"", ""en"": ""mind"", ""type"": ""SUBSTANCE""}]"
TCM_TEST_0156,test,喘有虚实之分，息粗音高，惟以呼出为快者，属实；气怯声低，气不得续者为虚；呼吸急促似喘，伴喉中哮鸣音者为哮；呼吸较常人急而短促，息快不相接续，似喘而不抬肩，虽急并无痰声者，叫短气；胸中郁闷不舒，时时发出长吁短叹之声的为叹息，是肝气郁结所致。,[SYMPTOM] dyspnea [/SYMPTOM]有虚实之分，息粗音高，惟以呼出为快者，属实；[SUBSTANCE] Qi [/SUBSTANCE]怯声低，[SUBSTANCE] Qi [/SUBSTANCE]不得续者为虚；[DIAGNOSIS] breath [/DIAGNOSIS]急促似[SYMPTOM] dyspnea [/SYMPTOM]，伴[ORIFICE] larynx [/ORIFICE]中哮鸣音者为哮；[DIAGNOSIS] breath [/DIAGNOSIS]较常人急而短促，息快不相接续，似[SYMPTOM] dyspnea [/SYMPTOM]而不抬肩，虽急并无[PATHOLOGY] phlegm [/PATHOLOGY]声者，叫短[SUBSTANCE] Qi [/SUBSTANCE]；[LOCATION] thorax [/LOCATION]郁闷不舒，时时发出长吁短叹之声的为叹息，是[SUBSTANCE] liver-Qi [/SUBSTANCE]郁结所致。,"Paroxymal rapid respiration with wheezing is named asthma; breathing shorter and quicker than that of normal people, with difficulty in going on respiration like dyspnea but without elevated shoulder, and with rapid breath but without wheezing, is called shortness of breath, oppressive and stuffy sensation in the chest with frequent moaning and groaning is named sigh due to stagnation of the liver-Qi.","Dyspnea is distinguished from falsehood by a loud noise, but pronounced as fast, which is true; Qi is low in fear, and Qi cannot be followed by falsehood; breathing is prone to rapid-like dyspnea, accompanied by a buzzing noise in the larynx; breathing is often prone to rapid and short-lived ones, and breathing is not followed by rapid-like dyspnea, which is accompanied by stuttering in the larynx.","Dyspnea is distinguished from falsehood by a loud noise, but pronounced as fast, which is true; Qi is low in fear, and Qi cannot be followed by falsehood; breathing is prone to rapid-like dyspnea, accompanied by a buzzing noise in the larynx; breathing is often prone to rapid and short-lived ones, and breathing is not followed by rapid-like dyspnea, which is accompanied by stuttering in the larynx.","Dyspnea is distinguished from falsehood by a loud noise, but pronounced as fast, which is true; Qi is low in fear, and Qi cannot be followed by falsehood; breathing is prone to rapid-like dyspnea, accompanied by a buzzing noise in the larynx; breathing is often prone to rapid and short-lived ones, and breathing is not followed by rapid-like dyspnea, which is accompanied by stuttering in the larynx. Terminology: phlegm; thorax; liver-Qi.","Dyspnea is distinguished from falsehood by a loud noise, but pronounced as fast, which is true; Qi is low in fear, and Qi cannot be followed by falsehood; breathing is prone to rapid-like dyspnea, accompanied by a buzzing noise in the larynx; breathing is often prone to rapid and short-lived ones, and breathing is not followed by rapid-like dyspnea, which is accompanied by stuttering in the larynx. Terminology: phlegm; thorax; liver-Qi.",True,"[{""zh"": ""喘"", ""en"": ""dyspnea"", ""type"": ""SYMPTOM""}, {""zh"": ""气"", ""en"": ""Qi"", ""type"": ""SUBSTANCE""}, {""zh"": ""呼吸"", ""en"": ""breath"", ""type"": ""DIAGNOSIS""}, {""zh"": ""喉"", ""en"": ""larynx"", ""type"": ""ORIFICE""}, {""zh"": ""痰"", ""en"": ""phlegm"", ""type"": ""PATHOLOGY""}, {""zh"": ""胸中"", ""en"": ""thorax"", ""type"": ""LOCATION""}, {""zh"": ""肝气"", ""en"": ""liver-Qi"", ""type"": ""SUBSTANCE""}]"
TCM_TEST_0157,test,小便黄赤短臭，多是湿热、病室有尿臊味，多见手水肿晚期患者；口出烂苹果味，是为消渴。,[DIAGNOSIS] urine [/DIAGNOSIS]黄赤短臭，多是[PATHOGEN] damp-heat [/PATHOGEN]、病室有[FLUID] urine [/FLUID]臊味，多见手[SYMPTOM] edema [/SYMPTOM]晚期患者；[LOCATION] mouth [/LOCATION]出烂苹果味，是为消渴。,"Scanty, foul and dark yellow urine frequently indicates damp-heat syndrome and urine smell in the ward is often seen in the late stage of serious edema. Lastly, foul smell like the odour of rotten apple from the mouth is attributable to diabetes.","In patients with late stages of edema of the hands, it is common for them to smell the urine with a short, yellowish-red odor due to damp-heat, and the urine in the patient's room with a pungent odor due to the pathogen, and the taste of apples in the mouth is used to quench thirst.","In patients with late stages of edema of the hands, it is common for them to smell the urine with a short, yellowish-red odor due to damp-heat, and the urine in the patient's room with a pungent odor due to the pathogen, and the taste of apples in the mouth is used to quench thirst.","In patients with late stages of edema of the hands, it is common for them to smell the urine with a short, yellowish-red odor due to damp-heat, and the urine in the patient's room with a pungent odor due to the pathogen, and the taste of apples in the mouth is used to quench thirst.","In patients with late stages of edema of the hands, it is common for them to smell the urine with a short, yellowish-red odor due to damp-heat, and the urine in the patient's room with a pungent odor due to the pathogen, and the taste of apples in the mouth is used to quench thirst.",True,"[{""zh"": ""小便"", ""en"": ""urine"", ""type"": ""DIAGNOSIS""}, {""zh"": ""湿热"", ""en"": ""damp-heat"", ""type"": ""PATHOGEN""}, {""zh"": ""尿"", ""en"": ""urine"", ""type"": ""FLUID""}, {""zh"": ""水肿"", ""en"": ""edema"", ""type"": ""SYMPTOM""}, {""zh"": ""口"", ""en"": ""mouth"", ""type"": ""LOCATION""}]"
TCM_TEST_0158,test,问诊时，医生态度应当和蔼，注意不要暗示，更切忌刺激病人。,[DIAGNOSIS] questioning [/DIAGNOSIS]时，医生态度应当和蔼，注意不要暗示，更切忌刺激病人。,"When questioning, a doctor must be amiable without dropping any hint and avoid upseting the patient.","When questioning, the medical environment should be harmonious and careful not to imply, but rather to exasperate the patient.","When questioning, the medical environment should be harmonious and careful not to imply, but rather to exasperate the patient.","When questioning, the medical environment should be harmonious and careful not to imply, but rather to exasperate the patient.","When questioning, the medical environment should be harmonious and careful not to imply, but rather to exasperate the patient.",True,"[{""zh"": ""问诊"", ""en"": ""questioning"", ""type"": ""DIAGNOSIS""}]"
TCM_TEST_0159,test,外邪所致的寒热多并见，内伤之寒热多独见。,[PATHOGEN] exogenous pathogens [/PATHOGEN]所致的[PATHOGEN] cold and heat [/PATHOGEN]多并见，内伤之[PATHOGEN] cold and heat [/PATHOGEN]多独见。,"Cold and heat due to exogenous pathogens often occur simultaneously, while either due to internal injury appears separately.","Cold and heat caused by exogenous pathogens are more common, while internal wounds are more unique.","Cold and heat caused by exogenous pathogens are more common, while internal wounds are more unique.","Cold and heat caused by exogenous pathogens are more common, while internal wounds are more unique.","Cold and heat caused by exogenous pathogens are more common, while internal wounds are more unique.",True,"[{""zh"": ""外邪"", ""en"": ""exogenous pathogens"", ""type"": ""PATHOGEN""}, {""zh"": ""寒热"", ""en"": ""cold and heat"", ""type"": ""PATHOGEN""}]"
TCM_TEST_0160,test,病邪的性质和正气亏损的程度不同，汗出异常的表现亦不相同，所以通过问汗，可以分辨疾病的表里寒热虚实。,病邪的性质和[CONCEPT] vital Qi [/CONCEPT]亏损的程度不同，[SYMPTOM] perspiration [/SYMPTOM]异常的表现亦不相同，所以通过问[FLUID] sweat [/FLUID]，可以分辨[DISEASE] disease [/DISEASE]的表里[PATHOGEN] cold and heat [/PATHOGEN]虚实。,"Since abnormal perspirations vary with the nature of pathogens and degree of deficiency of vital Qi, questioning about perspiration may help the doctor to differentiate the varied morbid states, such as asthenic or sthenic syndrome, superficial orinterior syndrome and cold or heat syndrome.","The nature of the pathogen and the degree of loss of vital Qi differ, as do the abnormal manifestations of perspiration, so by asking about sweat, it is possible to distinguish between cold and heat in the disease table.","The nature of the pathogen and the degree of loss of vital Qi differ, as do the abnormal manifestations of perspiration, so by asking about sweat, it is possible to distinguish between cold and heat in the disease table.","The nature of the pathogen and the degree of loss of vital Qi differ, as do the abnormal manifestations of perspiration, so by asking about sweat, it is possible to distinguish between cold and heat in the disease table.","The nature of the pathogen and the degree of loss of vital Qi differ, as do the abnormal manifestations of perspiration, so by asking about sweat, it is possible to distinguish between cold and heat in the disease table.",True,"[{""zh"": ""正气"", ""en"": ""vital Qi"", ""type"": ""CONCEPT""}, {""zh"": ""汗出"", ""en"": ""perspiration"", ""type"": ""SYMPTOM""}, {""zh"": ""汗"", ""en"": ""sweat"", ""type"": ""FLUID""}, {""zh"": ""疾病"", ""en"": ""disease"", ""type"": ""DISEASE""}, {""zh"": ""寒热"", ""en"": ""cold and heat"", ""type"": ""PATHOGEN""}]"
TCM_TEST_0161,test,问汗的主要内容是：有汗无汗、汗出部位、汗出时间及汗量的多少和色质。,问[FLUID] sweat [/FLUID]的主要内容是：有[FLUID] sweat [/FLUID]无[FLUID] sweat [/FLUID]、[SYMPTOM] perspiration [/SYMPTOM]部位、[SYMPTOM] perspiration [/SYMPTOM]时间及[FLUID] sweat [/FLUID]量的多少和色质。,"Interrogation of perspiration consists mainly of hyperhidrosis or anhidrosis, the site, time, amount, colour and nature of sweating.","The main subjects of sweat are: whether there is sweat without sweat, the location of sweat, the duration of sweat and the amount and colour of sweat.","The main subjects of sweat are: whether there is sweat without sweat, the location of sweat, the duration of sweat and the amount and colour of sweat.","The main subjects of sweat are: whether there is sweat without sweat, the location of sweat, the duration of sweat and the amount and colour of sweat. Terminology: perspiration.","The main subjects of sweat are: whether there is sweat without sweat, the location of sweat, the duration of sweat and the amount and colour of sweat. Terminology: perspiration.",True,"[{""zh"": ""汗"", ""en"": ""sweat"", ""type"": ""FLUID""}, {""zh"": ""汗出"", ""en"": ""perspiration"", ""type"": ""SYMPTOM""}]"
TCM_TEST_0162,test,病势危重时，患者先全身战栗抖动，儿经挣扎，面后汗出者，称为战汗。,病势危重时，患者先全身战栗抖动，儿经挣扎，面后[SYMPTOM] perspiration [/SYMPTOM]者，称为战[FLUID] sweat [/FLUID]。,"In a critically ill patient, sweating following sever chills involving the whole body is.called perspiration after shivering.","When the disease is severe, the patient is initially shaken with tremor, the child struggling, and the person experiencing sweating afterwards is known as battle sweat.","When the disease is severe, the patient is initially shaken with tremor, the child struggling, and the person experiencing sweating afterwards is known as battle sweat.","When the disease is severe, the patient is initially shaken with tremor, the child struggling, and the person experiencing sweating afterwards is known as battle sweat. Terminology: perspiration.","When the disease is severe, the patient is initially shaken with tremor, the child struggling, and the person experiencing sweating afterwards is known as battle sweat. Terminology: perspiration.",True,"[{""zh"": ""汗出"", ""en"": ""perspiration"", ""type"": ""SYMPTOM""}, {""zh"": ""汗"", ""en"": ""sweat"", ""type"": ""FLUID""}]"
TCM_TEST_0163,test,若汗出热退，脉静身凉者、为正胜邪退，病情好转的佳象：若出后仍高热不退，烦躁不安，脉来急数者，是邪胜正衰，病情恶化的危候。,若[SYMPTOM] perspiration [/SYMPTOM][PATHOGEN] heat [/PATHOGEN]退，[DIAGNOSIS] pulse [/DIAGNOSIS]静身凉者、为正胜邪退，病情好转的佳象：若出后仍高[PATHOGEN] heat [/PATHOGEN]不退，烦躁不安，[DIAGNOSIS] pulse [/DIAGNOSIS]来急数者，是邪胜正衰，病情恶化的危候。,"If high fever persists after sweating, accompanied by irritability and swift pulse, the disease is likely to be aggravated as a result of conquest of vital Qi by pathogens","If the perspiration and heat recede, the patient's pulse will calm down and calm down in order to recover from the disease, and the condition will improve. If the temperature is still high after coming out, the patient will not recover, and the pulse will become agitated, and the patient will recover from the disease and the condition will deteriorate.","If the perspiration and heat recede, the patient's pulse will calm down and calm down in order to recover from the disease, and the condition will improve. If the temperature is still high after coming out, the patient will not recover, and the pulse will become agitated, and the patient will recover from the disease and the condition will deteriorate.","If the perspiration and heat recede, the patient's pulse will calm down and calm down in order to recover from the disease, and the condition will improve. If the temperature is still high after coming out, the patient will not recover, and the pulse will become agitated, and the patient will recover from the disease and the condition will deteriorate.","If the perspiration and heat recede, the patient's pulse will calm down and calm down in order to recover from the disease, and the condition will improve. If the temperature is still high after coming out, the patient will not recover, and the pulse will become agitated, and the patient will recover from the disease and the condition will deteriorate.",True,"[{""zh"": ""汗出"", ""en"": ""perspiration"", ""type"": ""SYMPTOM""}, {""zh"": ""热"", ""en"": ""heat"", ""type"": ""PATHOGEN""}, {""zh"": ""脉"", ""en"": ""pulse"", ""type"": ""DIAGNOSIS""}]"
TCM_TEST_0164,test,其因或为风痰，或为瘀痰，或为风湿，可见于中风、痿证和瘫痪患者。,其因或为[PATHOGEN] wind [/PATHOGEN][PATHOLOGY] phlegm [/PATHOLOGY]，或为瘀[PATHOLOGY] phlegm [/PATHOLOGY]，或为[PATHOGEN] wind [/PATHOGEN][PATHOGEN] dampness [/PATHOGEN]，可见于中[PATHOGEN] wind [/PATHOGEN]、痿[SYNDROME] syndrome [/SYNDROME]和瘫痪患者。,"The pathogenic agents contributing to it may be wind-phlegm, or blood stasis phlegm, or wind-dampness, often seen in patients with apoplexy, flaccidity syndrome or paralysis.","It may be caused by wind phlegm, wind phlegm, or wind dampness, and may be seen in patients with wind, wind syndrome and wind syndrome.","It may be caused by wind phlegm, wind phlegm, or wind dampness, and may be seen in patients with wind, wind syndrome and wind syndrome.","It may be caused by wind phlegm, wind phlegm, or wind dampness, and may be seen in patients with wind, wind syndrome and wind syndrome.","It may be caused by wind phlegm, wind phlegm, or wind dampness, and may be seen in patients with wind, wind syndrome and wind syndrome.",True,"[{""zh"": ""风"", ""en"": ""wind"", ""type"": ""PATHOGEN""}, {""zh"": ""痰"", ""en"": ""phlegm"", ""type"": ""PATHOLOGY""}, {""zh"": ""湿"", ""en"": ""dampness"", ""type"": ""PATHOGEN""}, {""zh"": ""证"", ""en"": ""syndrome"", ""type"": ""SYNDROME""}]"
TCM_TEST_0165,test,急性疼痛，”多为外感，痛连项背，遇风加重者，为外感风寒所致；头胀痛而面红目赤者，为外感风热而成；头重如裹伴发热恶寒者，为外感风湿所致。,急性[SYMPTOM] pain [/SYMPTOM]，”多为外感，痛连项背，遇[PATHOGEN] wind [/PATHOGEN]加重者，为外感[PATHOGEN] wind-cold [/PATHOGEN]所致；头[SYMPTOM] distending pain [/SYMPTOM]而面红[LOCATION] eyes [/LOCATION]赤者，为外感[PATHOGEN] wind [/PATHOGEN][PATHOGEN] heat [/PATHOGEN]而成；头重如裹伴[SYMPTOM] fever [/SYMPTOM][SYMPTOM] chilliness [/SYMPTOM]者，为外感[PATHOGEN] wind [/PATHOGEN][PATHOGEN] dampness [/PATHOGEN]所致。,"The acute headache involving the nape and back which is aggravated by exposure to wind mostly suggests exogenous disease due to invasion of pathogenie wind-cold; distending headache accompanied by flushed complexion and conjunctival congestion is due to exogenous attack of pathogenic wind-heat, and heaviness sensation in the head like being tightly bound, accompanied by chilliness and fever, is caused by exogenous attack of pathogenic wind-dampness.","Acute pain, due to excessive external sensation, pain in the neck and back, is caused by excessive wind-cold sensation, red eyes due to distending pain and red eyes due to external heat, and heavy wind accompanied by fever and chilliness in the head.","Acute pain, due to excessive external sensation, pain in the neck and back, is caused by excessive wind-cold sensation, red eyes due to distending pain and red eyes due to external heat, and heavy wind accompanied by fever and chilliness in the head.","Acute pain, due to excessive external sensation, pain in the neck and back, is caused by excessive wind-cold sensation, red eyes due to distending pain and red eyes due to external heat, and heavy wind accompanied by fever and chilliness in the head. Terminology: dampness.","Acute pain, due to excessive external sensation, pain in the neck and back, is caused by excessive wind-cold sensation, red eyes due to distending pain and red eyes due to external heat, and heavy wind accompanied by fever and chilliness in the head. Terminology: dampness.",True,"[{""zh"": ""疼痛"", ""en"": ""pain"", ""type"": ""SYMPTOM""}, {""zh"": ""风"", ""en"": ""wind"", ""type"": ""PATHOGEN""}, {""zh"": ""风寒"", ""en"": ""wind-cold"", ""type"": ""PATHOGEN""}, {""zh"": ""胀痛"", ""en"": ""distending pain"", ""type"": ""SYMPTOM""}, {""zh"": ""目"", ""en"": ""eyes"", ""type"": ""LOCATION""}, {""zh"": ""热"", ""en"": ""heat"", ""type"": ""PATHOGEN""}, {""zh"": ""发热"", ""en"": ""fever"", ""type"": ""SYMPTOM""}, {""zh"": ""恶寒"", ""en"": ""chilliness"", ""type"": ""SYMPTOM""}, {""zh"": ""湿"", ""en"": ""dampness"", ""type"": ""PATHOGEN""}]"
