id,split,tokens_json,labels_json,zh,span_count,char_count
TCM_TRAIN_0288,train,"[""中"",""焦"",""病"",""证"",""多"",""涉"",""及"",""脾"",""胃"",""。""]","[""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""O"",""O"",""B-ORGAN"",""I-ORGAN"",""O""]",中焦病证多涉及脾胃。,2,10
TCM_TRAIN_0289,train,"[""下"",""焦"",""病"",""证"",""多"",""涉"",""及"",""肝"",""肾"",""。""]","[""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O""]",下焦病证多涉及肝肾。,2,10
TCM_TRAIN_0290,train,"[""经"",""络"",""的"",""功"",""能"",""活"",""动"",""称"",""为"",""经"",""气"",""。""]","[""B-ORGAN"",""I-ORGAN"",""O"",""O"",""O"",""O"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O""]",经络的功能活动称为经气。,2,12
TCM_TRAIN_0291,train,"[""经"",""络"",""联"",""系"",""脏"",""腑"",""和"",""形"",""体"",""组"",""织"",""。""]","[""B-ORGAN"",""I-ORGAN"",""O"",""O"",""B-ORGAN"",""I-ORGAN"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O""]",经络联系脏腑和形体组织。,3,12
TCM_TRAIN_0292,train,"[""经"",""络"",""沟"",""通"",""表"",""里"",""上"",""下"",""。""]","[""B-ORGAN"",""I-ORGAN"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""B-CONCEPT"",""I-CONCEPT"",""O""]",经络沟通表里上下。,3,9
TCM_TRAIN_0293,train,"[""经"",""络"",""运"",""行"",""气"",""血"",""以"",""濡"",""养"",""全"",""身"",""。""]","[""B-ORGAN"",""I-ORGAN"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O""]",经络运行气血以濡养全身。,3,12
TCM_TRAIN_0294,train,"[""经"",""络"",""调"",""节"",""脏"",""腑"",""的"",""功"",""能"",""活"",""动"",""。""]","[""B-ORGAN"",""I-ORGAN"",""O"",""O"",""B-ORGAN"",""I-ORGAN"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O""]",经络调节脏腑的功能活动。,3,12
TCM_TRAIN_0295,train,"[""十"",""二"",""皮"",""部"",""是"",""根"",""据"",""经"",""络"",""分"",""布"",""划"",""分"",""的"",""体"",""表"",""区"",""域"",""。""]","[""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""B-ORGAN"",""I-ORGAN"",""O"",""O"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O""]",十二皮部是根据经络分布划分的体表区域。,3,19
TCM_TRAIN_0296,train,"[""十"",""二"",""经"",""脉"",""之"",""气"",""散"",""布"",""于"",""十"",""二"",""皮"",""部"",""。""]","[""B-ORGAN"",""I-ORGAN"",""I-ORGAN"",""I-ORGAN"",""O"",""B-CONCEPT"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O""]",十二经脉之气散布于十二皮部。,3,14
TCM_TRAIN_0297,train,"[""十"",""二"",""经"",""筋"",""依"",""赖"",""经"",""络"",""气"",""血"",""的"",""濡"",""养"",""。""]","[""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""O""]",十二经筋依赖经络气血的濡养。,2,14
TCM_TRAIN_0298,train,"[""经"",""络"",""学"",""说"",""研"",""究"",""人"",""体"",""经"",""络"",""系"",""统"",""的"",""生"",""理"",""功"",""能"",""。""]","[""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O""]",经络学说研究人体经络系统的生理功能。,3,18
TCM_TRAIN_0299,train,"[""经"",""络"",""是"",""经"",""脉"",""和"",""络"",""脉"",""的"",""总"",""称"",""。""]","[""B-ORGAN"",""I-ORGAN"",""O"",""B-ORGAN"",""I-ORGAN"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""O""]",经络是经脉和络脉的总称。,3,12
TCM_TRAIN_0300,train,"[""经"",""脉"",""是"",""经"",""络"",""系"",""统"",""的"",""主"",""干"",""。""]","[""B-ORGAN"",""I-ORGAN"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O""]",经脉是经络系统的主干。,3,11
TCM_TRAIN_0301,train,"[""络"",""脉"",""是"",""经"",""脉"",""的"",""分"",""支"",""。""]","[""B-CONCEPT"",""I-CONCEPT"",""O"",""B-ORGAN"",""I-ORGAN"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O""]",络脉是经脉的分支。,3,9
TCM_TRAIN_0302,train,"[""经"",""络"",""联"",""络"",""脏"",""腑"",""肢"",""节"",""。""]","[""B-ORGAN"",""I-ORGAN"",""O"",""O"",""B-ORGAN"",""I-ORGAN"",""B-CONCEPT"",""I-CONCEPT"",""O""]",经络联络脏腑肢节。,3,9
TCM_TRAIN_0303,train,"[""经"",""络"",""把"",""人"",""体"",""组"",""织"",""联"",""结"",""成"",""统"",""一"",""整"",""体"",""。""]","[""B-ORGAN"",""I-ORGAN"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O""]",经络把人体组织联结成统一整体。,3,15
TCM_TRAIN_0304,train,"[""正"",""经"",""是"",""气"",""血"",""运"",""行"",""的"",""主"",""要"",""通"",""道"",""。""]","[""B-CONCEPT"",""I-CONCEPT"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O""]",正经是气血运行的主要通道。,3,13
TCM_TRAIN_0305,train,"[""十"",""二"",""经"",""脉"",""包"",""括"",""手"",""足"",""三"",""阴"",""经"",""和"",""手"",""足"",""三"",""阳"",""经"",""。""]","[""B-ORGAN"",""I-ORGAN"",""I-ORGAN"",""I-ORGAN"",""O"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O""]",十二经脉包括手足三阴经和手足三阳经。,3,18
TCM_TRAIN_0306,train,"[""奇"",""经"",""八"",""脉"",""统"",""率"",""、"",""联"",""络"",""并"",""调"",""节"",""十"",""二"",""经"",""脉"",""。""]","[""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""B-ORGAN"",""I-ORGAN"",""I-ORGAN"",""I-ORGAN"",""O""]",奇经八脉统率、联络并调节十二经脉。,3,17
TCM_TRAIN_0307,train,"[""十"",""二"",""经"",""别"",""加"",""强"",""表"",""里"",""经"",""脉"",""之"",""间"",""的"",""联"",""系"",""。""]","[""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""O"",""O"",""O""]",十二经别加强表里经脉之间的联系。,2,16
TCM_TRAIN_0308,train,"[""十"",""二"",""经"",""筋"",""约"",""束"",""骨"",""骼"",""并"",""有"",""利"",""于"",""关"",""节"",""运"",""动"",""。""]","[""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O""]",十二经筋约束骨骼并有利于关节运动。,3,17
TCM_TRAIN_0309,train,"[""十"",""二"",""经"",""脉"",""具"",""有"",""固"",""定"",""的"",""循"",""行"",""路"",""线"",""。""]","[""B-ORGAN"",""I-ORGAN"",""I-ORGAN"",""I-ORGAN"",""O"",""O"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O""]",十二经脉具有固定的循行路线。,2,14
TCM_TRAIN_0310,train,"[""阴"",""经"",""多"",""循"",""行"",""于"",""四"",""肢"",""内"",""侧"",""。""]","[""B-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O""]",阴经多循行于四肢内侧。,2,11
TCM_TRAIN_0311,train,"[""阳"",""经"",""多"",""循"",""行"",""于"",""四"",""肢"",""外"",""侧"",""。""]","[""B-ORGAN"",""I-ORGAN"",""O"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O""]",阳经多循行于四肢外侧。,2,11
TCM_TRAIN_0312,train,"[""手"",""三"",""阴"",""经"",""从"",""胸"",""走"",""手"",""。""]","[""B-ORGAN"",""I-ORGAN"",""I-ORGAN"",""I-ORGAN"",""O"",""B-ORGAN"",""O"",""B-ORGAN"",""O""]",手三阴经从胸走手。,3,9
TCM_TRAIN_0313,train,"[""手"",""三"",""阳"",""经"",""从"",""手"",""走"",""头"",""。""]","[""B-ORGAN"",""I-ORGAN"",""I-ORGAN"",""I-ORGAN"",""O"",""B-ORGAN"",""O"",""B-ORGAN"",""O""]",手三阳经从手走头。,3,9
TCM_TRAIN_0314,train,"[""足"",""三"",""阳"",""经"",""从"",""头"",""走"",""足"",""。""]","[""B-ORGAN"",""I-ORGAN"",""I-ORGAN"",""I-ORGAN"",""O"",""B-ORGAN"",""O"",""B-ORGAN"",""O""]",足三阳经从头走足。,3,9
TCM_TRAIN_0315,train,"[""足"",""三"",""阴"",""经"",""从"",""足"",""走"",""腹"",""。""]","[""B-ORGAN"",""I-ORGAN"",""I-ORGAN"",""I-ORGAN"",""O"",""B-ORGAN"",""O"",""B-ORGAN"",""O""]",足三阴经从足走腹。,3,9
TCM_TRAIN_0316,train,"[""督"",""脉"",""总"",""督"",""一"",""身"",""阳"",""经"",""。""]","[""B-ORGAN"",""I-ORGAN"",""O"",""O"",""O"",""O"",""B-ORGAN"",""I-ORGAN"",""O""]",督脉总督一身阳经。,2,9
TCM_TRAIN_0317,train,"[""任"",""脉"",""主"",""胞"",""胎"",""。""]","[""B-ORGAN"",""I-ORGAN"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O""]",任脉主胞胎。,2,6
TCM_TRAIN_0318,train,"[""冲"",""脉"",""为"",""十"",""二"",""经"",""脉"",""之"",""海"",""。""]","[""B-ORGAN"",""I-ORGAN"",""O"",""B-ORGAN"",""I-ORGAN"",""I-ORGAN"",""I-ORGAN"",""O"",""O"",""O""]",冲脉为十二经脉之海。,2,10
TCM_TRAIN_0319,train,"[""带"",""脉"",""约"",""束"",""纵"",""行"",""诸"",""经"",""。""]","[""B-ORGAN"",""I-ORGAN"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O""]",带脉约束纵行诸经。,2,9
TCM_TRAIN_0320,train,"[""奇"",""经"",""八"",""脉"",""调"",""节"",""十"",""二"",""经"",""脉"",""的"",""气"",""血"",""。""]","[""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""B-ORGAN"",""I-ORGAN"",""I-ORGAN"",""I-ORGAN"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O""]",奇经八脉调节十二经脉的气血。,3,14
TCM_TRAIN_0321,train,"[""腧"",""穴"",""是"",""经"",""络"",""气"",""血"",""在"",""体"",""表"",""输"",""注"",""之"",""处"",""。""]","[""B-CONCEPT"",""I-CONCEPT"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""O"",""O""]",腧穴是经络气血在体表输注之处。,3,15
TCM_TRAIN_0322,train,"[""腧"",""穴"",""按"",""诊"",""可"",""以"",""帮"",""助"",""诊"",""断"",""内"",""脏"",""疾"",""病"",""。""]","[""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O""]",腧穴按诊可以帮助诊断内脏疾病。,2,15
TCM_TRAIN_0323,train,"[""腧"",""穴"",""异"",""常"",""反"",""应"",""主"",""要"",""表"",""现"",""为"",""压"",""痛"",""和"",""敏"",""感"",""反"",""应"",""。""]","[""B-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""O"",""O"",""O"",""O"",""O"",""O"",""B-SYMPTOM"",""I-SYMPTOM"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O""]",腧穴异常反应主要表现为压痛和敏感反应。,3,19
TCM_TRAIN_0324,train,"[""肺"",""病"",""可"",""在"",""肺"",""俞"",""和"",""中"",""府"",""出"",""现"",""压"",""痛"",""。""]","[""B-DISEASE"",""I-DISEASE"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""O"",""O""]",肺病可在肺俞和中府出现压痛。,3,14
TCM_TRAIN_0325,train,"[""肝"",""病"",""可"",""在"",""肝"",""俞"",""和"",""期"",""门"",""出"",""现"",""压"",""痛"",""。""]","[""B-DISEASE"",""I-DISEASE"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""O"",""O""]",肝病可在肝俞和期门出现压痛。,3,14
TCM_TRAIN_0326,train,"[""胃"",""病"",""可"",""在"",""胃"",""俞"",""或"",""足"",""三"",""里"",""出"",""现"",""压"",""痛"",""。""]","[""B-DISEASE"",""I-DISEASE"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""O"",""O""]",胃病可在胃俞或足三里出现压痛。,3,15
TCM_TRAIN_0327,train,"[""按"",""诊"",""腹"",""部"",""可"",""以"",""辨"",""别"",""虚"",""实"",""性"",""腹"",""痛"",""。""]","[""B-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O"",""B-SYMPTOM"",""I-SYMPTOM"",""O""]",按诊腹部可以辨别虚实性腹痛。,3,14
TCM_TRAIN_0328,train,"[""中"",""医"",""学"",""根"",""据"",""气"",""、"",""味"",""和"",""升"",""降"",""浮"",""沉"",""辨"",""别"",""药"",""物"",""性"",""能"",""。""]","[""O"",""O"",""O"",""O"",""O"",""O"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O""]",中医学根据气、味和升降浮沉辨别药物性能。,2,20
TCM_TRAIN_0329,train,"[""四"",""气"",""指"",""寒"",""、"",""热"",""、"",""温"",""、"",""凉"",""四"",""种"",""药"",""性"",""。""]","[""B-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""O"",""O"",""O"",""O"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O""]",四气指寒、热、温、凉四种药性。,2,15
TCM_TRAIN_0330,train,"[""寒"",""凉"",""药"",""性"",""属"",""阴"",""。""]","[""B-CONCEPT"",""I-CONCEPT"",""B-CONCEPT"",""I-CONCEPT"",""O"",""B-CONCEPT"",""O""]",寒凉药性属阴。,3,7
TCM_TRAIN_0331,train,"[""温"",""热"",""药"",""性"",""属"",""阳"",""。""]","[""B-CONCEPT"",""I-CONCEPT"",""B-CONCEPT"",""I-CONCEPT"",""O"",""B-CONCEPT"",""O""]",温热药性属阳。,3,7
TCM_TRAIN_0332,train,"[""寒"",""凉"",""药"",""物"",""可"",""以"",""减"",""轻"",""或"",""消"",""除"",""热"",""证"",""。""]","[""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""O"",""O"",""O"",""O"",""B-SYNDROME"",""I-SYNDROME"",""O""]",寒凉药物可以减轻或消除热证。,2,14
TCM_TRAIN_0333,train,"[""温"",""热"",""药"",""物"",""可"",""以"",""减"",""轻"",""或"",""消"",""除"",""寒"",""证"",""。""]","[""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""O"",""O"",""O"",""O"",""B-SYNDROME"",""I-SYNDROME"",""O""]",温热药物可以减轻或消除寒证。,2,14
TCM_TRAIN_0334,train,"[""五"",""味"",""包"",""括"",""辛"",""、"",""甘"",""、"",""酸"",""、"",""苦"",""、"",""咸"",""。""]","[""B-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""O"",""O"",""O"",""O"",""O"",""O"",""O"",""O"",""O""]",五味包括辛、甘、酸、苦、咸。,1,14
TCM_TRAIN_0335,train,"[""辛"",""味"",""、"",""甘"",""味"",""和"",""淡"",""味"",""属"",""阳"",""。""]","[""B-CONCEPT"",""I-CONCEPT"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O"",""B-CONCEPT"",""O""]",辛味、甘味和淡味属阳。,4,11
TCM_TRAIN_0336,train,"[""酸"",""味"",""、"",""苦"",""味"",""和"",""咸"",""味"",""属"",""阴"",""。""]","[""B-CONCEPT"",""I-CONCEPT"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O"",""B-CONCEPT"",""O""]",酸味、苦味和咸味属阴。,4,11
TCM_TRAIN_0337,train,"[""升"",""表"",""示"",""药"",""物"",""作"",""用"",""趋"",""向"",""上"",""升"",""。""]","[""B-CONCEPT"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O""]",升表示药物作用趋向上升。,3,12
TCM_TRAIN_0338,train,"[""降"",""表"",""示"",""药"",""物"",""作"",""用"",""趋"",""向"",""下"",""降"",""。""]","[""B-CONCEPT"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O""]",降表示药物作用趋向下降。,3,12
TCM_TRAIN_0339,train,"[""浮"",""表"",""示"",""药"",""物"",""作"",""用"",""趋"",""向"",""浮"",""散"",""。""]","[""B-CONCEPT"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O""]",浮表示药物作用趋向浮散。,3,12
TCM_TRAIN_0340,train,"[""沉"",""表"",""示"",""药"",""物"",""作"",""用"",""趋"",""向"",""重"",""镇"",""下"",""行"",""。""]","[""B-CONCEPT"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O""]",沉表示药物作用趋向重镇下行。,3,14
TCM_TRAIN_0341,train,"[""升"",""浮"",""药"",""物"",""多"",""上"",""行"",""向"",""外"",""。""]","[""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O""]",升浮药物多上行向外。,2,10
TCM_TRAIN_0342,train,"[""沉"",""降"",""药"",""物"",""多"",""下"",""行"",""向"",""内"",""。""]","[""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O""]",沉降药物多下行向内。,2,10
TCM_TRAIN_0343,train,"[""升"",""浮"",""药"",""物"",""属"",""阳"",""。""]","[""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""B-CONCEPT"",""O""]",升浮药物属阳。,2,7
TCM_TRAIN_0344,train,"[""沉"",""降"",""药"",""物"",""属"",""阴"",""。""]","[""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""B-CONCEPT"",""O""]",沉降药物属阴。,2,7
TCM_TRAIN_0345,train,"[""中"",""药"",""配"",""伍"",""可"",""以"",""增"",""强"",""药"",""物"",""疗"",""效"",""。""]","[""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O""]",中药配伍可以增强药物疗效。,2,13
TCM_TRAIN_0346,train,"[""中"",""药"",""配"",""伍"",""可"",""以"",""减"",""轻"",""药"",""物"",""毒"",""性"",""。""]","[""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O""]",中药配伍可以减轻药物毒性。,2,13
TCM_TRAIN_0347,train,"[""单"",""行"",""是"",""单"",""味"",""药"",""治"",""疗"",""疾"",""病"",""的"",""方"",""法"",""。""]","[""B-CONCEPT"",""I-CONCEPT"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""O""]",单行是单味药治疗疾病的方法。,3,14
TCM_TRAIN_0348,train,"[""相"",""须"",""是"",""性"",""能"",""相"",""似"",""药"",""物"",""的"",""协"",""同"",""配"",""伍"",""。""]","[""B-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""O"",""O"",""O"",""O"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O""]",相须是性能相似药物的协同配伍。,2,15
TCM_TRAIN_0349,train,"[""相"",""使"",""是"",""一"",""药"",""为"",""主"",""、"",""另"",""一"",""药"",""为"",""辅"",""的"",""配"",""伍"",""。""]","[""B-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""O"",""O"",""O"",""O"",""O"",""O"",""O"",""O"",""O"",""O"",""O"",""O""]",相使是一药为主、另一药为辅的配伍。,1,17
TCM_TRAIN_0350,train,"[""相"",""畏"",""说"",""明"",""一"",""药"",""能"",""减"",""轻"",""另"",""一"",""药"",""的"",""毒"",""性"",""。""]","[""B-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""O"",""O"",""O"",""O"",""O"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O""]",相畏说明一药能减轻另一药的毒性。,2,16
TCM_TRAIN_0351,train,"[""相"",""杀"",""说"",""明"",""一"",""药"",""能"",""消"",""除"",""另"",""一"",""药"",""的"",""毒"",""性"",""。""]","[""B-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""O"",""O"",""O"",""O"",""O"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O""]",相杀说明一药能消除另一药的毒性。,2,16
TCM_TRAIN_0352,train,"[""相"",""恶"",""说"",""明"",""一"",""药"",""能"",""降"",""低"",""另"",""一"",""药"",""的"",""疗"",""效"",""。""]","[""B-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""O"",""O"",""O"",""O"",""O"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O""]",相恶说明一药能降低另一药的疗效。,2,16
TCM_TRAIN_0353,train,"[""相"",""反"",""说"",""明"",""两"",""药"",""合"",""用"",""可"",""产"",""生"",""毒"",""副"",""作"",""用"",""。""]","[""B-CONCEPT"",""I-CONCEPT"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O""]",相反说明两药合用可产生毒副作用。,3,16
TCM_TRAIN_0354,train,"[""配"",""伍"",""禁"",""忌"",""用"",""于"",""避"",""免"",""药"",""物"",""相"",""反"",""或"",""相"",""恶"",""。""]","[""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O""]",配伍禁忌用于避免药物相反或相恶。,3,16
TCM_TRAIN_0355,train,"[""方"",""剂"",""由"",""药"",""物"",""按"",""照"",""一"",""定"",""配"",""伍"",""原"",""则"",""组"",""成"",""。""]","[""B-CONCEPT"",""I-CONCEPT"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O""]",方剂由药物按照一定配伍原则组成。,3,16
TCM_TRAIN_0356,train,"[""君"",""药"",""针"",""对"",""主"",""病"",""或"",""主"",""证"",""发"",""挥"",""主"",""要"",""治"",""疗"",""作"",""用"",""。""]","[""B-CONCEPT"",""I-CONCEPT"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O"",""B-SYNDROME"",""I-SYNDROME"",""O"",""O"",""O"",""O"",""O"",""O"",""O"",""O"",""O""]",君药针对主病或主证发挥主要治疗作用。,3,18
TCM_TRAIN_0357,train,"[""臣"",""药"",""辅"",""助"",""君"",""药"",""加"",""强"",""治"",""疗"",""作"",""用"",""。""]","[""B-CONCEPT"",""I-CONCEPT"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O""]",臣药辅助君药加强治疗作用。,3,13
TCM_TRAIN_0358,train,"[""佐"",""药"",""协"",""助"",""君"",""臣"",""药"",""并"",""制"",""约"",""毒"",""副"",""作"",""用"",""。""]","[""B-CONCEPT"",""I-CONCEPT"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O""]",佐药协助君臣药并制约毒副作用。,3,15
TCM_TRAIN_0359,train,"[""使"",""药"",""引"",""导"",""诸"",""药"",""直"",""达"",""病"",""所"",""。""]","[""B-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O""]",使药引导诸药直达病所。,2,11
