id,split,source,source_for_model,reference,prediction_raw,prediction_clean,prediction_normalized,prediction,normalization_used,entities,entities_eval,entities_model,entities_gold
TCM_TEST_0142,test,小儿肺脏娇嫩，外邪易从口鼻入侵。,[DIAGNOSIS] children [/DIAGNOSIS]肺脏娇嫩，[PATHOGEN] exogenous pathogens [/PATHOGEN]易从口鼻入侵。,"The lungs of children are delicate, and exogenous pathogens easily invade through the mouth and nose.","[DIAGNOSIS] children [/DIAGNOSIS] The lungs are delicate, [PATHOGEN] exogenous pathogens [/PATHOGEN] are easily penetrated from the mouth and nose.","children The lungs are delicate, exogenous pathogens are easily penetrated from the mouth and nose.","children The lungs are delicate, exogenous pathogens are easily penetrated from the mouth and nose.","children The lungs are delicate, exogenous pathogens are easily penetrated from the mouth and nose.",False,"[{""zh"": ""外邪"", ""en"": ""exogenous pathogens"", ""type"": ""PATHOGEN""}, {""zh"": ""小儿"", ""en"": ""children"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""外邪"", ""en"": ""exogenous pathogens"", ""type"": ""PATHOGEN""}, {""zh"": ""小儿"", ""en"": ""children"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""小儿"", ""en"": ""children"", ""type"": ""DIAGNOSIS""}, {""zh"": ""外邪"", ""en"": ""exogenous pathogens"", ""type"": ""PATHOGEN""}]","[{""zh"": ""肺脏娇嫩"", ""en"": ""delicate lungs"", ""type"": ""CONCEPT""}, {""zh"": ""外邪"", ""en"": ""exogenous pathogens"", ""type"": ""PATHOGEN""}, {""zh"": ""小儿"", ""en"": ""children"", ""type"": ""DIAGNOSIS""}, {""zh"": ""外"", ""en"": ""exterior"", ""type"": ""DIAGNOSIS""}]"
TCM_TEST_0143,test,小儿脾胃薄弱，乳食不节易成积滞。,[DIAGNOSIS] children [/DIAGNOSIS][DIAGNOSIS] spleen and stomach [/DIAGNOSIS]薄弱，乳食不节易成积滞。,"The spleen and stomach of children are weak, and improper feeding easily forms accumulation.","[DIAGNOSIS] children [/DIAGNOSIS][DIAGNOSIS] spleen and stomach [/DIAGNOSIS] weak, lactation is not prone to stagnation.","children spleen and stomach weak, lactation is not prone to stagnation.","children spleen and stomach weak, lactation is not prone to stagnation.","children spleen and stomach weak, lactation is not prone to stagnation.",False,"[{""zh"": ""乳食不节"", ""en"": ""improper feeding"", ""type"": ""CONCEPT""}, {""zh"": ""小儿"", ""en"": ""children"", ""type"": ""DIAGNOSIS""}, {""zh"": ""脾胃"", ""en"": ""spleen and stomach"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""乳食不节"", ""en"": ""improper feeding"", ""type"": ""CONCEPT""}, {""zh"": ""小儿"", ""en"": ""children"", ""type"": ""DIAGNOSIS""}, {""zh"": ""脾胃"", ""en"": ""spleen and stomach"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""小儿"", ""en"": ""children"", ""type"": ""DIAGNOSIS""}, {""zh"": ""脾胃"", ""en"": ""spleen and stomach"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""乳食不节"", ""en"": ""improper feeding"", ""type"": ""CONCEPT""}, {""zh"": ""脾胃薄弱"", ""en"": ""weak spleen and stomach"", ""type"": ""CONCEPT""}, {""zh"": ""小儿"", ""en"": ""children"", ""type"": ""DIAGNOSIS""}, {""zh"": ""脾胃"", ""en"": ""spleen and stomach"", ""type"": ""DIAGNOSIS""}]"
TCM_TEST_0144,test,小儿肾气未充，骨髓发育尚未完善。,[DIAGNOSIS] children [/DIAGNOSIS]肾气未充，[SUBSTANCE] bone marrow [/SUBSTANCE]发育尚未完善。,"Kidney-Qi in children is not yet abundant, and bone marrow development is not yet complete.","[DIAGNOSIS] children [/DIAGNOSIS] Not full of urine, SUBSTANCE bone marrow [/SUBSTANCE] development is not perfect.","children Not full of urine, SUBSTANCE bone marrow development is not perfect.","children Not full of urine, SUBSTANCE bone marrow development is not perfect.","children Not full of urine, SUBSTANCE bone marrow development is not perfect.",False,"[{""zh"": ""小儿"", ""en"": ""children"", ""type"": ""DIAGNOSIS""}, {""zh"": ""骨髓"", ""en"": ""bone marrow"", ""type"": ""SUBSTANCE""}]","[{""zh"": ""小儿"", ""en"": ""children"", ""type"": ""DIAGNOSIS""}, {""zh"": ""骨髓"", ""en"": ""bone marrow"", ""type"": ""SUBSTANCE""}]","[{""zh"": ""小儿"", ""en"": ""children"", ""type"": ""DIAGNOSIS""}, {""zh"": ""骨髓"", ""en"": ""bone marrow"", ""type"": ""SUBSTANCE""}]","[{""zh"": ""肾气未充"", ""en"": ""kidney-Qi not yet abundant"", ""type"": ""SUBSTANCE""}, {""zh"": ""小儿"", ""en"": ""children"", ""type"": ""DIAGNOSIS""}, {""zh"": ""骨髓"", ""en"": ""bone marrow"", ""type"": ""SUBSTANCE""}]"
TCM_TEST_0145,test,小儿热病易出现热极生风。,[DIAGNOSIS] children [/DIAGNOSIS]热病易出现[DIAGNOSIS] extreme heat generating wind [/DIAGNOSIS]。,Febrile diseases in children easily lead to extreme heat generating wind.,[DIAGNOSIS] children [/DIAGNOSIS] fever prone to occur [DIAGNOSIS] extreme heat generating wind [/DIAGNOSIS],children fever prone to occur extreme heat generating wind,children fever prone to occur extreme heat generating wind,children fever prone to occur extreme heat generating wind,False,"[{""zh"": ""小儿热病"", ""en"": ""febrile diseases in children"", ""type"": ""DISEASE""}, {""zh"": ""热极生风"", ""en"": ""extreme heat generating wind"", ""type"": ""DIAGNOSIS""}, {""zh"": ""小儿"", ""en"": ""children"", ""type"": ""DIAGNOSIS""}, {""zh"": ""热"", ""en"": ""heat"", ""type"": ""PATHOGEN""}]","[{""zh"": ""小儿热病"", ""en"": ""febrile diseases in children"", ""type"": ""DISEASE""}, {""zh"": ""热极生风"", ""en"": ""extreme heat generating wind"", ""type"": ""DIAGNOSIS""}, {""zh"": ""小儿"", ""en"": ""children"", ""type"": ""DIAGNOSIS""}, {""zh"": ""热"", ""en"": ""heat"", ""type"": ""PATHOGEN""}]","[{""zh"": ""小儿"", ""en"": ""children"", ""type"": ""DIAGNOSIS""}, {""zh"": ""热极生风"", ""en"": ""extreme heat generating wind"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""小儿热病"", ""en"": ""febrile diseases in children"", ""type"": ""DISEASE""}, {""zh"": ""热极生风"", ""en"": ""extreme heat generating wind"", ""type"": ""DIAGNOSIS""}, {""zh"": ""小儿"", ""en"": ""children"", ""type"": ""DIAGNOSIS""}, {""zh"": ""热"", ""en"": ""heat"", ""type"": ""PATHOGEN""}]"
TCM_TEST_0146,test,小儿泄泻日久可损伤脾肾阳气。,[DIAGNOSIS] children [/DIAGNOSIS]泄泻日久可损伤脾[SUBSTANCE] kidney Yang [/SUBSTANCE]气。,Prolonged diarrhea in children can damage Yang-Qi of the spleen and kidneys.,[DIAGNOSIS] children [/DIAGNOSIS] prolonged excretion can cause damage to the [SUBSTANCE] kidney Yang [/SUBSTANCE] breath.,children prolonged excretion can cause damage to the kidney Yang breath.,children prolonged excretion can cause damage to the kidney Yang breath.,children prolonged excretion can cause damage to the kidney Yang breath.,False,"[{""zh"": ""小儿泄泻"", ""en"": ""diarrhea in children"", ""type"": ""THERAPY""}, {""zh"": ""小儿"", ""en"": ""children"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""小儿泄泻"", ""en"": ""diarrhea in children"", ""type"": ""THERAPY""}, {""zh"": ""小儿"", ""en"": ""children"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""小儿"", ""en"": ""children"", ""type"": ""DIAGNOSIS""}, {""zh"": ""肾阳"", ""en"": ""kidney Yang"", ""type"": ""SUBSTANCE""}]","[{""zh"": ""小儿泄泻"", ""en"": ""diarrhea in children"", ""type"": ""THERAPY""}, {""zh"": ""脾肾阳气"", ""en"": ""Yang-Qi of spleen and kidneys"", ""type"": ""SUBSTANCE""}, {""zh"": ""肾阳"", ""en"": ""kidney Yang"", ""type"": ""SUBSTANCE""}, {""zh"": ""小儿"", ""en"": ""children"", ""type"": ""DIAGNOSIS""}]"
TCM_TEST_0147,test,疮疡毒邪炽盛可导致红肿热痛。,疮疡[DIAGNOSIS] pathogenic toxins [/DIAGNOSIS]炽盛可导致红肿热痛。,"Exuberant toxins in sores and ulcers can cause redness, swelling, heat and pain.",The presence of pathogenic toxins [/DIAGNOSIS] can cause red fever.,The presence of pathogenic toxins can cause red fever.,The presence of pathogenic toxins can cause red fever.,The presence of pathogenic toxins can cause red fever.,False,"[{""zh"": ""红肿热痛"", ""en"": ""redness, swelling, heat and pain"", ""type"": ""DIAGNOSIS""}, {""zh"": ""毒邪炽盛"", ""en"": ""exuberant toxins"", ""type"": ""PATHOGEN""}, {""zh"": ""疮疡"", ""en"": ""sores and ulcers"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""红肿热痛"", ""en"": ""redness, swelling, heat and pain"", ""type"": ""DIAGNOSIS""}, {""zh"": ""毒邪炽盛"", ""en"": ""exuberant toxins"", ""type"": ""PATHOGEN""}, {""zh"": ""疮疡"", ""en"": ""sores and ulcers"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""毒邪"", ""en"": ""pathogenic toxins"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""红肿热痛"", ""en"": ""redness, swelling, heat and pain"", ""type"": ""DIAGNOSIS""}, {""zh"": ""毒邪炽盛"", ""en"": ""exuberant toxins"", ""type"": ""PATHOGEN""}, {""zh"": ""疮疡"", ""en"": ""sores and ulcers"", ""type"": ""DIAGNOSIS""}, {""zh"": ""毒邪"", ""en"": ""pathogenic toxins"", ""type"": ""DIAGNOSIS""}]"
TCM_TEST_0148,test,疮疡气血不足可使愈合迟缓。,疮疡[DIAGNOSIS] insufficiency of Qi and blood [/DIAGNOSIS]可使愈合迟缓。,Deficiency of Qi and blood in sores and ulcers can delay healing.,"In addition, patients with insufficiency of Qi and blood [/DIAGNOSIS] can slow healing.","In addition, patients with insufficiency of Qi and blood can slow healing.","In addition, patients with insufficiency of Qi and blood can slow healing.","In addition, patients with insufficiency of Qi and blood can slow healing.",False,"[{""zh"": ""疮疡"", ""en"": ""sores and ulcers"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""疮疡"", ""en"": ""sores and ulcers"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""气血不足"", ""en"": ""insufficiency of Qi and blood"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""气血不足"", ""en"": ""insufficiency of Qi and blood"", ""type"": ""DIAGNOSIS""}, {""zh"": ""疮疡"", ""en"": ""sores and ulcers"", ""type"": ""DIAGNOSIS""}]"
TCM_TEST_0149,test,阴证疮疡多由寒痰凝滞而成。,[SYMPTOM] Yin-type sores and ulcers [/SYMPTOM]多由寒痰凝滞而成。,Yin-type sores and ulcers are often caused by stagnation of cold phlegm.,[SYMPTOM] Yin-type sores and ulcers [/SYMPTOM] are mostly caused by cold sores.,Yin-type sores and ulcers are mostly caused by cold sores.,Yin-type sores and ulcers are mostly caused by cold sores.,Yin-type sores and ulcers are mostly caused by cold sores.,False,"[{""zh"": ""阴证疮疡"", ""en"": ""Yin-type sores and ulcers"", ""type"": ""SYMPTOM""}, {""zh"": ""寒痰凝滞"", ""en"": ""stagnation of cold phlegm"", ""type"": ""PATHOGEN""}, {""zh"": ""疮疡"", ""en"": ""sores and ulcers"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""阴证疮疡"", ""en"": ""Yin-type sores and ulcers"", ""type"": ""SYMPTOM""}, {""zh"": ""寒痰凝滞"", ""en"": ""stagnation of cold phlegm"", ""type"": ""PATHOGEN""}, {""zh"": ""疮疡"", ""en"": ""sores and ulcers"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""阴证疮疡"", ""en"": ""Yin-type sores and ulcers"", ""type"": ""SYMPTOM""}]","[{""zh"": ""阴证疮疡"", ""en"": ""Yin-type sores and ulcers"", ""type"": ""SYMPTOM""}, {""zh"": ""寒痰凝滞"", ""en"": ""stagnation of cold phlegm"", ""type"": ""PATHOGEN""}, {""zh"": ""疮疡"", ""en"": ""sores and ulcers"", ""type"": ""DIAGNOSIS""}, {""zh"": ""阴证"", ""en"": ""Yin syndrome"", ""type"": ""SYNDROME""}]"
TCM_TEST_0150,test,阳证疮疡多由火毒壅盛而成。,[SYNDROME] Yang syndrome [/SYNDROME]疮疡多由火毒壅盛而成。,Yang-type sores and ulcers are often caused by exuberant fire toxin.,[SYNDROME] Yang's syndrome [/SYNDROME] is caused by a viral outbreak of fire poisoning.,Yang's syndrome is caused by a viral outbreak of fire poisoning.,Yang's syndrome is caused by a viral outbreak of fire poisoning.,Yang's syndrome is caused by a viral outbreak of fire poisoning.,False,"[{""zh"": ""火毒壅盛"", ""en"": ""exuberant fire toxin"", ""type"": ""DIAGNOSIS""}, {""zh"": ""阳证疮疡"", ""en"": ""Yang-type sores and ulcers"", ""type"": ""SYMPTOM""}, {""zh"": ""疮疡"", ""en"": ""sores and ulcers"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""火毒壅盛"", ""en"": ""exuberant fire toxin"", ""type"": ""DIAGNOSIS""}, {""zh"": ""阳证疮疡"", ""en"": ""Yang-type sores and ulcers"", ""type"": ""SYMPTOM""}, {""zh"": ""疮疡"", ""en"": ""sores and ulcers"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""阳证"", ""en"": ""Yang syndrome"", ""type"": ""SYNDROME""}]","[{""zh"": ""火毒壅盛"", ""en"": ""exuberant fire toxin"", ""type"": ""DIAGNOSIS""}, {""zh"": ""阳证疮疡"", ""en"": ""Yang-type sores and ulcers"", ""type"": ""SYMPTOM""}, {""zh"": ""疮疡"", ""en"": ""sores and ulcers"", ""type"": ""DIAGNOSIS""}, {""zh"": ""阳证"", ""en"": ""Yang syndrome"", ""type"": ""SYNDROME""}]"
TCM_TEST_0151,test,神志清楚常提示心神得养。,神志清楚常提示[DIAGNOSIS] mind [/DIAGNOSIS]得养。,Clear consciousness often indicates that the mind is nourished.,It is clear from the Divine Word that the [DIAGNOSIS] mind [/DIAGNOSIS] should be nurtured.,It is clear from the Divine Word that the mind should be nurtured.,It is clear from the Divine Word that the mind should be nurtured.,It is clear from the Divine Word that the mind should be nurtured.,False,"[{""zh"": ""心神得养"", ""en"": ""mind is nourished"", ""type"": ""DIAGNOSIS""}, {""zh"": ""心神"", ""en"": ""mind"", ""type"": ""DIAGNOSIS""}, {""zh"": ""神志"", ""en"": ""consciousness"", ""type"": ""CONCEPT""}]","[{""zh"": ""心神得养"", ""en"": ""mind is nourished"", ""type"": ""DIAGNOSIS""}, {""zh"": ""心神"", ""en"": ""mind"", ""type"": ""DIAGNOSIS""}, {""zh"": ""神志"", ""en"": ""consciousness"", ""type"": ""CONCEPT""}]","[{""zh"": ""心神"", ""en"": ""mind"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""心神得养"", ""en"": ""mind is nourished"", ""type"": ""DIAGNOSIS""}, {""zh"": ""心神"", ""en"": ""mind"", ""type"": ""DIAGNOSIS""}, {""zh"": ""神志"", ""en"": ""consciousness"", ""type"": ""CONCEPT""}, {""zh"": ""心"", ""en"": ""heart"", ""type"": ""ORGAN""}]"
TCM_TEST_0152,test,神志昏蒙常提示痰火扰心。,神志昏蒙常提示痰[ELEMENT] fire [/ELEMENT]扰心。,Clouded consciousness often indicates phlegm-fire disturbing the heart.,It's not uncommon for people to feel confused by the element of fire.,It's not uncommon for people to feel confused by the element of fire.,It's not uncommon for people to feel confused by the element of fire.,It's not uncommon for people to feel confused by the element of fire.,False,"[{""zh"": ""神志昏蒙"", ""en"": ""clouded consciousness"", ""type"": ""DIAGNOSIS""}, {""zh"": ""神志"", ""en"": ""consciousness"", ""type"": ""CONCEPT""}, {""zh"": ""火"", ""en"": ""fire"", ""type"": ""ELEMENT""}]","[{""zh"": ""神志昏蒙"", ""en"": ""clouded consciousness"", ""type"": ""DIAGNOSIS""}, {""zh"": ""神志"", ""en"": ""consciousness"", ""type"": ""CONCEPT""}, {""zh"": ""火"", ""en"": ""fire"", ""type"": ""ELEMENT""}]","[{""zh"": ""火"", ""en"": ""fire"", ""type"": ""ELEMENT""}]","[{""zh"": ""神志昏蒙"", ""en"": ""clouded consciousness"", ""type"": ""DIAGNOSIS""}, {""zh"": ""痰火扰心"", ""en"": ""phlegm-fire disturbing heart"", ""type"": ""DIAGNOSIS""}, {""zh"": ""神志"", ""en"": ""consciousness"", ""type"": ""CONCEPT""}, {""zh"": ""火"", ""en"": ""fire"", ""type"": ""ELEMENT""}]"
TCM_TEST_0153,test,面色萎黄多与脾虚气血不足有关。,[DIAGNOSIS] sallow complexion [/DIAGNOSIS]多与[ORGAN] spleen [/ORGAN]虚[DIAGNOSIS] insufficiency of Qi and blood [/DIAGNOSIS]有关。,A sallow complexion is often related to spleen deficiency with insufficiency of Qi and blood.,[DIAGNOSIS] sallow complexion [/DIAGNOSIS] is more associated with [ORGAN] spleen [/ORGAN] false [DIAGNOSIS] insufficiency of Qi and blood [/DIAGNOSIS].,sallow complexion is more associated with spleen false insufficiency of Qi and blood.,sallow complexion is more associated with spleen deficiency of Qi and blood.,sallow complexion is more associated with spleen false insufficiency of Qi and blood.,False,"[{""zh"": ""气血不足"", ""en"": ""insufficiency of Qi and blood"", ""type"": ""DIAGNOSIS""}, {""zh"": ""面色萎黄"", ""en"": ""sallow complexion"", ""type"": ""DIAGNOSIS""}, {""zh"": ""脾虚"", ""en"": ""spleen deficiency"", ""type"": ""DIAGNOSIS""}, {""zh"": ""脾"", ""en"": ""spleen"", ""type"": ""ORGAN""}]","[{""zh"": ""气血不足"", ""en"": ""insufficiency of Qi and blood"", ""type"": ""DIAGNOSIS""}, {""zh"": ""面色萎黄"", ""en"": ""sallow complexion"", ""type"": ""DIAGNOSIS""}, {""zh"": ""脾虚"", ""en"": ""spleen deficiency"", ""type"": ""DIAGNOSIS""}, {""zh"": ""脾"", ""en"": ""spleen"", ""type"": ""ORGAN""}]","[{""zh"": ""面色萎黄"", ""en"": ""sallow complexion"", ""type"": ""DIAGNOSIS""}, {""zh"": ""脾"", ""en"": ""spleen"", ""type"": ""ORGAN""}, {""zh"": ""气血不足"", ""en"": ""insufficiency of Qi and blood"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""气血不足"", ""en"": ""insufficiency of Qi and blood"", ""type"": ""DIAGNOSIS""}, {""zh"": ""面色萎黄"", ""en"": ""sallow complexion"", ""type"": ""DIAGNOSIS""}, {""zh"": ""脾虚"", ""en"": ""spleen deficiency"", ""type"": ""DIAGNOSIS""}, {""zh"": ""脾"", ""en"": ""spleen"", ""type"": ""ORGAN""}]"
TCM_TEST_0154,test,面色晦暗常提示瘀血内阻。,面色晦暗常提示[DIAGNOSIS] internal obstruction by blood stasis [/DIAGNOSIS]。,A dark complexion often indicates internal obstruction by blood stasis.,Facial graying often suggests [DIAGNOSIS] internal obstruction by blood stasis [/DIAGNOSIS].,Facial graying often suggests internal obstruction by blood stasis.,Facial graying often suggests internal obstruction by blood stasis.,Facial graying often suggests internal obstruction by blood stasis.,False,"[{""zh"": ""面色晦暗"", ""en"": ""dark complexion"", ""type"": ""DIAGNOSIS""}, {""zh"": ""瘀血内阻"", ""en"": ""internal obstruction by blood stasis"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""面色晦暗"", ""en"": ""dark complexion"", ""type"": ""DIAGNOSIS""}, {""zh"": ""瘀血内阻"", ""en"": ""internal obstruction by blood stasis"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""瘀血内阻"", ""en"": ""internal obstruction by blood stasis"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""面色晦暗"", ""en"": ""dark complexion"", ""type"": ""DIAGNOSIS""}, {""zh"": ""瘀血内阻"", ""en"": ""internal obstruction by blood stasis"", ""type"": ""DIAGNOSIS""}, {""zh"": ""内"", ""en"": ""interior"", ""type"": ""DIAGNOSIS""}]"
TCM_TEST_0155,test,面色浮白多与阳气不足有关。,面色浮白多与[DIAGNOSIS] Yang-Qi [/DIAGNOSIS]不足有关。,A pale and puffy complexion is often related to insufficiency of Yang-Qi.,The presence of excessive facial whiteness is associated with a lack of [DIAGNOSIS] Yang-Qi [/DIAGNOSIS].,The presence of excessive facial whiteness is associated with a lack of Yang-Qi.,The presence of excessive facial whiteness is associated with a lack of Yang-Qi.,The presence of excessive facial whiteness is associated with a lack of Yang-Qi.,False,"[{""zh"": ""阳气"", ""en"": ""Yang-Qi"", ""type"": ""DIAGNOSIS""}, {""zh"": ""阳"", ""en"": ""Yang"", ""type"": ""CONCEPT""}]","[{""zh"": ""阳气"", ""en"": ""Yang-Qi"", ""type"": ""DIAGNOSIS""}, {""zh"": ""阳"", ""en"": ""Yang"", ""type"": ""CONCEPT""}]","[{""zh"": ""阳气"", ""en"": ""Yang-Qi"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""面色浮白"", ""en"": ""pale puffy complexion"", ""type"": ""DIAGNOSIS""}, {""zh"": ""阳气"", ""en"": ""Yang-Qi"", ""type"": ""DIAGNOSIS""}, {""zh"": ""阳"", ""en"": ""Yang"", ""type"": ""CONCEPT""}]"
TCM_TEST_0156,test,舌体胖大多提示水湿内停。,舌体胖大多提示[ELEMENT] water [/ELEMENT]湿内停。,An enlarged tongue body often indicates internal retention of water-dampness.,Most tongue fat prompts [ELEMENT] water [/ELEMENT] to stop in moisture.,Most tongue fat prompts water to stop in moisture.,Most tongue fat prompts water to stop in moisture.,Most tongue fat prompts water to stop in moisture.,False,"[{""zh"": ""舌体胖大"", ""en"": ""enlarged tongue body"", ""type"": ""DIAGNOSIS""}, {""zh"": ""水湿内停"", ""en"": ""internal retention of water-dampness"", ""type"": ""DIAGNOSIS""}, {""zh"": ""水"", ""en"": ""water"", ""type"": ""ELEMENT""}]","[{""zh"": ""舌体胖大"", ""en"": ""enlarged tongue body"", ""type"": ""DIAGNOSIS""}, {""zh"": ""水湿内停"", ""en"": ""internal retention of water-dampness"", ""type"": ""DIAGNOSIS""}, {""zh"": ""水"", ""en"": ""water"", ""type"": ""ELEMENT""}]","[{""zh"": ""水"", ""en"": ""water"", ""type"": ""ELEMENT""}]","[{""zh"": ""舌体胖大"", ""en"": ""enlarged tongue body"", ""type"": ""DIAGNOSIS""}, {""zh"": ""水湿内停"", ""en"": ""internal retention of water-dampness"", ""type"": ""DIAGNOSIS""}, {""zh"": ""内"", ""en"": ""interior"", ""type"": ""DIAGNOSIS""}, {""zh"": ""水"", ""en"": ""water"", ""type"": ""ELEMENT""}]"
TCM_TEST_0157,test,舌体瘦薄多提示阴血不足。,舌体瘦薄多提示[CONCEPT] Yin [/CONCEPT]血不足。,A thin tongue body often indicates insufficiency of Yin and blood.,A thin tongue suggests a lack of blood. [CONCEPT] Yin [/CONCEPT],A thin tongue suggests a lack of blood. Yin,A thin tongue body suggests a lack of blood. Yin,A thin tongue suggests a lack of blood. Yin,False,"[{""zh"": ""舌体瘦薄"", ""en"": ""thin tongue body"", ""type"": ""DIAGNOSIS""}, {""zh"": ""阴"", ""en"": ""Yin"", ""type"": ""CONCEPT""}]","[{""zh"": ""舌体瘦薄"", ""en"": ""thin tongue body"", ""type"": ""DIAGNOSIS""}, {""zh"": ""阴"", ""en"": ""Yin"", ""type"": ""CONCEPT""}]","[{""zh"": ""阴"", ""en"": ""Yin"", ""type"": ""CONCEPT""}]","[{""zh"": ""舌体瘦薄"", ""en"": ""thin tongue body"", ""type"": ""DIAGNOSIS""}, {""zh"": ""阴血不足"", ""en"": ""Yin-blood insufficiency"", ""type"": ""DIAGNOSIS""}, {""zh"": ""阴"", ""en"": ""Yin"", ""type"": ""CONCEPT""}]"
TCM_TEST_0158,test,舌有齿痕多提示脾虚湿盛。,舌有齿痕多提示[ORGAN] spleen [/ORGAN]虚湿盛。,Tooth marks on the tongue often indicate spleen deficiency with exuberant dampness.,The tongue has many scars and suggests that [ORGAN] spleen [/ORGAN] is wet.,The tongue has many scars and suggests that spleen is wet.,The tongue has many scars and suggests that spleen is wet.,The tongue has many scars and suggests that spleen is wet.,False,"[{""zh"": ""脾虚"", ""en"": ""spleen deficiency"", ""type"": ""DIAGNOSIS""}, {""zh"": ""湿盛"", ""en"": ""exuberant dampness"", ""type"": ""DIAGNOSIS""}, {""zh"": ""脾"", ""en"": ""spleen"", ""type"": ""ORGAN""}]","[{""zh"": ""脾虚"", ""en"": ""spleen deficiency"", ""type"": ""DIAGNOSIS""}, {""zh"": ""湿盛"", ""en"": ""exuberant dampness"", ""type"": ""DIAGNOSIS""}, {""zh"": ""脾"", ""en"": ""spleen"", ""type"": ""ORGAN""}]","[{""zh"": ""脾"", ""en"": ""spleen"", ""type"": ""ORGAN""}]","[{""zh"": ""脾虚"", ""en"": ""spleen deficiency"", ""type"": ""DIAGNOSIS""}, {""zh"": ""湿盛"", ""en"": ""exuberant dampness"", ""type"": ""DIAGNOSIS""}, {""zh"": ""脾"", ""en"": ""spleen"", ""type"": ""ORGAN""}]"
TCM_TEST_0159,test,舌质暗紫常提示瘀血阻滞。,舌质暗紫常提示瘀血阻滞。,A dark-purple tongue body often indicates obstruction by blood stasis.,The dark purple of the tongue often suggests a blood clot.,The dark purple of the tongue often suggests a blood clot.,The dark-purple tongue body often suggests a blood clot.,The dark purple of the tongue often suggests a blood clot.,False,"[{""zh"": ""舌质暗紫"", ""en"": ""dark-purple tongue body"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""舌质暗紫"", ""en"": ""dark-purple tongue body"", ""type"": ""DIAGNOSIS""}]",[],"[{""zh"": ""舌质暗紫"", ""en"": ""dark-purple tongue body"", ""type"": ""DIAGNOSIS""}, {""zh"": ""瘀血阻滞"", ""en"": ""blood stasis obstruction"", ""type"": ""DIAGNOSIS""}]"
TCM_TEST_0160,test,苔腻多提示湿浊或痰饮内停。,苔腻多提示湿浊或[PATHOLOGY] phlegm-fluid [/PATHOLOGY]内停。,A greasy coating often indicates internal retention of damp turbidity or phlegm-fluid.,"In addition, it is recommended to stop in the phlegm-fluid [/PATHOLOGY] or moisturizer.","In addition, it is recommended to stop in the phlegm-fluid or moisturizer.","In addition, it is recommended to stop in the phlegm-fluid or moisturizer.","In addition, it is recommended to stop in the phlegm-fluid or moisturizer.",False,"[{""zh"": ""苔腻"", ""en"": ""greasy coating"", ""type"": ""DIAGNOSIS""}, {""zh"": ""湿浊"", ""en"": ""damp turbidity"", ""type"": ""DIAGNOSIS""}, {""zh"": ""痰饮"", ""en"": ""phlegm-fluid"", ""type"": ""PATHOLOGY""}]","[{""zh"": ""苔腻"", ""en"": ""greasy coating"", ""type"": ""DIAGNOSIS""}, {""zh"": ""湿浊"", ""en"": ""damp turbidity"", ""type"": ""DIAGNOSIS""}, {""zh"": ""痰饮"", ""en"": ""phlegm-fluid"", ""type"": ""PATHOLOGY""}]","[{""zh"": ""痰饮"", ""en"": ""phlegm-fluid"", ""type"": ""PATHOLOGY""}]","[{""zh"": ""苔腻"", ""en"": ""greasy coating"", ""type"": ""DIAGNOSIS""}, {""zh"": ""湿浊"", ""en"": ""damp turbidity"", ""type"": ""DIAGNOSIS""}, {""zh"": ""痰饮"", ""en"": ""phlegm-fluid"", ""type"": ""PATHOLOGY""}, {""zh"": ""内"", ""en"": ""interior"", ""type"": ""DIAGNOSIS""}]"
