id,split,source,source_for_model,reference,prediction_raw,prediction_clean,prediction_normalized,prediction,normalization_used,entities
TCM_TEST_0035,test,膀胱的病变，主要表现为尿频、尿急、尿痛；或小便不利，尿有余汤，甚则尿闭；或遗尿，甚则小便失禁等。,膀胱的病变，主要表现为尿频、尿急、尿痛；或小便不利，尿有余汤，甚则尿闭；或遗尿，甚则小便失禁等。,"The disorder of the urinary bladder usually manifests itself by frequency and urgency of urination, urodynia, oliguria, dysuria, dribbling urination, even anuresis, enuresis. or incontinence of urine, and so on.","The disease of the bladder is manifested mainly by frequent urine, rapid urine, and pain in the urine; or by unfavorable small urine, with excess urine, or closure of urine; or by excess urine, or even dysfunction of small urine, etc.","The disease of the bladder is manifested mainly by frequent urine, rapid urine, and pain in the urine; or by unfavorable small urine, with excess urine, or closure of urine; or by excess urine, or even dysfunction of small urine, etc.","The disease of the bladder is manifested mainly by frequent urine, rapid urine, and pain in the urine; or by unfavorable small urine, with excess urine, or closure of urine; or by excess urine, or even dysfunction of small urine, etc. Terminology: urinary bladder.","The disease of the bladder is manifested mainly by frequent urine, rapid urine, and pain in the urine; or by unfavorable small urine, with excess urine, or closure of urine; or by excess urine, or even dysfunction of small urine, etc.",False,"[{""zh"": ""膀胱"", ""en"": ""urinary bladder"", ""type"": ""ORGAN""}, {""zh"": ""尿"", ""en"": ""urine"", ""type"": ""FLUID""}, {""zh"": ""小便"", ""en"": ""urine"", ""type"": ""DIAGNOSIS""}]"
TCM_TEST_0036,test,焦与心包，经脉相互络属、构成表里关系。,焦与心包，经脉相互络属、构成表里关系。,It is exterior-interiorly related to the pericardium by their channels.,"It is related to the heart-pack and to each other through the pulse, forming a table.","It is related to the heart-pack and to each other through the pulse, forming a table.","It is related to the heart-pack and to each other through the pulse, forming a table. Terminology: pericardium; channels.","It is related to the heart-pack and to each other through the pulse, forming a table.",False,"[{""zh"": ""心包"", ""en"": ""pericardium"", ""type"": ""ORGAN""}, {""zh"": ""经脉"", ""en"": ""channels"", ""type"": ""MERIDIAN""}]"
TCM_TEST_0037,test,如三焦水道不够通利，则肺、脾、肾等脏输布、调节水液的功能也难以实现。,如三焦水道不够通利，则肺、脾、肾等脏输布、调节水液的功能也难以实现。,"If the water passages namely, Tri-Jiao, are blocked, the distributive and regulative functions of the lungs, spleen, kidneys and others are hard to fulfil.","If the three-focus channels are insufficiently conductive, the function of the lungs, kidneys, kidneys, etc. transporting tissue and regulating water fluid is also difficult to achieve.","If the three-focus channels are insufficiently conductive, the function of the lungs, kidneys, kidneys, etc. transporting tissue and regulating water fluid is also difficult to achieve.","If the three-focus channels are insufficiently conductive, the function of the lungs, kidneys, kidneys, etc. transporting tissue and regulating water fluid is also difficult to achieve. Terminology: triple energizer; spleen; Zang.","If the three-focus channels are insufficiently conductive, the function of the lungs, kidneys, kidneys, etc. transporting tissue and regulating water fluid is also difficult to achieve.",False,"[{""zh"": ""三焦"", ""en"": ""triple energizer"", ""type"": ""ORGAN""}, {""zh"": ""水"", ""en"": ""water"", ""type"": ""ELEMENT""}, {""zh"": ""肺"", ""en"": ""lungs"", ""type"": ""ORGAN""}, {""zh"": ""脾"", ""en"": ""spleen"", ""type"": ""ORGAN""}, {""zh"": ""肾"", ""en"": ""kidneys"", ""type"": ""ORGAN""}, {""zh"": ""脏"", ""en"": ""Zang"", ""type"": ""ORGAN""}]"
TCM_TEST_0038,test,中焦，一般是指膈以下至脐以上的上腹部，包括脾、胃、肝、胆等脏腑。,中焦，一般是指膈以下至脐以上的上腹部，包括脾、胃、肝、胆等脏腑。,"The middle-Jiao refers usually to the epigastrium below the diaphragm and above the umbilicus, including such viscera as the spleen, stomach, liver and gallbladder.","It usually refers to the upper abdomen below the spleen to above the spleen, including the spleen, stomach, liver, gallbladder, etc.","It usually refers to the upper abdomen below the spleen to above the spleen, including the spleen, stomach, liver, gallbladder, etc.","It usually refers to the upper abdomen below the spleen to above the spleen, including the spleen, stomach, liver, gallbladder, etc. Terminology: middle energizer; Zang-Fu organs.","It usually refers to the upper abdomen below the spleen to above the spleen, including the spleen, stomach, liver, gallbladder, etc.",False,"[{""zh"": ""中焦"", ""en"": ""middle energizer"", ""type"": ""LOCATION""}, {""zh"": ""脾"", ""en"": ""spleen"", ""type"": ""ORGAN""}, {""zh"": ""胃"", ""en"": ""stomach"", ""type"": ""ORGAN""}, {""zh"": ""肝"", ""en"": ""liver"", ""type"": ""ORGAN""}, {""zh"": ""胆"", ""en"": ""gallbladder"", ""type"": ""ORGAN""}, {""zh"": ""脏腑"", ""en"": ""Zang-Fu organs"", ""type"": ""ORGAN_SYSTEM""}]"
TCM_TEST_0039,test,在病理上，如心有实火，可移热于小肠，引起尿少、尿热、尿痛等症；反之，如小肠有热，亦可循经上炎于心，可见心烦、舌赤，口质生疮等症。,在病理上，如心有实火，可移热于小肠，引起尿少、尿热、尿痛等症；反之，如小肠有热，亦可循经上炎于心，可见心烦、舌赤，口质生疮等症。,"Conversely, the pathogenic heat of the small intestine may bring about flaring-up of the heart-fire along its own channel, manifested by dysphoria, crimson tongue, oral ulceration and so on.","In pathology, such pathogenic fever in the heart can transfer heat to the small intestine, causing deficiency of urine, fever in the urine, pain in the urine, etc.; on the contrary, such fever in the small intestine can also lead to inflammation in the heart, resulting in disturbance of the heart, red tongue, pathogenesis of the mouth, etc.","In pathology, such pathogenic fever in the heart can transfer heat to the small intestine, causing deficiency of urine, fever in the urine, pain in the urine, etc.; on the contrary, such fever in the small intestine can also lead to inflammation in the heart, resulting in disturbance of the heart, red tongue, pathogenesis of the mouth, etc.","In pathological, such pathogenic fever in the heart can transfer heat to the small intestine, causing deficiency of urine, fever in the urine, pain in the urine, etc.; on the contrary, such fever in the small intestine can also lead to inflammation in the heart, resulting in disturbance of the heart, red tongue, pathogenesis of the mouth, etc. Terminology: fire.","In pathology, such pathogenic fever in the heart can transfer heat to the small intestine, causing deficiency of urine, fever in the urine, pain in the urine, etc.; on the contrary, such fever in the small intestine can also lead to inflammation in the heart, resulting in disturbance of the heart, red tongue, pathogenesis of the mouth, etc.",False,"[{""zh"": ""病理"", ""en"": ""pathological"", ""type"": ""PATHOLOGY""}, {""zh"": ""心"", ""en"": ""heart"", ""type"": ""ORGAN""}, {""zh"": ""火"", ""en"": ""fire"", ""type"": ""ELEMENT""}, {""zh"": ""热"", ""en"": ""heat"", ""type"": ""PATHOGEN""}, {""zh"": ""小肠"", ""en"": ""small intestine"", ""type"": ""ORGAN""}, {""zh"": ""尿"", ""en"": ""urine"", ""type"": ""FLUID""}, {""zh"": ""舌"", ""en"": ""tongue"", ""type"": ""DIAGNOSIS""}, {""zh"": ""口"", ""en"": ""mouth"", ""type"": ""LOCATION""}]"
TCM_TEST_0040,test,胃属燥，脾属湿，胃喜润恶燥，脾喜燥恶湿。,胃属燥，脾属湿，胃喜润恶燥，脾喜燥恶湿。,"The spleen corresponds to dampness, while the stomach to dryness.","The stomach tends to be dry, the spleen tends to be wet, the stomach tends to be dry and the spleen tends to be dry and the spleen tends to be wet.","The stomach tends to be dry, the spleen tends to be wet, the stomach tends to be dry and the spleen tends to be dry and the spleen tends to be wet.","The stomach tends to be dry, the spleen tends to be wet, the stomach tends to be dry and the spleen tends to be dry and the spleen tends to be wet. Terminology: dryness; dampness.","The stomach tends to be dry, the spleen tends to be wet, the stomach tends to be dry and the spleen tends to be dry and the spleen tends to be wet.",False,"[{""zh"": ""胃"", ""en"": ""stomach"", ""type"": ""ORGAN""}, {""zh"": ""燥"", ""en"": ""dryness"", ""type"": ""PATHOGEN""}, {""zh"": ""脾"", ""en"": ""spleen"", ""type"": ""ORGAN""}, {""zh"": ""湿"", ""en"": ""dampness"", ""type"": ""PATHOGEN""}]"
TCM_TEST_0042,test,若肾气不足，气化失常，固摄无权，则膀胱之开合失度，可出现小便不利，或失禁，或遗尿、尿频等病症。,若肾气不足，气化失常，固摄无权，则膀胱之开合失度，可出现小便不利，或失禁，或遗尿、尿频等病症。,"In case of sufficiency of the kidney-Qi, the kidneys fulfil their reserving function normally and the urinary bladder functions to open and close at the right moment. However, in case of insufficiency of the kidney-Qi, disturbance in Qi transformation will occur, followed by failure of the kidneys to fulfil their reserving function and by abnormal opening-closing of the urinary bladder, marked by oliguria or incontinence of urine, or enuresis, frequent urination, etc.","If the Qi is insufficient, the Qi is abnormal, and the Qi is unable to absorb, the opening and closing of the bladder can lead to disadvantaged urination, or dysfunction, or pathogens such as urine and urine frequencies.","If the Qi is insufficient, the Qi is abnormal, and the Qi is unable to absorb, the opening and closing of the bladder can lead to disadvantaged urination, or dysfunction, or pathogens such as urine and urine frequencies.","If the Qi is insufficient, the Qi is abnormal, and the Qi is unable to absorb, the opening and closing of the bladder can lead to disadvantaged urination, or dysfunction, or pathogens such as urine and urine frequencies. Terminology: kidney-Qi; urinary bladder.","If the Qi is insufficient, the Qi is abnormal, and the Qi is unable to absorb, the opening and closing of the bladder can lead to disadvantaged urination, or dysfunction, or pathogens such as urine and urine frequencies.",False,"[{""zh"": ""肾气"", ""en"": ""kidney-Qi"", ""type"": ""SUBSTANCE""}, {""zh"": ""气"", ""en"": ""Qi"", ""type"": ""SUBSTANCE""}, {""zh"": ""膀胱"", ""en"": ""urinary bladder"", ""type"": ""ORGAN""}, {""zh"": ""小便"", ""en"": ""urine"", ""type"": ""DIAGNOSIS""}, {""zh"": ""尿"", ""en"": ""urine"", ""type"": ""FLUID""}]"
TCM_TEST_0043,test,心主血与肺主气的关系，即是气和血相互依存、相互为用的关系。,心主血与肺主气的关系，即是气和血相互依存、相互为用的关系。,The link between these two Zang-organs embodies the interdependence and interaction between Qi and blood.,The heart-blood relationship with the lungs-blood is the interdependent and mutually beneficial relationship between the lungs and blood.,The heart-blood relationship with the lungs-blood is the interdependent and mutually beneficial relationship between the lungs and blood.,The heart-blood relationship with the lungs-blood is the interdependent and mutually beneficial relationship between the lungs and blood. Terminology: govern Qi; Qi.,The heart-blood relationship with the lungs-blood is the interdependent and mutually beneficial relationship between the lungs and blood.,False,"[{""zh"": ""心"", ""en"": ""heart"", ""type"": ""ORGAN""}, {""zh"": ""血"", ""en"": ""blood"", ""type"": ""SUBSTANCE""}, {""zh"": ""肺"", ""en"": ""lungs"", ""type"": ""ORGAN""}, {""zh"": ""主气"", ""en"": ""govern Qi"", ""type"": ""FUNCTION""}, {""zh"": ""气"", ""en"": ""Qi"", ""type"": ""SUBSTANCE""}]"
TCM_TEST_0044,test,在血液的生成方面：脾运正常，化生旺盛，血液充盈，则心有所主。,在血液的生成方面：脾运正常，化生旺盛，血液充盈，则心有所主。,"Therefore, the relation between the heart and the spleen can be manifested chiefly in two aspects: formation of blood and its circulation.","In terms of blood production: normal circulation of Qi, abundant metabolism and abundance of blood, the heart plays a dominant role.","In terms of blood production: normal circulation of Qi, abundant metabolism and abundance of blood, the heart plays a dominant role.","In terms of blood production: normal circulation of Qi, abundant metabolism and abundance of blood, the heart plays a dominant role. Terminology: spleen.","In terms of blood production: normal circulation of Qi, abundant metabolism and abundance of blood, the heart plays a dominant role.",False,"[{""zh"": ""血液"", ""en"": ""blood"", ""type"": ""SUBSTANCE""}, {""zh"": ""脾"", ""en"": ""spleen"", ""type"": ""ORGAN""}, {""zh"": ""心"", ""en"": ""heart"", ""type"": ""ORGAN""}]"
TCM_TEST_0045,test,同时，肝之疏泄正常，气机调畅，方能推动血液运行正常。,同时，肝之疏泄正常，气机调畅，方能推动血液运行正常。,"Meanwhile, only when the liver functions properly in controlling normal flow of Qi, accompanied by regular functioning of Qi, can the blood flow smoothly.","At the same time, normal excretion of the liver and regulation of the Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-","At the same time, normal excretion of the liver and regulation of the Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-","At the same time, normal excretion of the liver and regulation of the Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-. Terminology: free flow; functional activities of Qi; blood.","At the same time, normal excretion of the liver and regulation of the Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-",False,"[{""zh"": ""肝"", ""en"": ""liver"", ""type"": ""ORGAN""}, {""zh"": ""疏泄"", ""en"": ""free flow"", ""type"": ""FUNCTION""}, {""zh"": ""气机"", ""en"": ""functional activities of Qi"", ""type"": ""PHYSIOLOGY""}, {""zh"": ""血液"", ""en"": ""blood"", ""type"": ""SUBSTANCE""}]"
TCM_TEST_0046,test,在病理关系上，若肝不藏血，则心无所主，血液的运行必致失常。,在病理关系上，若肝不藏血，则心无所主，血液的运行必致失常。,"Pathologically, inability of the liver to store blood leads to failure of the heart to govern blood, thus resulting in irregular flow of blood.","In pathological terms, if the liver does not store blood, the heart will not be able to control it.","In pathological terms, if the liver does not store blood, the heart will not be able to control it.","In pathological terms, if the liver does not storing blood, the heart will not be able to control it.","In pathological terms, if the liver does not store blood, the heart will not be able to control it.",False,"[{""zh"": ""病理"", ""en"": ""pathological"", ""type"": ""PATHOLOGY""}, {""zh"": ""肝"", ""en"": ""liver"", ""type"": ""ORGAN""}, {""zh"": ""藏血"", ""en"": ""storing blood"", ""type"": ""FUNCTION""}, {""zh"": ""心"", ""en"": ""heart"", ""type"": ""ORGAN""}, {""zh"": ""血液"", ""en"": ""blood"", ""type"": ""SUBSTANCE""}]"
TCM_TEST_0047,test,在气的生成方面：依赖于肺的呼吸功能和脾的运化功能，肺所吸入的清气和脾胃所运化的水谷精气，是组成气的主要物质基础。,在气的生成方面：依赖于肺的呼吸功能和脾的运化功能，肺所吸入的清气和脾胃所运化的水谷精气，是组成气的主要物质基础。,"In the former case, owing to respiratory function of the lungs and transporting-transforming function of the spleen, fresh air inhaled in the lungs and food essence derived from the spleen and stomach provide the main material basis for the formation of vital Qi of the body.","In terms of the production of gas: depending on the functioning of the lungs in breathing and the functioning of the Qi, the purified Qi inhaled by the lungs and the Qi in the spleen transported by the stomach are the main constituent elements of the Qi.","In terms of the production of gas: depending on the functioning of the lungs in breathing and the functioning of the Qi, the purified Qi inhaled by the lungs and the Qi in the spleen transported by the stomach are the main constituent elements of the Qi.","In terms of the production of gas: depending on the functioning of the lungs in breathing and the functioning of the Qi, the purified Qi inhaled by the lungs and the Qi in the spleen transported by the stomach are the main constituent elements of the Qi. Terminology: transportation and transformation; food and drink; essence Qi.","In terms of the production of gas: depending on the functioning of the lungs in breathing and the functioning of the Qi, the purified Qi inhaled by the lungs and the Qi in the spleen transported by the stomach are the main constituent elements of the Qi.",False,"[{""zh"": ""气"", ""en"": ""Qi"", ""type"": ""SUBSTANCE""}, {""zh"": ""肺"", ""en"": ""lungs"", ""type"": ""ORGAN""}, {""zh"": ""呼吸"", ""en"": ""breath"", ""type"": ""DIAGNOSIS""}, {""zh"": ""脾"", ""en"": ""spleen"", ""type"": ""ORGAN""}, {""zh"": ""运化"", ""en"": ""transportation and transformation"", ""type"": ""FUNCTION""}, {""zh"": ""胃"", ""en"": ""stomach"", ""type"": ""ORGAN""}, {""zh"": ""水谷"", ""en"": ""food and drink"", ""type"": ""SUBSTANCE""}, {""zh"": ""精气"", ""en"": ""essence Qi"", ""type"": ""SUBSTANCE""}]"
TCM_TEST_0048,test,在病理上，脾气虚损时，常可导致肺气不足；脾失健运，津液代谢障碍，水液停滞，则聚而生痰、成饮，多影响肺的宣降，而出现喘咳多痰的病变。,在病理上，脾气虚损时，常可导致肺气不足；脾失健运，津液代谢障碍，水液停滞，则聚而生痰、成饮，多影响肺的宣降，而出现喘咳多痰的病变。,"As for pathological connections, insufficiency of the spleen-Qi usually brings about insufficiency of the lung-Qi; dysfunction of the spleen in transport leads to disorder of water metabolism and stagnancy of fluids, accumulated into phlegm and fluid-retention which mostly impair the dispersing and descending functions of the lungs, resulting in a morbid condition marked by dyspnea and cough with copious sputum.","In pathology, deficiency of Qi can often lead to deficiency of Qi in the lungs; deficiency of Qi, dysfunction of the Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Q","In pathology, deficiency of Qi can often lead to deficiency of Qi in the lungs; deficiency of Qi, dysfunction of the Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Q","In pathological, deficiency of Qi can often lead to deficiency of Qi in the lungs; deficiency of Qi, dysfunction of the Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Q. Terminology: spleen; lung-Qi; body fluids; water; phlegm; dyspnea.","In pathology, deficiency of Qi can often lead to deficiency of Qi in the lungs; deficiency of Qi, dysfunction of the Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Q",False,"[{""zh"": ""病理"", ""en"": ""pathological"", ""type"": ""PATHOLOGY""}, {""zh"": ""脾"", ""en"": ""spleen"", ""type"": ""ORGAN""}, {""zh"": ""气虚"", ""en"": ""deficiency of Qi"", ""type"": ""PATHOLOGY""}, {""zh"": ""肺气"", ""en"": ""lung-Qi"", ""type"": ""SUBSTANCE""}, {""zh"": ""津液"", ""en"": ""body fluids"", ""type"": ""SUBSTANCE""}, {""zh"": ""水"", ""en"": ""water"", ""type"": ""ELEMENT""}, {""zh"": ""痰"", ""en"": ""phlegm"", ""type"": ""PATHOLOGY""}, {""zh"": ""肺"", ""en"": ""lungs"", ""type"": ""ORGAN""}, {""zh"": ""喘"", ""en"": ""dyspnea"", ""type"": ""SYMPTOM""}]"
TCM_TEST_0049,test,"在水液代谢方面：肺为“水之上源”,肺通调水道的动能，有赖于肾的蒸腾气化；肾主水，亦有赖于肺的宣降和通调水道。","在水液代谢方面：肺为“水之上源”,肺通调水道的动能，有赖于肾的蒸腾气化；肾主水，亦有赖于肺的宣降和通调水道。","In regard to water metabolism the lungs, as ""the upper source of fluid"" rely upon the kidney-Qi for support (especially its steaming activity). Conversely, the kidneys which dominate metabolism of body fluids also require support from the lungs (especially their function in descending Qi and clearing water passages).","In terms of the metabolism of water fluid, the lungs are the upper source of the spleen-water, and the vital energy of the pulmonary channels is dependent on the spleen-distillation and evaporation of the spleen-water.","In terms of the metabolism of water fluid, the lungs are the upper source of the spleen-water, and the vital energy of the pulmonary channels is dependent on the spleen-distillation and evaporation of the spleen-water.","In terms of regulating water metabolism of water fluid, the lungs are the upper source of the spleen-water, and the vital energy of the pulmonary channels is dependent on the spleen-distillation and evaporation of the spleen-water. Terminology: kidneys; Qi.","In terms of the metabolism of water fluid, the lungs are the upper source of the spleen-water, and the vital energy of the pulmonary channels is dependent on the spleen-distillation and evaporation of the spleen-water.",False,"[{""zh"": ""水液代谢"", ""en"": ""water metabolism"", ""type"": ""PHYSIOLOGY""}, {""zh"": ""肺"", ""en"": ""lungs"", ""type"": ""ORGAN""}, {""zh"": ""水"", ""en"": ""water"", ""type"": ""ELEMENT""}, {""zh"": ""通调水道"", ""en"": ""regulating water metabolism"", ""type"": ""FUNCTION""}, {""zh"": ""肾"", ""en"": ""kidneys"", ""type"": ""ORGAN""}, {""zh"": ""气"", ""en"": ""Qi"", ""type"": ""SUBSTANCE""}]"
TCM_TEST_0050,test,在病理上，肺失宣肃，通调水道失职，必累及于肾，而至尿少、甚则水肿；肾的气化失司，水气上泛，可见喘呼，或咳逆倚息不得平卧。,在病理上，肺失宣肃，通调水道失职，必累及于肾，而至尿少、甚则水肿；肾的气化失司，水气上泛，可见喘呼，或咳逆倚息不得平卧。,"As to pathological changes, impairment of the dispersing and descending function of the lungs and their failure to clear and regulate water passages must affect the kidneys, thus giving rise to oliguria and even edema; while disturbance in functioning of the kidney-Qi with the retained fluid overflowing upward results in dyspnea, or gasping cough with inability to lie flat.","In pathology, the lungs are deprived of the functioning function of the spleen and the functioning of the water channels due to exhaustion of the spleen, and even deficiency of urine and even stagnation of the spleen; the spleen is deprived of the functioning function of the Qi, and the spleen of the spleen is exaggerated, resulting in asthma, breathing, or coughing and restlessness.","In pathology, the lungs are deprived of the functioning function of the spleen and the functioning of the water channels due to exhaustion of the spleen, and even deficiency of urine and even stagnation of the spleen; the spleen is deprived of the functioning function of the Qi, and the spleen of the spleen is exaggerated, resulting in asthma, breathing, or coughing and restlessness.","In pathological, the lungs are deprived of the functioning function of the spleen and the functioning of the water channels due to exhaustion of the spleen, and even deficiency of urine and even stagnation of the spleen; the spleen is deprived of the functioning function of the Qi, and the spleen of the spleen is exaggerated, resulting in asthma, breathing, or coughing and restlessness. Terminology: regulating water metabolism; kidneys; edema; dyspnea.","In pathology, the lungs are deprived of the functioning function of the spleen and the functioning of the water channels due to exhaustion of the spleen, and even deficiency of urine and even stagnation of the spleen; the spleen is deprived of the functioning function of the Qi, and the spleen of the spleen is exaggerated, resulting in asthma, breathing, or coughing and restlessness.",False,"[{""zh"": ""病理"", ""en"": ""pathological"", ""type"": ""PATHOLOGY""}, {""zh"": ""肺"", ""en"": ""lungs"", ""type"": ""ORGAN""}, {""zh"": ""通调水道"", ""en"": ""regulating water metabolism"", ""type"": ""FUNCTION""}, {""zh"": ""肾"", ""en"": ""kidneys"", ""type"": ""ORGAN""}, {""zh"": ""尿"", ""en"": ""urine"", ""type"": ""FLUID""}, {""zh"": ""水肿"", ""en"": ""edema"", ""type"": ""SYMPTOM""}, {""zh"": ""气"", ""en"": ""Qi"", ""type"": ""SUBSTANCE""}, {""zh"": ""水"", ""en"": ""water"", ""type"": ""ELEMENT""}, {""zh"": ""喘"", ""en"": ""dyspnea"", ""type"": ""SYMPTOM""}]"
TCM_TEST_0051,test,此外，肝脾在血的生成、贮藏及运行等方面亦有密切关系。,此外，肝脾在血的生成、贮藏及运行等方面亦有密切关系。,"Moreover, there is a close relation between the liver and spleen as far as formation, storage and circulation of blood are concerned.","In addition, the liver is closely related to the production, storage and circulation of blood.","In addition, the liver is closely related to the production, storage and circulation of blood.","In addition, the liver is closely related to the production, storage and circulation of blood. Terminology: spleen.","In addition, the liver is closely related to the production, storage and circulation of blood.",False,"[{""zh"": ""肝"", ""en"": ""liver"", ""type"": ""ORGAN""}, {""zh"": ""脾"", ""en"": ""spleen"", ""type"": ""ORGAN""}, {""zh"": ""血"", ""en"": ""blood"", ""type"": ""SUBSTANCE""}]"
